Key,Text,Tooltip,English,Source,OverrideByKey,MappedByPattern,MappedByText,Vanilla,Leiwai,Procrastinator,PikaMan,Mtu,File
ceo_nodes_title_3k_mtu_ancillary_lady_zhang_xingcais_armour_unique,张氏的护甲,True,Zhang Xueer's Armour,MappedByPattern,,张氏的护甲,,,张氏的护甲,张氏的护甲,,张氏的护甲,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_lady_zou_yuans_armour_unique,蔡氏的綉服,True,Lady Cai's Embroidered Garments,MappedByPattern,,蔡氏的綉服,,,邹氏的护甲,邹氏的护甲,,邹氏的护甲,hv_TEXT_ceo_armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_line_breaker,破阵戟,True,Line Breaker,Mtu,,,,,破阵戟,破阵戟,,破阵戟,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_luo_juns_armour_unique,骆俊的护甲,True,Luo Jun's Armour,MappedByPattern,,骆俊的护甲,,,骆俊的护甲,骆俊的护甲,,骆俊的护甲,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_mount_lady_trieus_elephant_unique,九真白象,True,White Tempest,Mtu,,,,,九真白象,九真白象,,九真白象,[02]__MTU_items__Accessory.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_phoenix_beak,凤喙刀,True,Phoenix's Beak,Mtu,,,,,凤喙刀,凤喙刀,,凤喙刀,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_qu_gongs_armour_unique,瞿恭的护甲,True,Qu Gong's Armour,MappedByPattern,,瞿恭的护甲,,,瞿恭的护甲,瞿恭的护甲,,瞿恭的护甲,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_shen_peis_armour_unique,审配的护甲,True,Shen Pei's Armour,MappedByPattern,,审配的护甲,,,审配的护甲,审配的护甲,,审配的护甲,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_comet_spear,长星枪,True,Comet Spear,Mtu,,,,,长星枪,长星枪,,长星枪,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_dachui,巨椎,True,Big Mace,Leiwai,,,,,巨椎,,,,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_diplomat,使节剑,True,Diplomat,Mtu,,,,,使节剑,使节剑,,使节剑,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_goshawk,苍鹰弓,True,Goshawk,Mtu,,,,,苍鹰弓,苍鹰弓,,苍鹰弓,[02]__MTU_items__Bow.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_hawk,飞隼弓,True,Falcon,Mtu,,,,,飞隼弓,飞隼弓,,飞隼弓,[02]__MTU_items__Bow.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_hometowns_bow,桑梓弓,True,Hometown Bow,Mtu,,,,,桑梓弓,桑梓弓,,桑梓弓,[02]__MTU_items__Bow.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_invincible,亮银枪,True,Invincible,Mtu,,,,,亮银枪,亮银枪,,亮银枪,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_juque,阙翦剑,True,Juque,Mtu,,,,,阙翦剑,阙翦剑,,阙翦剑,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_mothers_bow,家慈弓,True,Mother's Bow,Mtu,,,,,家慈弓,家慈弓,,家慈弓,[02]__MTU_items__Bow.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_point_piercer,蝰牙矛,False,Fanged Viper,Mtu,,,,,蝰牙矛,蝰牙矛,,蝰牙矛,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_sharp_light,锐光戟,False,Starseeker,Mtu,,,,,锐光戟,锐光戟,,锐光戟,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_shengxie,辟邪剑,True,Sheng Xie,Mtu,,,,,辟邪剑,辟邪剑,,辟邪剑,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_wind_of_north,风驰弓,True,North Wind,Mtu,,,,,风驰弓,风驰弓,,风驰弓,[02]__MTU_items__Bow.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_wind_of_taiyuan,太原之风,True,Wind of Taiyuan,Mtu,,,,,太原之风,太原之风,,太原之风,[02]__MTU_items__Bow.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_young_dragon,雏龙刀,True,Young Dragon Blade,Mtu,,,,,雏龙刀,雏龙刀,,雏龙刀,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_wu_anguos_armour_unique,武安国的护甲,True,Wu Anguo's Armour,MappedByPattern,,武安国的护甲,,,武安国的护甲,,,,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_yan_xiangs_armour_unique,阎象的綉服,True,Yan Xiang's Embroidered Garment,MappedByPattern,,阎象的綉服,,,阎象的护甲,阎象的护甲,,阎象的护甲,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_zhang_baos_armour_unique,张苞的护甲,True,Zhang Bao's Armour,Mtu,,,,,张苞的护甲,张苞的护甲,,张苞的护甲,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_chen_jiu_01,白马将军,True,White Horse General,Vanilla,,,,白马将军,白马将军,白马将军,,白马将军,[01]__MTU_generals__Wood_champion.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_chunyu_qiong_reborn,西园校尉,True,Imperial General,Mtu,,,,,西园校尉,西园校尉,,西园校尉,[01]__MTU_generals__Fire_vanguard.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_dong_min_01,无魇暴君,True,Greedy Tyrant,Mtu,,,,,无魇暴君,无魇暴君,,无魇暴君,[01]__MTU_generals__Earth_commander.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_gao_shun_01,开国将军,True,General-in-Chief of Zhong,Mtu,,,,,开国将军,开国将军,,开国将军,[01]__MTU_generals__Earth_commander.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_hua_xin_01,名士高风,True,Ignoble Opportunist,Mtu,,,,,名士高风,名士高风,,名士高风,[01]__MTU_generals__Water_strategist.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_huang_zu_01,远射伏虎,True,River Viper,Mtu,,,,,远射伏虎,远射伏虎,,远射伏虎,[01]__MTU_generals__Wood_champion.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_jian_yong_01,优游风议,True,Comic Storyteller,Mtu,,,,,优游风议,优游风议,,优游风议,[01]__MTU_generals__Metal_sentienl.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_bian_huilan_01,躬亲主母,True,Devoted Mother,MappedByText,,,躬亲主母,,沛王太妃,忌害美妇,,沛王太妃,hv_TEXT_ceo_career.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_cai_yan_01,悲愤才女,True,Tragic Writer,Mtu,,,,,悲愤才女,悲愤才女,,悲愤才女,[01]__MTU_generals__Water_strategist.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_da_qiao_01,涕泣美人,True,Weeping Woman,Mtu,,,,,涕泣美人,涕泣美人,,涕泣美人,[01]__MTU_generals__Earth_commander.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_dong_bai_01,董氏明珠,True,Successful Girl,Mtu,,,,,董氏明珠,董氏明珠,,董氏明珠,[01]__MTU_generals__Water_strategist.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_dong_peishan_01,郿侯夫人,True,Empress Dong,Mtu,,,,,郿侯夫人,郿侯夫人,,郿侯夫人,[01]__MTU_generals__Earth_commander.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_gongsun_jinting_01,贤明母主,True,Sacrificial Matriarch,Mtu,,,,,贤明母主,贤明母主,,贤明母主,[01]__MTU_generals__Water_strategist.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_guan_yinping_01,虎女,True,Daughter of the War-God,Mtu,,,,,虎女,虎女,,虎女,[01]__MTU_generals__Wood_champion.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_lu_ji_01,飞将之女,True,Daughter of the Dragon,Mtu,,,,,飞将之女,飞将之女,,飞将之女,[01]__MTU_generals__Wood_champion.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_lu_zheng_01,晋阳女贼,True,Scout of Taiyuan,Mtu,,,,,晋阳女贼,晋阳女贼,,晋阳女贼,[01]__MTU_generals__Water_strategist.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_ma_lanli_01,西羌女杰,True,Archer of the West,Mtu,,,,,西羌女杰,西羌女杰,,西羌女杰,[01]__MTU_generals__Metal_sentienl.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_ma_yunlu_01,敦煌公主,True,Princess Dun Huang,Mtu,,,,,敦煌公主,敦煌公主,,敦煌公主,[01]__MTU_generals__Metal_sentienl.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_trieu_01,骆越之光,True,Free-spirited Heroine,Mtu,,,,,骆越之光,骆越之光,,骆越之光,[01]__MTU_generals__Wood_champion.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_wang_liting_01,求知若渴,True,Persistent Seeker,Mtu,,,,,求知若渴,求知若渴,,求知若渴,[01]__MTU_generals__Metal_sentienl.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_wu_minyu_01,武烈皇后,True,Empress Wulie,Mtu,,,,,武烈皇后,武烈皇后,,武烈皇后,[01]__MTU_generals__Earth_commander.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_xiao_qiao_01,仲氏公主,True,Princess Zhong,Mtu,,,,,仲氏公主,仲氏公主,,仲氏公主,[01]__MTU_generals__Water_strategist.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_zhang_jinglan_01,黑山母主,True,Queen of Black Mountain,Mtu,,,,,黑山母主,黑山母主,,黑山母主,[01]__MTU_generals__Metal_sentienl.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_zhang_xingcai_01,敬哀皇后,True,Empress Zhang,Mtu,,,,,敬哀皇后,敬哀皇后,,敬哀皇后,[01]__MTU_generals__Fire_vanguard.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_zou_yuan_01,荆州夫人,False,The Lady of Jingzhou,MappedByText,,,荆州夫人,,妖娆祸水,妖娆祸水,,妖娆祸水,hv_TEXT_ceo_career.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_luo_jun_01,百姓卫士,True,Guardian of the People,Mtu,,,,,百姓卫士,百姓卫士,,百姓卫士,[01]__MTU_generals__Wood_champion.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_qu_gong_01,独眼山贼,True,One-Eyed Bandit,Mtu,,,,,独眼山贼,独眼山贼,,独眼山贼,[01]__MTU_generals__Wood_champion.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_wu_anguo_01,独臂虎熊,True,One Armed Bear,Leiwai,,,,,独臂虎熊,,,,[01]__MTU_generals__Wood_champion.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_yan_xiang_01,贤达哲士,True,Sagacious Seer,Mtu,,,,,贤达哲士,贤达哲士,,贤达哲士,[01]__MTU_generals__Water_strategist.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_zhang_bao_01,虎将之子,True,Son of the Brawling Tiger,Mtu,,,,,虎将之子,虎将之子,,虎将之子,[01]__MTU_generals__Fire_vanguard.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_zhao_yun_01,五虎上将,True,Tiger General,Vanilla,,,,五虎上将,虎威将军,虎威将军,,虎威将军,[01]__MTU_generals__Metal_sentienl.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_zhu_beng_01,乱臣贼子,True,Disloyal Bandits,Mtu,,,,,乱臣贼子,乱臣贼子,,乱臣贼子,[01]__MTU_generals__Wood_champion.loc.tsv
ceo_nodes_title_ep_ancillary_sima_ai_armour_unique,曹昂的护甲,True,Cao Ang's Armour,MappedByPattern,,曹昂的护甲,,,,曹昂的护甲,,,hv_TEXT_ceo_career.loc.tsv
ceo_nodes_title_ep_ancillary_sima_jiong_armour_unique,张方的护甲,True,Zhang Bang's Armour,MappedByPattern,,张方的护甲,,,,张方的护甲,,,hv_TEXT_ceo_career.loc.tsv
ceo_nodes_title_ep_ancillary_sima_liang_armour_unique,张鲁的护甲,True,Zhang Lu's Armour,Vanilla,,,,张鲁的护甲,,张鲁的护甲,,,hv_TEXT_ceo_career.loc.tsv
ceo_nodes_title_ep_ancillary_sima_lun_armour_unique,袁耀的护甲,True,Yuan Yao's Armour,MappedByPattern,,袁耀的护甲,,,,袁耀的护甲,,,hv_TEXT_ceo_career.loc.tsv
ceo_nodes_title_ep_ancillary_sima_wei_armour_unique,蒋钦的护甲,True,Jiang Qin's Armour,MappedByPattern,,蒋钦的护甲,,,,蒋钦的护甲,,,hv_TEXT_ceo_career.loc.tsv
ceo_nodes_title_ep_ancillary_sima_ying_armour_unique,陈登的护甲,True,Chen Deng's Armour,MappedByPattern,,陈登的护甲,,,,曹植的护甲,,,hv_TEXT_ceo_career.loc.tsv
ceo_nodes_title_ep_ancillary_sima_yong_armour_unique,郭汜的护甲,True,Guo Si's Armour,MappedByText,,,郭汜的护甲,,,郭汜的护甲,,,hv_TEXT_ceo_career.loc.tsv
ceo_nodes_title_ep_ancillary_sima_yue_armour_unique,高干的护甲,True,Gao Gan's Armour,MappedByPattern,,高干的护甲,,,,高干的护甲,,,hv_TEXT_ceo_career.loc.tsv
ceo_nodes_title_hv_ancillary_accessory_danyang_military_talisman,丹阳虎符,True,Danyang Troop Tally,MappedByText,,,丹阳虎符,,,丹阳虎符,,,hv_TEXT_effects_ceo.loc.tsv
ceo_nodes_title_hv_ancillary_accessory_jingchou_military_talisman,荆楚虎符,True,Jingchu Troop Tally,MappedByText,,,荆楚虎符,,,荆楚虎符,,,hv_TEXT_effects_ceo.loc.tsv
ceo_nodes_title_hv_ancillary_accessory_lu_bu_legacy_military_talisman,捕掾队虎符,False,Enforcer Troop Tally,MappedByText,,,捕掾队虎符,,,捕掾队虎符,,,hv_TEXT_effects_ceo.loc.tsv
ceo_nodes_title_hv_ancillary_accessory_yuan_shu_legacy_military_talisman,隐蛇兵与虎捷军虎符,False,Hidden Snakes and Rapid Tigers Tally,MappedByText,,,隐蛇兵与虎捷军虎符,,,蛇虎兵符,,,hv_TEXT_effects_ceo.loc.tsv
ceo_nodes_title_hv_ancillary_danyang_officer,丹阳部队士官,True,Danyang Troops Officer,MappedByText,,,丹阳部队士官,,,丹阳校尉,,,hv_TEXT_effects_ceo.loc.tsv
ceo_nodes_title_hv_ancillary_follower_sogd_army_captain,粟特士官,True,Sogdian Officer,MappedByText,,,粟特士官,,,粟特校尉,,,hv_TEXT_effects_ceo.loc.tsv
ceo_nodes_title_hv_ancillary_follower_xiliang_army_captain,西凉军伯长,True,Colonel of the Xiliang Army,MappedByText,,,西凉军伯长,,,西凉军校尉,,,hv_TEXT_effects_ceo.loc.tsv
ceo_nodes_title_hv_ancillary_liu_limin_huilans_armour_unique,刘氏的长袍,True,Lady Liu's Robes,MappedByPattern,,刘氏的长袍,,,,刘氏的护甲,,,z_dummy_hv_TEXT_non_deployable.loc.tsv
ceo_nodes_title_hv_ancillary_sogd_officer,粟特士官,True,Sogdian Officer,MappedByText,,,粟特士官,,,粟特校尉,,,hv_TEXT_effects_ceo.loc.tsv
ceo_nodes_title_hv_ancillary_weapon_khanda,坎达直剑,True,Khanda,MappedByText,,,坎达直剑,,,坎达直剑,,,hv_TEXT_ceo_weapon.loc.tsv
ceo_nodes_title_hv_ancillary_white_horse_fellows_officer,白马义从士官,True,White Horse Fellows Officer,MappedByText,,,白马义从士官,,,白马校尉,,,hv_TEXT_effects_ceo.loc.tsv
ceo_nodes_title_hv_ancillary_yuan_officer,袁氏士官,True,House Yuan's Officer,MappedByText,,,袁氏士官,,,袁氏校尉,,,hv_TEXT_effects_ceo.loc.tsv
ceo_nodes_title_hv_ceo_node_career_historical_chen_deng_01,日月精忠,True,Man For All Seasons,MappedByText,,,日月精忠,,,,,,hv_TEXT_ceo_career.loc.tsv
ceo_nodes_title_hv_ceo_node_career_historical_jiang_qin_01,荡寇将军,True,Bandit Slayer,MappedByText,,,荡寇将军,,,荡寇虎臣,,,hv_TEXT_ceo_career.loc.tsv
ceo_nodes_title_hv_ceo_node_career_historical_yuan_yao_01,袁术之子,True,Scion,MappedByText,,,袁术之子,,,仲氏传人,,,hv_TEXT_ceo_career.loc.tsv
ceo_nodes_title_hv_ceo_node_career_non_deployable_liu_limin,躬亲主母,True,Devoted Mother,MappedByText,,,躬亲主母,,,忌害美妇,,,z_dummy_hv_TEXT_non_deployable.loc.tsv
ceo_nodes_title_hv_ceo_node_career_non_deployable_type_1,女主人,True,Hostess,MappedByText,,,女主人,,,母主,,,z_dummy_hv_TEXT_non_deployable.loc.tsv
ceo_nodes_title_hv_ceo_node_career_non_deployable_type_2,儒生,True,Confucianist,MappedByText,,,儒生,,,儒生,,,z_dummy_hv_TEXT_non_deployable.loc.tsv
ceo_nodes_title_hv_ceo_node_career_non_deployable_type_3,地主,True,Landlord,MappedByText,,,地主,,,地主,,,z_dummy_hv_TEXT_non_deployable.loc.tsv
ceo_nodes_title_hv_ceo_node_career_non_deployable_type_4,县丞,True,Council Proctor,MappedByText,,,县丞,,,县丞,,,z_dummy_hv_TEXT_non_deployable.loc.tsv
ceo_nodes_title_hv_ceo_node_career_non_deployable_type_5,名士,True,Local Celebrity,MappedByText,,,名士,,,名士,,,z_dummy_hv_TEXT_non_deployable.loc.tsv
ceo_nodes_title_hv_ceo_node_career_non_deployable_type_6,主簿,True,Scribe,MappedByText,,,主簿,,,主簿,,,z_dummy_hv_TEXT_non_deployable.loc.tsv
ceo_nodes_title_hv_ceo_node_faction_rank_unlock_advanced,伯或者太师,False,Marquis or Chancellor of State,MappedByText,,,伯或者太师,,,伯或者太师,,,hv_TEXT_etc.loc.tsv
ceo_nodes_title_hv_ceo_node_faction_rank_unlock_basic,伯,False,Second Marquis,Vanilla,,,,伯,,伯,,,hv_TEXT_etc.loc.tsv
ceo_nodes_title_hv_ceo_node_faction_rank_unlock_dan_yang,陶谦余部,False,Legacy of Tao Qian,MappedByText,,,陶谦余部,,,陶谦残党,,,hv_TEXT_etc.loc.tsv
ceo_nodes_title_hv_ceo_node_faction_rank_unlock_elite,公或者相国,False,Duke or Grand Master,MappedByText,,,公或者相国,,,公或者相国,,,hv_TEXT_etc.loc.tsv
ceo_nodes_title_hv_ceo_node_faction_rank_unlock_legacy_lu_bu,吕布余部,False,Legacy of Lu Bu,MappedByText,,,吕布余部,,,吕布残党,,,hv_TEXT_etc.loc.tsv
ceo_nodes_title_hv_ceo_node_faction_rank_unlock_legacy_yuan_shu,袁术余部,False,Legacy of Yuan Shu,MappedByText,,,袁术余部,,,袁术残党,,,hv_TEXT_etc.loc.tsv
ceo_nodes_title_hv_ceo_node_faction_rank_unlock_monk,佛教,False,Buddhism,MappedByText,,,佛教,,,佛教,,,hv_TEXT_etc.loc.tsv
ceo_nodes_title_hv_ceo_node_faction_rank_unlock_qingzhou,剿灭黄巾,False,Conquest Yellow Turbans,MappedByText,,,剿灭黄巾,,,收复黄巾,,,hv_TEXT_etc.loc.tsv
character_skills_localised_description_3k_dlc07_skill_emperor_earth_imperious,九五之尊，当彰显帝王气度。,False,You are royal. Act like it.,Vanilla,,,,九五之尊，当彰显帝王气度。,,九五之尊，当彰显帝王气度。,,,hv_TEXT_skills_basic.loc.tsv
