Text,Count,Mapped by text,Mapped by pattern,File
Legacy of Tao Qian,1,陶谦余部,,text/_hvo/hv_TEXT_etc.loc
Legacy of Yuan Shu,1,袁术余部,,text/_hvo/hv_TEXT_etc.loc
Li Ru,1,,,text/_hvo/hv_TEXT_cb_loadout.loc
Light Infantry,1,,,text/_hvo/hv_TEXT_unit_ground_type.loc
"Like the weather, one's fortune may change by the evening.",1,,,text/_hvo/hv_TEXT_skills_basic.loc
Little Conqueror,1,,,text/_hvo/hv_TEXT_cb_loadout.loc
Liu Bei,1,,,text/_hvo/hv_TEXT_cb_loadout.loc
Liu Bei's words drive his men to greatness!,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Liu Biao,1,,,text/_hvo/hv_TEXT_cb_loadout.loc
Liu Chong,1,,,text/_hvo/hv_TEXT_cb_loadout.loc
"Liu Zhang calls a ceasefire for all nearby units, delaying the enemy while his allies work on a counter-attack.",1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Local Celebrity,1,名士,,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
Local Noble Archers,1,,地方豪强弓手,text/_hvo/hv_TEXT_unit_text_replacements.loc
Local Noble's Estate,1,地方豪强庄园,,text/_hvo/hv_TEXT_building.loc
Local Noble's Household,1,,,text/_hvo/hv_TEXT_building.loc
Local Noble's Manor,1,,,text/_hvo/hv_TEXT_building.loc
Locks Might Royal Guard units,1,,,text/_hvo/hv_TEXT_events_rules.loc
Locks Virtue Royal Guard units,1,,,text/_hvo/hv_TEXT_events_rules.loc
"Long Range, Anti-Cavalry",3,远距，反骑兵,,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
"Long Range, High Armour-Piercing Damage, Slow Reload",19,远距，穿甲伤害高，射击速率慢,,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
"Long Range, Low Armour-Piercing Damage, Fast Reload",21,远距，穿甲伤害低，射击速率快,,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
"Long Range, Siege",3,远距，攻城,,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
Long Spear Infantry (Buqu),2,,长矛骑兵（部曲）,text/_hvo/hv_TEXT_unit_ui_group_t2.loc
Long Spear Infantry (Elite),2,,长矛骑兵（精锐）,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
Long Spear Infantry (Militia),2,,长矛骑兵（民兵）,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
Long Sword Infantry (Buqu),3,,长剑步兵（部曲）,text/_hvo/hv_TEXT_unit_ui_group_t2.loc
Long Sword Infantry (Elite),3,,长剑步兵（精锐）,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
Long Sword Infantry (Militia),3,,长剑步兵（民兵）,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
Look up and you will see the sky; look inward and you will see heaven.,4,,,text/_hvo/hv_TEXT_skills_skill_ability__historical.loc
Looking for the monster...,1,寻觅怪兽……,,text/_hvo/hv_TEXT_events.loc
Loose and Charge,3,疏阵冲锋,,text/_hvo/hv_TEXT_unit_abilities.loc
Loose and Charge (Cavalry),6,骑兵疏阵冲锋,,text/_hvo/hv_TEXT_unit_abilities.loc
Lord of the Battlefield,1,战场之王,,text/_hvo/hv_TEXT_etc.loc
Lost the throne!,1,,,text/_hvo/hv_TEXT_events_rules.loc
"Low Hit Rate, High Armour-Piercing Damage",9,命中率低，穿甲伤害高,,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
"Low Hit Rate, High Armour-Piercing Damage, Break Enemy's Shield",20,命中率低，穿甲伤害高，破盾,,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
"Low Hit Rate, Low Armour-Piercing Damage",3,命中率低，穿甲伤害低,,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
Lu Bu,1,吕布,,text/_hvo/hv_TEXT_cb_loadout.loc
Lu Bu's army follows your faction.,1,吕布之兵将追随于您。,,text/_hvo/hv_TEXT_events.loc
Lu Zheng,1,陆政,,text/_hvo/hv_TEXT_cb_loadout.loc
Lucky Shot,3,幸运一击,,text/_hvo/hv_TEXT_unit_abilities.loc
Luo Jun,1,骆俊,,text/_hvo/hv_TEXT_cb_loadout.loc
"Luxurious robes, fit for those who do not tread the battlefield.",1,,,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
Lü Bu's furious gaze causes all to cower!,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Ma Chao,1,,,text/_hvo/hv_TEXT_cb_loadout.loc
Ma Chao's internal strife manifests in bursts of rage; uncontrollable charges at the enemy!,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Ma Teng,1,,,text/_hvo/hv_TEXT_cb_loadout.loc
Make Calm Down,5,镇静,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Make the impossible possible!,1,,,text/_hvo/hv_TEXT_unit_abilities.loc
Manage local products more thoroughly and convert wasted materials into stockpiles.,1,完善管理本地货物，回收废弃物品。,,text/_hvo/hv_TEXT_building.loc
"Many of the enemy troops would gladly join our forces; those who refuse will be put to the sword. This will replenish our troops, but may impact our relations with the enemy faction.",1,,,text/_hvo/hv_TEXT_pooled_resource.loc
Mark Target,6,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Marquis or Chancellor of State,1,派系级别达到侯,,text/_hvo/hv_TEXT_etc.loc
Martial Prowess,3,精通武艺,,text/_hvo/hv_TEXT_unit_abilities.loc
Martial expertise from hard work. Practice. Preparation. Endless repetition.,2,,,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
Mastery of Defensive Melee,3,,,text/_hvo/hv_TEXT_unit_abilities.loc
Mastery of Ranged Defence,3,,,text/_hvo/hv_TEXT_unit_abilities.loc
Medium Cavalry,1,,,text/_hvo/hv_TEXT_unit_ground_type.loc
Medium Infantry,1,,,text/_hvo/hv_TEXT_unit_ground_type.loc
"Medium Range, Low Armour-Piercing Damage, Fast Reload",3,中距，穿甲伤害低，射击速率快,,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
Melee Attack,6,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Melee Debuff,4,,,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
Men of the Forest,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Mercenary Archers,1,,雇佣弓手,text/_hvo/hv_TEXT_unit_text_replacements.loc
Mercenary Axemen,1,,雇佣斧手,text/_hvo/hv_TEXT_unit_text_replacements.loc
Mercenary Captain,1,,雇佣伯长,text/_hvo/hv_TEXT_unit_text_replacements.loc
Mercenary Cavalry,1,,雇佣骑兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Messengers of Heaven,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Mettlesome Advance,6,突飞猛进,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Mighty Thrust,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
"Mighty, gnarled monoliths, the imposing peaks of China's south stand like sentinels against the unrelenting waters beyond. Amongst these hills and peaks, the Yue tribes eke out their continued existence; brought low from the once-proud past, they stand now against the threat of Han invasion from the north. Although they wield sword and shield, they are nothing like the professional warriors coming to face them. \\n\\n Yet, united behind one who purports to fight for their ideals, the Yue are able to summon themselves into something resembling their own strength – their legacy demands it!",1,,,text/_hvo/hv_TEXT_unit_long_desc.loc
Military Control,1,,,text/_hvo/hv_TEXT_effects_pooled_resource.loc
Military Support,1,军事支持,,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
Military Talent,6,军事才能,,text/_hvo/hv_TEXT_events.loc
Military supplies were consumed to stabilise the settlement.,1,,,text/_hvo/hv_TEXT_etc.loc
Militia Archers,1,,民兵弓手,text/_hvo/hv_TEXT_unit_text_replacements.loc
Militia Ji Infantry,1,,民兵戟步兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Militia Long Axemen,1,,民兵长斧手,text/_hvo/hv_TEXT_unit_text_replacements.loc
Militia Sabre Infantry,1,,民兵持刀步兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Militia of Virtue,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Missile Attack,2,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Missile Debuff,8,,,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
Mob (Buqu),1,,暴民（部曲）,text/_hvo/hv_TEXT_unit_ui_group_t2.loc
Mob (Elite),1,,暴民（精锐）,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
Mob (Militia),1,,暴民（民兵）,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
Mobile Cavalry Formation,2,,,text/_hvo/hv_TEXT_unit_abilities.loc
Mobile Formation,1,,,text/_hvo/hv_TEXT_unit_abilities.loc
Mobile Infantry Formation,4,,,text/_hvo/hv_TEXT_unit_abilities.loc
Mobilisation,1,,,text/_hvo/hv_TEXT_skills_basic.loc
Mock,3,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Moment of Courage,3,一时之勇,,text/_hvo/hv_TEXT_unit_abilities.loc
Morale Shock Projectile,9,箭矢打击士气,,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
Mortal Strike,6,致命一击,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Motivating men to fight is the essense of leadership.,1,激发斗志乃是领军的精髓。,,text/_hvo/hv_TEXT_skills_basic.loc
Mountains,4,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
"Move swift as the Wind and closely-formed as the Wood. Attack like the Fire and be still as the Mountain. \\n\\n These elite soldiers hail from Danyang province and are rapidly gaining renown with commanders in the crumbling Han empire. Armed with a glaive and heavy armor, they have gathered a reputation assaulting enemy strongpoints succesfully and routing their defenders. \\n\\n Already, enemies have learned to fear their expertise, as well as the gunpowder bombs they carry with them. When the Blue Turbans have been spotted on the field, the foe knows their days are numbered.",1,,,text/_hvo/hv_TEXT_unit_long_desc.loc
Multiple Bolt Crossbow,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
NEXT REFORM IN [[b]]%n[[/b]],1,,,text/_hvo/hv_TEXT_effects_technology.loc
Nanman Axe Defectors,1,,南蛮变节斧手,text/_hvo/hv_TEXT_unit_text_replacements.loc
Nanman Cavalry Defectors,1,,南蛮变节骑兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Nanman Crossbow Defectors,1,,南蛮变节弩手,text/_hvo/hv_TEXT_unit_text_replacements.loc
Nanman Infill Development ,1,南蛮填地开发,,text/_hvo/hv_TEXT_building.loc
Nanman Long Spear Defectors,1,,南蛮变节长枪兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Nanman-Han Trading Post,3,南蛮交易所,,text/_hvo/hv_TEXT_building.loc
Nature itself provides a shield for its warriors.,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Nature must be preserved and the world saved. These warriors will see it done.,1,,,text/_hvo/hv_TEXT_unit_desc.loc
Nature's Ally,11,,,text/_hvo/hv_TEXT_skills_skill_ability__historical.loc
No horseman shall pass these spearmen from the famed Xiliang army.,1,没有任何骑兵能冲破赫赫有名的西凉军枪阵。 ,,text/_hvo/hv_TEXT_unit_desc.loc
No one dares to challenge this warrior's skill with the blade.,3,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
No one is faster than this one.,2,无人能快过飞燕的速度。,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
No one wants troublemakers.,2,莫要惹是生非。,,text/_hvo/hv_TEXT_events.loc
"No one will follow a useless emperor. You know that, don't you?",1,没人愿意追随一个无能皇帝，你可知否？,,text/_hvo/hv_TEXT_events_rules.loc
Nobility,1,,,text/_hvo/hv_TEXT_skills_basic.loc
Nomad,3,,,text/_hvo/hv_TEXT_building.loc
Nomad Gang,1,游牧马贼,,text/_hvo/hv_TEXT_unit_text_replacements.loc
None of the other warlords in China are as noble or accomplished as you are. Bring order to chaos and officers who were once loyal to the Han Dynasty will flock to your banner. Defeat your rivals and accumulate wealth to expand your power.,1,,,text/_hvo/hv_TEXT_events.loc
Norther Army Captains,1,北军校尉,,text/_hvo/hv_TEXT_events.loc
Northern Ji Infantry,1,,北军戟步兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Northern Lancer Cavalry,1,,北军戟骑兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Northern Mounted Archers,1,,北军弓骑兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Northern Sabre Cavalry,1,,北军刀骑兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Northern Sabre Infantry,1,,北军持刀步兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Northern Spearmen,1,,北军矛兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Northern Veteran Cataphracts,1,,北军宿卫铁骑,text/_hvo/hv_TEXT_unit_text_replacements.loc
Northern Veteran Ji Infantry,1,,北军宿卫戟步兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Northern Veteran Lancer Cataphracts,1,,北军宿卫长枪铁骑,text/_hvo/hv_TEXT_unit_text_replacements.loc
Northern Veteran Sabre Infantry,1,,北军宿卫持刀步兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Northern Veteran Spears,1,,北军宿卫矛兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Northern Veteran Zhanmajian Infantry,1,,北军宿卫斩马劲卒,text/_hvo/hv_TEXT_unit_text_replacements.loc
Not all of us get a second chance.,1,不是所有人都有机会重来。,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Oath Fellows,1,结义弟兄,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Offensive Stance,3,进攻姿态,,text/_hvo/hv_TEXT_unit_abilities.loc
Oil Pot,4,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
"Once equipped, this follower can't be unequipped until it is destroyed in 10 turns!",3,装备此随从后，须等到10回合后才能解除。之后此随从即会消失。,,text/_hvo/hv_TEXT_effects_ceo.loc
"Once equipped, this item can't be unequipped",1,此饰物一旦装备便无法解除,,text/_hvo/hv_TEXT_effects_ceo.loc
"Once equipped, this item can't be unequipped until it is destroyed in 20 turns!",2,装备此饰物后，须等到20回合后才能解除。之后此饰物即会消失。,,text/_hvo/hv_TEXT_effects_ceo.loc
One foot in front of the other in rapid succession – this is the key to swiftness.,2,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
One with Heaven,8,,,text/_hvo/hv_TEXT_skills_skill_ability__historical.loc
One with the Land,8,,,text/_hvo/hv_TEXT_skills_skill_ability__historical.loc
One with the People,8,,,text/_hvo/hv_TEXT_skills_skill_ability__historical.loc
Only through sober and considered analysis can fragility be turned to unerring strength.,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Onslaught,3,猛攻,,text/_hvo/hv_TEXT_unit_abilities.loc
Onyx Dragons,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Organise your troops into a solid wall to deter horses. It's a simple but effective tactic.,8,将士兵组成人墙来抵御马匹。此战术简单有效。,,text/_hvo/hv_TEXT_skills_skill_ability__historical.loc
Organised volleys prove more effective.,6,依序射击更为有效。,,text/_hvo/hv_TEXT_skills_skill_ability__historical.loc
Other ethnic groups influence,1,,,text/_hvo/hv_TEXT_effects_building.loc
Outlaws of Black Mountain,1,黑山匪徒,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Overfight,3,,,text/_hvo/hv_TEXT_unit_abilities.loc
Overwhelmed,3,,,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
Overwhelmming,4,压倒之势,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Palace Guards,1,宫廷侍卫,,text/_hvo/hv_TEXT_unit_text_replacements.loc
"Pang Tong sacrifices himself, to aid his fellow brothers.",1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Parry,3,,,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
Passive Ability,11,被动技能,,text/_hvo/hv_TEXT_unit_abilities.loc
Passive Buff,68,,,text/_hvo/hv_TEXT_skills_skill_ability__historical.loc
Passive Debuff,7,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Pearl Dragons,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Peasant Archers,1,,农人弓手,text/_hvo/hv_TEXT_unit_text_replacements.loc
Peasant Spearmen,1,,农人矛兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Peasant Warriors,1,,农人勇士,text/_hvo/hv_TEXT_unit_text_replacements.loc
Pei Yuanshao,1,,,text/_hvo/hv_TEXT_cb_loadout.loc
People's Warband,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
"Perhaps out of admiration or to curry favour, a faction has put in a good word for you with the emperor. Talk of your exploits is is all that is on everyone's lips at the palace of late. ",1,也许是出于钦佩，也许是向您示好，有一派系在皇帝面前为你多加褒词。最近在宫中人人都在谈论您的功绩。 ,,text/_ifo/ifo_text_TWEAK.loc
Perhaps you can bring them into your fold...,1,或许可以招揽……,,text/_hvo/hv_TEXT_events.loc
Pike Wall - Ji Guards of the Eight Talents,3,八才戟卫戟墙,,text/_hvo/hv_TEXT_unit_abilities.loc
Pike Wall - White Feathers,3,白毦兵戟墙,,text/_hvo/hv_TEXT_unit_abilities.loc
Poachers,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Poets will sing about today.,2,诗人会为此日做歌。,,text/_hvo/hv_TEXT_skills_skill_ability_wu_brave.loc
Poison!,3,,,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
Poison! Poison!,1,,,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
Poison-wind,6,毒风,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Poisoned Blade,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Political Maneuvering,2,政治斡旋,,text/_ifo/ifo_text_TWEAK.loc
Poor range,1,,,text/_hvo/hv_TEXT_unit_ui_bullet.loc
Porcupine Crossbowmen,1,豪彘弩兵,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Powerful Charge,9,强力冲锋,,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
Powerful toxins spread and paralyze the body.,1,,,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
Powerful white tigers are with us. ,1,强大的白虎与我们同在。,,text/_hvo/hv_TEXT_effects_events.loc
