,Key,Short Key,Text,Tooltip,Unnamed: 4,Unnamed: 5,Unnamed: 6
1770,special_ability_phases_onscreen_name_hv_ability_strength_of_the_land,,深化地方,True,,,
1771,unit_abilities_onscreen_name_hv_ability_strength_of_the_land,,深化地方,True,,,
1772,unit_abilities_tooltip_text_hv_ability_strength_of_the_land,,土地不只是土，亦有森林和山脈，與隱蔽的，上古之地。,True,,,
1773,unit_ability_types_localised_description_hv_ability_strength_of_the_land,,深化地方,True,,,
1774,unit_ability_types_onscreen_name_hv_ability_strength_of_the_land,,被動增強效果,True,,,
1775,character_skills_localised_description_hv_skill_wood_mobilization,,集結百姓亦是策略之一,True,,,
1776,character_skills_localised_name_hv_skill_wood_mobilization,,動員,True,,,
1777,effects_description_hv_effect_skill_infantry_speed,,戰場步兵奔跑速度 [[b]]%+n%[[/b]],True,,,
1778,effects_description_hv_effect_skill_melee_attack,,近戰命中率 [[b]]%+n[[/b]] ,True,,,
1779,technologies_onscreen_name_3k_main_tech_wood_tier0_provincial_iron_tool_forges,,{{tr:3k_main_text_replacement_tech_fire_tier1_military_markets_name_key}},True,,,
1780,technologies_onscreen_name_3k_main_tech_wood_tier0_resettlement_incentives,,{{tr:3k_main_text_replacement_tech_wood_tier0_resettlement_incentives_name_key}},True,,,
1781,technologies_onscreen_name_3k_main_tech_wood_tier1_agricultural_tax_relief,,{{tr:3k_main_text_replacement_tech_wood_tier1_agricultural_tax_relief_name_key}},True,,,
1782,technologies_onscreen_name_3k_main_tech_wood_tier1_government_tool_distribution,,{{tr:3k_main_text_replacement_tech_fire_tier1_garrison_conscripts_name_key}},True,,,
1783,technologies_onscreen_name_3k_main_tech_wood_tier1_transverse_bulkheads,,{{tr:3k_main_text_replacement_tech_fire_tier0_regional_commissioners_name_key}},True,,,
1784,technologies_onscreen_name_3k_main_tech_wood_tier1_winnowing_machines,,{{tr:3k_main_text_replacement_tech_water_tier0_foreign_envoys_name_key}},True,,,
1785,technologies_onscreen_name_3k_main_tech_wood_tier2_disaster_relief_systems,,{{tr:3k_main_text_replacement_tech_wood_tier2_government_controlled_granaries_name_key}},True,,,
1786,technologies_onscreen_name_3k_main_tech_wood_tier2_government_controlled_granaries,,{{tr:3k_main_text_replacement_tech_wood_tier2_permission_to_forage_name_key}},True,,,
1787,technologies_onscreen_name_3k_main_tech_wood_tier2_irrigation_systems,,{{tr:3k_main_text_replacement_tech_metal_tier1_pottery_bricks_name_key}},True,,,
1788,technologies_onscreen_name_3k_main_tech_wood_tier2_junks,,{{tr:3k_main_text_replacement_tech_wood_tier2_sharecropping_name_key}},True,,,
1789,technologies_onscreen_name_3k_main_tech_wood_tier2_manual_of_farming_techniques,,{{tr:3k_main_text_replacement_tech_wood_tier1_winnowing_machines_name_key}},True,,,
1790,technologies_onscreen_name_3k_main_tech_wood_tier2_permission_to_forage,,{{tr:3k_main_text_replacement_tech_water_tier0_private_tutors_name_key}},True,,,
1791,technologies_onscreen_name_3k_main_tech_wood_tier2_sharecropping,,正規軍 1,True,,,
1792,technologies_onscreen_name_3k_main_tech_wood_tier3_agricultural_garrisons,,正規軍 2,True,,,
1793,technologies_onscreen_name_3k_main_tech_wood_tier3_facilitation_of_landlord_exploitation,,{{tr:3k_main_text_replacement_tech_fire_tier2_convict_drafts_name_key}},True,,,
1794,technologies_onscreen_name_3k_main_tech_wood_tier3_intensive_cultivation_techniques,,{{tr:3k_main_text_replacement_tech_earth_tier1_civil_service_recommendations_name_key}},True,,,
1795,technologies_short_description_3k_main_tech_wood_tier0_provincial_iron_tool_forges,,{{tr:3k_main_text_replacement_tech_fire_tier1_military_markets_short_description_key}},True,,,
1796,technologies_short_description_3k_main_tech_wood_tier0_resettlement_incentives,,{{tr:3k_main_text_replacement_tech_wood_tier0_resettlement_incentives_short_description_key}},True,,,
1797,technologies_short_description_3k_main_tech_wood_tier1_agricultural_tax_relief,,{{tr:3k_main_text_replacement_tech_wood_tier1_agricultural_tax_relief_short_description_key}},True,,,
1798,technologies_short_description_3k_main_tech_wood_tier1_government_tool_distribution,,{{tr:3k_main_text_replacement_tech_fire_tier1_garrison_conscripts_short_description_key}},True,,,
1799,technologies_short_description_3k_main_tech_wood_tier1_transverse_bulkheads,,{{tr:3k_main_text_replacement_tech_fire_tier0_regional_commissioners_short_description_key}},True,,,
1800,technologies_short_description_3k_main_tech_wood_tier1_winnowing_machines,,{{tr:3k_main_text_replacement_tech_water_tier0_foreign_envoys_short_description_key}},True,,,
1801,technologies_short_description_3k_main_tech_wood_tier2_disaster_relief_systems,,{{tr:3k_main_text_replacement_tech_wood_tier2_government_controlled_granaries_short_description_key}},True,,,
1802,technologies_short_description_3k_main_tech_wood_tier2_government_controlled_granaries,,{{tr:3k_main_text_replacement_tech_wood_tier2_permission_to_forage_short_description_key}},True,,,
1803,technologies_short_description_3k_main_tech_wood_tier2_irrigation_systems,,{{tr:3k_main_text_replacement_tech_metal_tier1_pottery_bricks_short_description_key}},True,,,
1804,technologies_short_description_3k_main_tech_wood_tier2_junks,,{{tr:3k_main_text_replacement_tech_wood_tier2_sharecropping_short_description_key}},True,,,
1805,technologies_short_description_3k_main_tech_wood_tier2_manual_of_farming_techniques,,{{tr:3k_main_text_replacement_tech_wood_tier1_winnowing_machines_short_description_key}},True,,,
1806,technologies_short_description_3k_main_tech_wood_tier2_permission_to_forage,,{{tr:3k_main_text_replacement_tech_water_tier0_private_tutors_short_description_key}},True,,,
1807,technologies_short_description_3k_main_tech_wood_tier2_sharecropping,,重建軍制以訓練更專業兵士。,True,,,
1808,technologies_short_description_3k_main_tech_wood_tier3_agricultural_garrisons,,重建軍制以訓練更專業兵士。,True,,,
1809,technologies_short_description_3k_main_tech_wood_tier3_facilitation_of_landlord_exploitation,,{{tr:3k_main_text_replacement_tech_fire_tier2_convict_drafts_short_description_key}},True,,,
1810,technologies_short_description_3k_main_tech_wood_tier3_intensive_cultivation_techniques,,{{tr:3k_main_text_replacement_tech_earth_tier1_civil_service_recommendations_short_description_key}},True,,,
1811,technologies_long_description_3k_main_tech_wood_tier0_provincial_iron_tool_forges,,{{tr:3k_main_text_replacement_tech_fire_tier1_military_markets_long_description_key}},True,,,
1812,technologies_long_description_3k_main_tech_wood_tier0_resettlement_incentives,,{{tr:3k_main_text_replacement_tech_wood_tier0_resettlement_incentives_long_description_key}},True,,,
1813,technologies_long_description_3k_main_tech_wood_tier1_agricultural_tax_relief,,{{tr:3k_main_text_replacement_tech_wood_tier1_agricultural_tax_relief_long_description_key}},True,,,
1814,technologies_long_description_3k_main_tech_wood_tier1_government_tool_distribution,,{{tr:3k_main_text_replacement_tech_fire_tier1_garrison_conscripts_long_description_key}},True,,,
1815,technologies_long_description_3k_main_tech_wood_tier1_transverse_bulkheads,,{{tr:3k_main_text_replacement_tech_fire_tier0_regional_commissioners_long_description_key}},True,,,
1816,technologies_long_description_3k_main_tech_wood_tier1_winnowing_machines,,{{tr:3k_main_text_replacement_tech_water_tier0_foreign_envoys_long_description_key}},True,,,
1817,technologies_long_description_3k_main_tech_wood_tier2_disaster_relief_systems,,{{tr:3k_main_text_replacement_tech_wood_tier2_government_controlled_granaries_long_description_key}},True,,,
1818,technologies_long_description_3k_main_tech_wood_tier2_government_controlled_granaries,,{{tr:3k_main_text_replacement_tech_wood_tier2_permission_to_forage_long_description_key}},True,,,
1819,technologies_long_description_3k_main_tech_wood_tier2_irrigation_systems,,{{tr:3k_main_text_replacement_tech_metal_tier1_pottery_bricks_long_description_key}},True,,,
1820,technologies_long_description_3k_main_tech_wood_tier2_junks,,{{tr:3k_main_text_replacement_tech_wood_tier2_sharecropping_long_description_key}},True,,,
1821,technologies_long_description_3k_main_tech_wood_tier2_manual_of_farming_techniques,,{{tr:3k_main_text_replacement_tech_wood_tier1_winnowing_machines_long_description_key}},True,,,
1822,technologies_long_description_3k_main_tech_wood_tier2_permission_to_forage,,{{tr:3k_main_text_replacement_tech_water_tier0_private_tutors_long_description_key}},True,,,
1823,technologies_long_description_3k_main_tech_wood_tier2_sharecropping,,重建軍制以訓練更專業兵士。,True,,,
1824,technologies_long_description_3k_main_tech_wood_tier3_agricultural_garrisons,,重建軍制以訓練更專業兵士。,True,,,
1825,technologies_long_description_3k_main_tech_wood_tier3_facilitation_of_landlord_exploitation,,{{tr:3k_main_text_replacement_tech_fire_tier2_convict_drafts_long_description_key}},True,,,
1826,technologies_long_description_3k_main_tech_wood_tier3_intensive_cultivation_techniques,,{{tr:3k_main_text_replacement_tech_earth_tier1_civil_service_recommendations_long_description_key}},True,,,
1827,technologies_onscreen_name_3k_main_tech_water_tier0_foreign_envoys,,{{tr:3k_main_text_replacement_tech_metal_tier2_shaft_mining_name_key}},True,,,
1828,technologies_onscreen_name_3k_main_tech_water_tier0_private_tutors,,{{tr:3k_main_text_replacement_tech_fire_tier2_supply_canals_name_key}},True,,,
1829,technologies_onscreen_name_3k_main_tech_water_tier1_annual_proficiency_reports,,{{tr:3k_main_text_replacement_tech_wood_tier2_manual_of_farming_techniques_name_key}},True,,,
1830,technologies_onscreen_name_3k_main_tech_water_tier1_diplomatic_missions,,{{tr:3k_main_text_replacement_tech_water_tier1_diplomatic_missions_name_key}},True,,,
1831,technologies_onscreen_name_3k_main_tech_water_tier1_masterful_disguise_techniques,,{{tr:3k_main_text_replacement_tech_wood_tier1_transverse_bulkheads_name_key}},True,,,
1832,technologies_onscreen_name_3k_main_tech_water_tier2_dedicated_spy_network,,{{tr:3k_main_text_replacement_tech_wood_tier2_irrigation_systems_name_key}},True,,,
1833,technologies_onscreen_name_3k_main_tech_water_tier2_handbook_of_excellence,,{{tr:3k_main_text_replacement_tech_metal_tier1_government_enterprises_name_key}},True,,,
1834,technologies_onscreen_name_3k_main_tech_water_tier2_inns,,{{tr:3k_main_text_replacement_tech_earth_tier1_bureau_of_banditry_name_key}},True,,,
1835,technologies_onscreen_name_3k_main_tech_water_tier2_market_administration,,{{tr:3k_main_text_replacement_tech_fire_tier2_regional_levy_name_key}},True,,,
1836,technologies_onscreen_name_3k_main_tech_water_tier2_sino-roman_embassy,,{{tr:3k_main_text_replacement_tech_metal_tier0_currency_based_economy_name_key}},True,,,
1837,technologies_onscreen_name_3k_main_tech_water_tier3_divine_manipultation_of_threads,,{{tr:3k_main_text_replacement_tech_wood_tier3_intensive_cultivation_techniques_name_key}},True,,,
1838,technologies_onscreen_name_3k_main_tech_water_tier3_hostels,,{{tr:3k_main_text_replacement_tech_metal_tier2_corvee_labour_name_key}},True,,,
1839,technologies_onscreen_name_3k_main_tech_water_tier3_silk_road_expeditions,,{{tr:3k_main_text_replacement_tech_water_tier3_silk_road_expeditions_name_key}},True,,,
1840,technologies_onscreen_name_3k_main_tech_water_tier3_trading,,{{tr:3k_main_text_replacement_tech_water_tier2_market_administration_name_key}},True,,,
1841,technologies_onscreen_name_3k_main_tech_water_tier3_treatise_on_human_beings,,攻城器械,True,,,
1842,technologies_onscreen_name_3k_main_tech_water_tier3_way_of_great_peace,,市場規範,True,,,
1843,technologies_short_description_3k_main_tech_water_tier0_foreign_envoys,,{{tr:3k_main_text_replacement_tech_metal_tier2_shaft_mining_short_description_key}},True,,,
1844,technologies_short_description_3k_main_tech_water_tier0_private_tutors,,{{tr:3k_main_text_replacement_tech_fire_tier2_supply_canals_short_description_key}},True,,,
1845,technologies_short_description_3k_main_tech_water_tier1_annual_proficiency_reports,,{{tr:3k_main_text_replacement_tech_wood_tier2_manual_of_farming_techniques_short_description_key}},True,,,
1846,technologies_short_description_3k_main_tech_water_tier1_diplomatic_missions,,{{tr:3k_main_text_replacement_tech_water_tier1_diplomatic_missions_short_description_key}},True,,,
1847,technologies_short_description_3k_main_tech_water_tier1_masterful_disguise_techniques,,{{tr:3k_main_text_replacement_tech_wood_tier1_transverse_bulkheads_short_description_key}},True,,,
1848,technologies_short_description_3k_main_tech_water_tier2_dedicated_spy_network,,{{tr:3k_main_text_replacement_tech_wood_tier2_irrigation_systems_short_description_key}},True,,,
1849,technologies_short_description_3k_main_tech_water_tier2_handbook_of_excellence,,{{tr:3k_main_text_replacement_tech_metal_tier1_government_enterprises_short_description_key}},True,,,
1850,technologies_short_description_3k_main_tech_water_tier2_inns,,{{tr:3k_main_text_replacement_tech_earth_tier1_bureau_of_banditry_short_description_key}},True,,,
1851,technologies_short_description_3k_main_tech_water_tier2_market_administration,,{{tr:3k_main_text_replacement_tech_fire_tier2_regional_levy_short_description_key}},True,,,
1852,technologies_short_description_3k_main_tech_water_tier2_sino-roman_embassy,,{{tr:3k_main_text_replacement_tech_metal_tier0_currency_based_economy_short_description_key}},True,,,
1853,technologies_short_description_3k_main_tech_water_tier3_divine_manipultation_of_threads,,{{tr:3k_main_text_replacement_tech_wood_tier3_intensive_cultivation_techniques_short_description_key}},True,,,
1854,technologies_short_description_3k_main_tech_water_tier3_hostels,,{{tr:3k_main_text_replacement_tech_metal_tier2_corvee_labour_short_description_key}},True,,,
1855,technologies_short_description_3k_main_tech_water_tier3_silk_road_expeditions,,{{tr:3k_main_text_replacement_tech_water_tier3_silk_road_expeditions_short_description_key}},True,,,
1856,technologies_short_description_3k_main_tech_water_tier3_trading,,{{tr:3k_main_text_replacement_tech_water_tier2_market_administration_short_description_key}},True,,,
1857,technologies_short_description_3k_main_tech_water_tier3_treatise_on_human_beings,,培育製作攻城器械的工匠。,True,,,
1858,technologies_short_description_3k_main_tech_water_tier3_way_of_great_peace,,於每個城市，皆有代理官員平準監管市場的物價。,True,,,
1859,technologies_long_description_3k_main_tech_water_tier0_foreign_envoys,,{{tr:3k_main_text_replacement_tech_metal_tier2_shaft_mining_long_description_key}},True,,,
1860,technologies_long_description_3k_main_tech_water_tier0_private_tutors,,{{tr:3k_main_text_replacement_tech_fire_tier2_supply_canals_long_description_key}},True,,,
1861,technologies_long_description_3k_main_tech_water_tier1_annual_proficiency_reports,,{{tr:3k_main_text_replacement_tech_wood_tier2_manual_of_farming_techniques_long_description_key}},True,,,
1862,technologies_long_description_3k_main_tech_water_tier1_diplomatic_missions,,{{tr:3k_main_text_replacement_tech_water_tier1_diplomatic_missions_long_description_key}},True,,,
