Text,Mapped,Count,Override (manual),Override (pattern),C1,Unit type,Unit name,Unit key,Old,File,Duplicated,zhtw
{{tr:hv_unit_nanman_crossbow_defectors}},{{tr:hv_unit_nanman_crossbow_defectors}},0,,{{tr:hv_unit_nanman_crossbow_defectors}},,,,,,,False,True
{{tr:hv_unit_nanman_crossbow_defectors}} for recruitment: %+n,{{tr:hv_unit_nanman_crossbow_defectors}}部署量：%+n,0,,{{tr:hv_unit_nanman_crossbow_defectors}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_nanman_southern_foreign_rangers}},{{tr:hv_unit_nanman_southern_foreign_rangers}},0,,{{tr:hv_unit_nanman_southern_foreign_rangers}},,,,,,,False,True
{{tr:hv_unit_nanman_southern_foreign_rangers}} for recruitment: %+n,{{tr:hv_unit_nanman_southern_foreign_rangers}}部署量：%+n,0,,{{tr:hv_unit_nanman_southern_foreign_rangers}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_nanman_southern_foreign_warriors}},{{tr:hv_unit_nanman_southern_foreign_warriors}},0,,{{tr:hv_unit_nanman_southern_foreign_warriors}},,,,,,,False,True
{{tr:hv_unit_nanman_southern_foreign_warriors}} for recruitment: %+n,{{tr:hv_unit_nanman_southern_foreign_warriors}}部署量：%+n,0,,{{tr:hv_unit_nanman_southern_foreign_warriors}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_nanman_southern_shield_bearers}},{{tr:hv_unit_nanman_southern_shield_bearers}},0,,{{tr:hv_unit_nanman_southern_shield_bearers}},,,,,,,False,True
{{tr:hv_unit_nanman_southern_shield_bearers}} for recruitment: %+n,{{tr:hv_unit_nanman_southern_shield_bearers}}部署量：%+n,0,,{{tr:hv_unit_nanman_southern_shield_bearers}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_nanman_spear_defectors}},{{tr:hv_unit_nanman_spear_defectors}},0,,{{tr:hv_unit_nanman_spear_defectors}},,,,,,,False,True
{{tr:hv_unit_nanman_spear_defectors}} for recruitment: %+n,{{tr:hv_unit_nanman_spear_defectors}}部署量：%+n,0,,{{tr:hv_unit_nanman_spear_defectors}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_nomad_gang_cavalry}},{{tr:hv_unit_nomad_gang_cavalry}},0,,{{tr:hv_unit_nomad_gang_cavalry}},,,,,,,False,True
{{tr:hv_unit_nomad_gang_cavalry}} for recruitment: %+n,{{tr:hv_unit_nomad_gang_cavalry}}部署量：%+n,0,,{{tr:hv_unit_nomad_gang_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_northern_elite_2h_sword_infantry}},{{tr:hv_unit_northern_elite_2h_sword_infantry}},0,,{{tr:hv_unit_northern_elite_2h_sword_infantry}},,,,,,,False,True
{{tr:hv_unit_northern_mace_cavalry}},{{tr:hv_unit_northern_mace_cavalry}},0,,{{tr:hv_unit_northern_mace_cavalry}},,,,,,,False,True
{{tr:hv_unit_northern_mace_cavalry}} for recruitment: %+n,{{tr:hv_unit_northern_mace_cavalry}}部署量：%+n,0,,{{tr:hv_unit_northern_mace_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_northern_spear_cavalry}},{{tr:hv_unit_northern_spear_cavalry}},0,,{{tr:hv_unit_northern_spear_cavalry}},,,,,,,False,True
{{tr:hv_unit_northern_spear_cavalry}} for recruitment: %+n,{{tr:hv_unit_northern_spear_cavalry}}部署量：%+n,0,,{{tr:hv_unit_northern_spear_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_onyx_dragons}},{{tr:hv_unit_onyx_dragons}},0,,{{tr:hv_unit_onyx_dragons}},,,,,,,False,True
{{tr:hv_unit_onyx_dragons}} for recruitment: %+n,{{tr:hv_unit_onyx_dragons}}部署量：%+n,0,,{{tr:hv_unit_onyx_dragons}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_palace_guards}},{{tr:hv_unit_palace_guards}},0,,{{tr:hv_unit_palace_guards}},,,,,,,False,True
{{tr:hv_unit_pearl_dragons}},{{tr:hv_unit_pearl_dragons}},0,,{{tr:hv_unit_pearl_dragons}},,,,,,,False,True
{{tr:hv_unit_pearl_dragons}} for recruitment: %+n,{{tr:hv_unit_pearl_dragons}}部署量：%+n,0,,{{tr:hv_unit_pearl_dragons}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_porcupine_crossbowmen}},{{tr:hv_unit_porcupine_crossbowmen}},0,,{{tr:hv_unit_porcupine_crossbowmen}},,,,,,,False,True
{{tr:hv_unit_porcupine_crossbowmen}} for recruitment: %+n,{{tr:hv_unit_porcupine_crossbowmen}}部署量：%+n,0,,{{tr:hv_unit_porcupine_crossbowmen}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_protectors_of_heaven_might}},{{tr:hv_unit_protectors_of_heaven_might}},0,,{{tr:hv_unit_protectors_of_heaven_might}},,,,,,,False,True
{{tr:hv_unit_protectors_of_heaven_might}} for recruitment: %+n,{{tr:hv_unit_protectors_of_heaven_might}}部署量：%+n,0,,{{tr:hv_unit_protectors_of_heaven_might}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_protectors_of_heaven}},{{tr:hv_unit_protectors_of_heaven}},0,,{{tr:hv_unit_protectors_of_heaven}},,,,,,,False,True
{{tr:hv_unit_protectors_of_heaven}} for recruitment: %+n,{{tr:hv_unit_protectors_of_heaven}}部署量：%+n,0,,{{tr:hv_unit_protectors_of_heaven}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_qiang_archers}},{{tr:hv_unit_qiang_archers}},0,,{{tr:hv_unit_qiang_archers}},,,,,,,False,True
{{tr:hv_unit_qiang_archers}} for recruitment: %+n,{{tr:hv_unit_qiang_archers}}部署量：%+n,0,,{{tr:hv_unit_qiang_archers}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_qiang_axemen}},{{tr:hv_unit_qiang_axemen}},0,,{{tr:hv_unit_qiang_axemen}},,,,,,,False,True
{{tr:hv_unit_qiang_axemen}} for recruitment: %+n,{{tr:hv_unit_qiang_axemen}}部署量：%+n,0,,{{tr:hv_unit_qiang_axemen}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_qiang_elite_ranger_cavalry}},{{tr:hv_unit_qiang_elite_ranger_cavalry}},0,,{{tr:hv_unit_qiang_elite_ranger_cavalry}},,,,,,,False,True
{{tr:hv_unit_qiang_elite_ranger_cavalry}} for recruitment: %+n,{{tr:hv_unit_qiang_elite_ranger_cavalry}}部署量：%+n,0,,{{tr:hv_unit_qiang_elite_ranger_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_qiang_elite_warrior_cavalry}},{{tr:hv_unit_qiang_elite_warrior_cavalry}},0,,{{tr:hv_unit_qiang_elite_warrior_cavalry}},,,,,,,False,True
{{tr:hv_unit_qiang_elite_warrior_cavalry}} for recruitment: %+n,{{tr:hv_unit_qiang_elite_warrior_cavalry}}部署量：%+n,0,,{{tr:hv_unit_qiang_elite_warrior_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_qiang_javelineer}},{{tr:hv_unit_qiang_javelineer}},0,,{{tr:hv_unit_qiang_javelineer}},,,,,,,False,True
{{tr:hv_unit_qiang_javelineer}} for recruitment: %+n,{{tr:hv_unit_qiang_javelineer}}部署量：%+n,0,,{{tr:hv_unit_qiang_javelineer}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_qiang_ji_infantry}},{{tr:hv_unit_qiang_ji_infantry}},0,,{{tr:hv_unit_qiang_ji_infantry}},,,,,,,False,True
{{tr:hv_unit_qiang_ji_infantry}} for recruitment: %+n,{{tr:hv_unit_qiang_ji_infantry}}部署量：%+n,0,,{{tr:hv_unit_qiang_ji_infantry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_qiang_spear_cavalry}},{{tr:hv_unit_qiang_spear_cavalry}},0,,{{tr:hv_unit_qiang_spear_cavalry}},,,,,,,False,True
{{tr:hv_unit_qiang_spear_cavalry}} for recruitment: %+n,{{tr:hv_unit_qiang_spear_cavalry}}部署量：%+n,0,,{{tr:hv_unit_qiang_spear_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_qingzhou_2h_axe_infantry}},{{tr:hv_unit_qingzhou_2h_axe_infantry}},0,,{{tr:hv_unit_qingzhou_2h_axe_infantry}},,,,,,,False,True
{{tr:hv_unit_qingzhou_2h_axe_infantry}} for recruitment: %+n,{{tr:hv_unit_qingzhou_2h_axe_infantry}}部署量：%+n,0,,{{tr:hv_unit_qingzhou_2h_axe_infantry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_qingzhou_hand_ji_infantry}},{{tr:hv_unit_qingzhou_hand_ji_infantry}},0,,{{tr:hv_unit_qingzhou_hand_ji_infantry}},,,,,,,False,True
{{tr:hv_unit_qingzhou_hand_ji_infantry}} for recruitment: %+n,{{tr:hv_unit_qingzhou_hand_ji_infantry}}部署量：%+n,0,,{{tr:hv_unit_qingzhou_hand_ji_infantry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_qingzhou_raider_cavalry}},{{tr:hv_unit_qingzhou_raider_cavalry}},0,,{{tr:hv_unit_qingzhou_raider_cavalry}},,,,,,,False,True
{{tr:hv_unit_qingzhou_raider_cavalry}} for recruitment: %+n,{{tr:hv_unit_qingzhou_raider_cavalry}}部署量：%+n,0,,{{tr:hv_unit_qingzhou_raider_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_rapid_tigers}},{{tr:hv_unit_rapid_tigers}},0,,{{tr:hv_unit_rapid_tigers}},,,,,,,False,True
{{tr:hv_unit_rapid_tigers}} for recruitment: %+n,{{tr:hv_unit_rapid_tigers}}部署量：%+n,0,,{{tr:hv_unit_rapid_tigers}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_shanyue_javelineer}},{{tr:hv_unit_shanyue_javelineer}},0,,{{tr:hv_unit_shanyue_javelineer}},,,,,,,False,True
{{tr:hv_unit_shanyue_javelineer}} for recruitment: %+n,{{tr:hv_unit_shanyue_javelineer}}部署量：%+n,0,,{{tr:hv_unit_shanyue_javelineer}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_shanyue_remnants}},{{tr:hv_unit_shanyue_remnants}},0,,{{tr:hv_unit_shanyue_remnants}},,,,,,,False,True
{{tr:hv_unit_shanyue_remnants}} for recruitment: %+n,{{tr:hv_unit_shanyue_remnants}}部署量：%+n,0,,{{tr:hv_unit_shanyue_remnants}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_shanyue_warriors}},{{tr:hv_unit_shanyue_warriors}},0,,{{tr:hv_unit_shanyue_warriors}},,,,,,,False,True
{{tr:hv_unit_shanyue_warriors}} for recruitment: %+n,{{tr:hv_unit_shanyue_warriors}}部署量：%+n,0,,{{tr:hv_unit_shanyue_warriors}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_sogd_barded_cavalry}},{{tr:hv_unit_sogd_barded_cavalry}},0,,{{tr:hv_unit_sogd_barded_cavalry}},,,,,,,False,True
{{tr:hv_unit_sogd_barded_cavalry}} for recruitment: %+n,{{tr:hv_unit_sogd_barded_cavalry}}部署量：%+n,0,,{{tr:hv_unit_sogd_barded_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_sogd_warriors}},{{tr:hv_unit_sogd_warriors}},0,,{{tr:hv_unit_sogd_warriors}},,,,,,,False,True
{{tr:hv_unit_sogd_warriors}} for recruitment: %+n,{{tr:hv_unit_sogd_warriors}}部署量：%+n,0,,{{tr:hv_unit_sogd_warriors}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_spice_guard}},{{tr:hv_unit_spice_guard}},0,,{{tr:hv_unit_spice_guard}},,,,,,,False,True
{{tr:hv_unit_spice_guard}} for recruitment: %+n,{{tr:hv_unit_spice_guard}}部署量：%+n,0,,{{tr:hv_unit_spice_guard}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_stray_artisans}},{{tr:hv_unit_stray_artisans}},0,,{{tr:hv_unit_stray_artisans}},,,,,,,False,True
{{tr:hv_unit_stray_artisans}} for recruitment: %+n,{{tr:hv_unit_stray_artisans}}部署量：%+n,0,,{{tr:hv_unit_stray_artisans}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_swallow_cavalry}},{{tr:hv_unit_swallow_cavalry}},0,,{{tr:hv_unit_swallow_cavalry}},,,,,,,False,True
{{tr:hv_unit_swallow_cavalry}} for recruitment: %+n,{{tr:hv_unit_swallow_cavalry}}部署量：%+n,0,,{{tr:hv_unit_swallow_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_sword_guards_of_the_eight_talents}},{{tr:hv_unit_sword_guards_of_the_eight_talents}},0,,{{tr:hv_unit_sword_guards_of_the_eight_talents}},,,,,,,False,True
{{tr:hv_unit_taishan_phantoms}},{{tr:hv_unit_taishan_phantoms}},0,,{{tr:hv_unit_taishan_phantoms}},,,,,,,False,True
{{tr:hv_unit_taishan_phantoms}} for recruitment: %+n,{{tr:hv_unit_taishan_phantoms}}部署量：%+n,0,,{{tr:hv_unit_taishan_phantoms}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_taishan_poison_wind}},{{tr:hv_unit_taishan_poison_wind}},0,,{{tr:hv_unit_taishan_poison_wind}},,,,,,,False,True
{{tr:hv_unit_taishan_poison_wind}} for recruitment: %+n,{{tr:hv_unit_taishan_poison_wind}}部署量：%+n,0,,{{tr:hv_unit_taishan_poison_wind}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_tiger_and_leopard_barded_cavalry}},{{tr:hv_unit_tiger_and_leopard_barded_cavalry}},0,,{{tr:hv_unit_tiger_and_leopard_barded_cavalry}},,,,,,,False,True
{{tr:hv_unit_tiger_and_leopard_barded_cavalry}} for recruitment: %+n,{{tr:hv_unit_tiger_and_leopard_barded_cavalry}}部署量：%+n,0,,{{tr:hv_unit_tiger_and_leopard_barded_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_tiger_and_leopard_cavalry}},{{tr:hv_unit_tiger_and_leopard_cavalry}},0,,{{tr:hv_unit_tiger_and_leopard_cavalry}},,,,,,,False,True
{{tr:hv_unit_tiger_and_leopard_cavalry}} for recruitment: %+n,{{tr:hv_unit_tiger_and_leopard_cavalry}}部署量：%+n,0,,{{tr:hv_unit_tiger_and_leopard_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_trebuchet}},{{tr:hv_unit_trebuchet}},0,,{{tr:hv_unit_trebuchet}},,,,,,,False,True
{{tr:hv_unit_trebuchet}} for recruitment: %+n,{{tr:hv_unit_trebuchet}}部署量：%+n,0,,{{tr:hv_unit_trebuchet}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_warrior_monks}},{{tr:hv_unit_warrior_monks}},0,,{{tr:hv_unit_warrior_monks}},,,,,,,False,True
{{tr:hv_unit_warrior_monks}} for recruitment: %+n,{{tr:hv_unit_warrior_monks}}部署量：%+n,0,,{{tr:hv_unit_warrior_monks}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_white_feathers}},{{tr:hv_unit_white_feathers}},0,,{{tr:hv_unit_white_feathers}},,,,,,,False,True
{{tr:hv_unit_white_feathers}} for recruitment: %+n,{{tr:hv_unit_white_feathers}}部署量：%+n,0,,{{tr:hv_unit_white_feathers}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_white_horse_fellows}},{{tr:hv_unit_white_horse_fellows}},0,,{{tr:hv_unit_white_horse_fellows}},,,,,,,False,True
{{tr:hv_unit_white_horse_fellows}} for recruitment: %+n,{{tr:hv_unit_white_horse_fellows}}部署量：%+n,0,,{{tr:hv_unit_white_horse_fellows}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_white_tiger_bandits}},{{tr:hv_unit_white_tiger_bandits}},0,,{{tr:hv_unit_white_tiger_bandits}},,,,,,,False,True
{{tr:hv_unit_white_tiger_bandits}} for recruitment: %+n,{{tr:hv_unit_white_tiger_bandits}}部署量：%+n,0,,{{tr:hv_unit_white_tiger_bandits}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_white_tiger_guardsmen}},{{tr:hv_unit_white_tiger_guardsmen}},0,,{{tr:hv_unit_white_tiger_guardsmen}},,,,,,,False,True
{{tr:hv_unit_white_tiger_guardsmen}} for recruitment: %+n,{{tr:hv_unit_white_tiger_guardsmen}}部署量：%+n,0,,{{tr:hv_unit_white_tiger_guardsmen}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_white_tiger_warriors}},{{tr:hv_unit_white_tiger_warriors}},0,,{{tr:hv_unit_white_tiger_warriors}},,,,,,,False,True
{{tr:hv_unit_white_tiger_warriors}} for recruitment: %+n,{{tr:hv_unit_white_tiger_warriors}}部署量：%+n,0,,{{tr:hv_unit_white_tiger_warriors}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_white_tiger_warriors}} for recruitment: +1,{{tr:hv_unit_white_tiger_warriors}}部署量：+1,0,,{{tr:hv_unit_white_tiger_warriors}}部署量：+1,,,,,,,False,True
{{tr:hv_unit_wuhuan_barded_cavalry}},{{tr:hv_unit_wuhuan_barded_cavalry}},0,,{{tr:hv_unit_wuhuan_barded_cavalry}},,,,,,,False,True
{{tr:hv_unit_wuhuan_barded_cavalry}} for recruitment: %+n,{{tr:hv_unit_wuhuan_barded_cavalry}}部署量：%+n,0,,{{tr:hv_unit_wuhuan_barded_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_wuhuan_cavalry}},{{tr:hv_unit_wuhuan_cavalry}},0,,{{tr:hv_unit_wuhuan_cavalry}},,,,,,,False,True
{{tr:hv_unit_wuhuan_cavalry}} for recruitment: %+n,{{tr:hv_unit_wuhuan_cavalry}}部署量：%+n,0,,{{tr:hv_unit_wuhuan_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_xian_chen_ying}},{{tr:hv_unit_xian_chen_ying}},0,,{{tr:hv_unit_xian_chen_ying}},,,,,,,False,True
{{tr:hv_unit_xian_chen_ying}} for recruitment: %+n,{{tr:hv_unit_xian_chen_ying}}部署量：%+n,0,,{{tr:hv_unit_xian_chen_ying}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_xianbei_archer_cavalry}},{{tr:hv_unit_xianbei_archer_cavalry}},0,,{{tr:hv_unit_xianbei_archer_cavalry}},,,,,,,False,True
{{tr:hv_unit_xianbei_archer_cavalry}} for recruitment: %+n,{{tr:hv_unit_xianbei_archer_cavalry}}部署量：%+n,0,,{{tr:hv_unit_xianbei_archer_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_xiliang_buqu_archer_cavalry}},{{tr:hv_unit_xiliang_buqu_archer_cavalry}},0,,{{tr:hv_unit_xiliang_buqu_archer_cavalry}},,,,,,,False,True
{{tr:hv_unit_xiliang_buqu_archer_cavalry}} for recruitment: %+n,{{tr:hv_unit_xiliang_buqu_archer_cavalry}}部署量：%+n,0,,{{tr:hv_unit_xiliang_buqu_archer_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_xiliang_buqu_crossbowmen}},{{tr:hv_unit_xiliang_buqu_crossbowmen}},0,,{{tr:hv_unit_xiliang_buqu_crossbowmen}},,,,,,,False,True
{{tr:hv_unit_xiliang_buqu_crossbowmen}} for recruitment: %+n,{{tr:hv_unit_xiliang_buqu_crossbowmen}}部署量：%+n,0,,{{tr:hv_unit_xiliang_buqu_crossbowmen}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_xiliang_buqu_hand_ji_infantry}},{{tr:hv_unit_xiliang_buqu_hand_ji_infantry}},0,,{{tr:hv_unit_xiliang_buqu_hand_ji_infantry}},,,,,,,False,True
{{tr:hv_unit_xiliang_buqu_hand_ji_infantry}} for recruitment: %+n,{{tr:hv_unit_xiliang_buqu_hand_ji_infantry}}部署量：%+n,0,,{{tr:hv_unit_xiliang_buqu_hand_ji_infantry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_xiliang_buqu_ji_infantry}},{{tr:hv_unit_xiliang_buqu_ji_infantry}},0,,{{tr:hv_unit_xiliang_buqu_ji_infantry}},,,,,,,False,True
{{tr:hv_unit_xiliang_buqu_ji_infantry}} for recruitment: %+n,{{tr:hv_unit_xiliang_buqu_ji_infantry}}部署量：%+n,0,,{{tr:hv_unit_xiliang_buqu_ji_infantry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_xiliang_buqu_rep_crossbowmen}},{{tr:hv_unit_xiliang_buqu_rep_crossbowmen}},0,,{{tr:hv_unit_xiliang_buqu_rep_crossbowmen}},,,,,,,False,True
{{tr:hv_unit_xiliang_buqu_rep_crossbowmen}} for recruitment: %+n,{{tr:hv_unit_xiliang_buqu_rep_crossbowmen}}部署量：%+n,0,,{{tr:hv_unit_xiliang_buqu_rep_crossbowmen}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_xiliang_buqu_sabre_cavalry}},{{tr:hv_unit_xiliang_buqu_sabre_cavalry}},0,,{{tr:hv_unit_xiliang_buqu_sabre_cavalry}},,,,,,,False,True
{{tr:hv_unit_xiliang_buqu_sabre_cavalry}} for recruitment: %+n,{{tr:hv_unit_xiliang_buqu_sabre_cavalry}}部署量：%+n,0,,{{tr:hv_unit_xiliang_buqu_sabre_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_xiliang_buqu_spear_cavalry}},{{tr:hv_unit_xiliang_buqu_spear_cavalry}},0,,{{tr:hv_unit_xiliang_buqu_spear_cavalry}},,,,,,,False,True
{{tr:hv_unit_xiliang_buqu_spear_cavalry}} for recruitment: %+n,{{tr:hv_unit_xiliang_buqu_spear_cavalry}}部署量：%+n,0,,{{tr:hv_unit_xiliang_buqu_spear_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_xiliang_buqu_spearmen}},{{tr:hv_unit_xiliang_buqu_spearmen}},0,,{{tr:hv_unit_xiliang_buqu_spearmen}},,,,,,,False,True
{{tr:hv_unit_xiliang_buqu_spearmen}} for recruitment: %+n,{{tr:hv_unit_xiliang_buqu_spearmen}}部署量：%+n,0,,{{tr:hv_unit_xiliang_buqu_spearmen}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_xiliang_elite_2h_swordsmen}},{{tr:hv_unit_xiliang_elite_2h_swordsmen}},0,,{{tr:hv_unit_xiliang_elite_2h_swordsmen}},,,,,,,False,True
{{tr:hv_unit_xiliang_elite_2h_swordsmen}} for recruitment: %+n,{{tr:hv_unit_xiliang_elite_2h_swordsmen}}部署量：%+n,0,,{{tr:hv_unit_xiliang_elite_2h_swordsmen}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_xiliang_elite_barded_2h_spear_cavalry}},{{tr:hv_unit_xiliang_elite_barded_2h_spear_cavalry}},0,,{{tr:hv_unit_xiliang_elite_barded_2h_spear_cavalry}},,,,,,,False,True
{{tr:hv_unit_xiliang_elite_barded_2h_spear_cavalry}} for recruitment: %+n,{{tr:hv_unit_xiliang_elite_barded_2h_spear_cavalry}}部署量：%+n,0,,{{tr:hv_unit_xiliang_elite_barded_2h_spear_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_xiliang_elite_crossbowmen}},{{tr:hv_unit_xiliang_elite_crossbowmen}},0,,{{tr:hv_unit_xiliang_elite_crossbowmen}},,,,,,,False,True
{{tr:hv_unit_xiliang_elite_crossbowmen}} for recruitment: %+n,{{tr:hv_unit_xiliang_elite_crossbowmen}}部署量：%+n,0,,{{tr:hv_unit_xiliang_elite_crossbowmen}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_xiliang_elite_enforcers}},{{tr:hv_unit_xiliang_elite_enforcers}},0,,{{tr:hv_unit_xiliang_elite_enforcers}},,,,,,,False,True
{{tr:hv_unit_xiliang_elite_enforcers}} for recruitment: %+n,{{tr:hv_unit_xiliang_elite_enforcers}}部署量：%+n,0,,{{tr:hv_unit_xiliang_elite_enforcers}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_xiliang_elite_ji_cavalry}},{{tr:hv_unit_xiliang_elite_ji_cavalry}},0,,{{tr:hv_unit_xiliang_elite_ji_cavalry}},,,,,,,False,True
{{tr:hv_unit_xiliang_elite_ji_cavalry}} for recruitment: %+n,{{tr:hv_unit_xiliang_elite_ji_cavalry}}部署量：%+n,0,,{{tr:hv_unit_xiliang_elite_ji_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_xiliang_elite_mace_cavalry}},{{tr:hv_unit_xiliang_elite_mace_cavalry}},0,,{{tr:hv_unit_xiliang_elite_mace_cavalry}},,,,,,,False,True
{{tr:hv_unit_xiliang_elite_mace_cavalry}} for recruitment: %+n,{{tr:hv_unit_xiliang_elite_mace_cavalry}}部署量：%+n,0,,{{tr:hv_unit_xiliang_elite_mace_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_xiliang_elite_spearmen}},{{tr:hv_unit_xiliang_elite_spearmen}},0,,{{tr:hv_unit_xiliang_elite_spearmen}},,,,,,,False,True
{{tr:hv_unit_xiliang_elite_spearmen}} for recruitment: %+n,{{tr:hv_unit_xiliang_elite_spearmen}}部署量：%+n,0,,{{tr:hv_unit_xiliang_elite_spearmen}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_xiongnu_archer_cavalry}},{{tr:hv_unit_xiongnu_archer_cavalry}},0,,{{tr:hv_unit_xiongnu_archer_cavalry}},,,,,,,False,True
{{tr:hv_unit_xiongnu_archer_cavalry}} for recruitment: %+n,{{tr:hv_unit_xiongnu_archer_cavalry}}部署量：%+n,0,,{{tr:hv_unit_xiongnu_archer_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_xiongnu_barded_cavalry}},{{tr:hv_unit_xiongnu_barded_cavalry}},0,,{{tr:hv_unit_xiongnu_barded_cavalry}},,,,,,,False,True
{{tr:hv_unit_xiongnu_barded_cavalry}} for recruitment: %+n,{{tr:hv_unit_xiongnu_barded_cavalry}}部署量：%+n,0,,{{tr:hv_unit_xiongnu_barded_cavalry}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_xiongnu_javelineer}},{{tr:hv_unit_xiongnu_javelineer}},0,,{{tr:hv_unit_xiongnu_javelineer}},,,,,,,False,True
{{tr:hv_unit_xiongnu_javelineer}} for recruitment: %+n,{{tr:hv_unit_xiongnu_javelineer}}部署量：%+n,0,,{{tr:hv_unit_xiongnu_javelineer}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_yellow_dragons}},{{tr:hv_unit_yellow_dragons}},0,,{{tr:hv_unit_yellow_dragons}},,,,,,,False,True
{{tr:hv_unit_yellow_dragons}} for recruitment: %+n,{{tr:hv_unit_yellow_dragons}}部署量：%+n,0,,{{tr:hv_unit_yellow_dragons}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_ytr_archery_masters}},{{tr:hv_unit_ytr_archery_masters}},0,,{{tr:hv_unit_ytr_archery_masters}},,,,,,,False,True
{{tr:hv_unit_ytr_arm_of_the_supreme_peace}},{{tr:hv_unit_ytr_arm_of_the_supreme_peace}},0,,{{tr:hv_unit_ytr_arm_of_the_supreme_peace}},,,,,,,False,True
{{tr:hv_unit_ytr_bringers_of_righteousness}},{{tr:hv_unit_ytr_bringers_of_righteousness}},0,,{{tr:hv_unit_ytr_bringers_of_righteousness}},,,,,,,False,True
{{tr:hv_unit_ytr_bringers_of_righteousness}} for recruitment: %+n,{{tr:hv_unit_ytr_bringers_of_righteousness}}部署量：%+n,0,,{{tr:hv_unit_ytr_bringers_of_righteousness}}部署量：%+n,,,,,,,False,True
{{tr:hv_unit_ytr_captain}},{{tr:hv_unit_ytr_captain}},0,,{{tr:hv_unit_ytr_captain}},,,,,,,False,True
{{tr:hv_unit_ytr_chanters}},{{tr:hv_unit_ytr_chanters}},0,,{{tr:hv_unit_ytr_chanters}},,,,,,,False,True
