,Short Key,Key,Text,Tooltip,File
1130,,ui_character_assignments_localised_description_hv_ui_info_assignment_replenishment_garrison,Your attendant will seek recruits for the local garrison.,True,text/_hvo/hv_TEXT_skills_additional.loc
1131,,ui_character_assignments_localised_description_hv_ui_info_assignment_more_build_slot,Your attendant will help to expand the settlement. ,True,text/_hvo/hv_TEXT_skills_additional.loc
1132,,ui_character_assignments_localised_description_hv_ui_info_assignment_military_disturbance,Your attendant will support your army in enemy territory.,True,text/_hvo/hv_TEXT_skills_additional.loc
1133,,ui_character_assignments_localised_description_hv_ui_info_assignment_satisfaction_and_gdp,"Your attendant will manage court affairs, streamlining bureaucracy.",True,text/_hvo/hv_TEXT_skills_additional.loc
1134,,ui_character_assignments_localised_description_hv_ui_info_assignment_reserve_replenishment,Your attendant will assemble volunteers for military service.,True,text/_hvo/hv_TEXT_skills_additional.loc
1135,#VALUE!,,,False,text/_hvo/hv_TEXT_skills_additional.loc
1136,,effects_description_hv_assignment_effect_dummy_unlock_more_build_slot,Unlocks assignment: City Expansion,True,text/_hvo/hv_TEXT_skills_additional.loc
1137,,effects_description_hv_assignment_effect_dummy_unlock_satisfaction_and_gdp,Unlocks assignment: Court Management,True,text/_hvo/hv_TEXT_skills_additional.loc
1138,,effects_description_hv_assignment_effect_dummy_unlock_reserve_replenishment,Unlocks assignment: Gathering Volunteers,True,text/_hvo/hv_TEXT_skills_additional.loc
1139,,effects_description_hv_assignment_effect_dummy_replenishment_garrison,Unlocks assignment: Garrison Reinforcement,True,text/_hvo/hv_TEXT_skills_additional.loc
1140,,effects_description_hv_assignment_effect_dummy_disturbance,Unlocks assignment: Disturbance,True,text/_hvo/hv_TEXT_skills_additional.loc
1141,#VALUE!,,,False,text/_hvo/hv_TEXT_skills_additional.loc
1142,,effects_description_hv_effect_unit_stat_movement_speed_water,[[b]]%+n%[[/b]] speed for ranged units,True,text/_hvo/hv_TEXT_skills_additional.loc
1143,,effects_description_hv_effect_unit_stat_charge_bonus_earth,[[b]]%+n[[/b]] charge bonus for melee cavalry,True,text/_hvo/hv_TEXT_skills_additional.loc
1144,,effects_description_hv_effect_unit_stat_charge_bonus_metal,[[b]]%+n[[/b]] charge bonus for melee infantry,True,text/_hvo/hv_TEXT_skills_additional.loc
1145,,effects_description_hv_effect_unit_stat_charge_speed_metal,[[b]]%+n[[/b]] charge speed for melee infantry,True,text/_hvo/hv_TEXT_skills_additional.loc
1146,,effects_description_hv_effect_unit_stat_missile_block_metal,[[b]]%+n%[[/b]] ranged block chance for melee infantry,True,text/_hvo/hv_TEXT_skills_additional.loc
1147,,effects_description_hv_effect_unit_stat_charge_speed_fire,[[b]]%+n[[/b]] charge speed for shock cavalry,True,text/_hvo/hv_TEXT_skills_additional.loc
1148,,effects_description_hv_effect_unit_stat_missile_block_fire,[[b]]%+n%[[/b]] ranged block chance for shock cavalry,True,text/_hvo/hv_TEXT_skills_additional.loc
1149,,effects_description_hv_effect_unit_stat_missile_block_all_cavalry,[[b]]%+n%[[/b]] ranged block chance for all cavalry,True,text/_hvo/hv_TEXT_skills_additional.loc
1150,,effects_description_hv_effect_unit_stat_movement_speed_earth,[[b]]%+n%[[/b]] speed for melee cavalry,True,text/_hvo/hv_TEXT_skills_additional.loc
1151,,effects_description_hv_effect_unit_stat_armour_metal,[[b]]%+n%[[/b]] armour for melee infantry,True,text/_hvo/hv_TEXT_skills_additional.loc
1152,#VALUE!,,,False,text/_hvo/hv_TEXT_skills_additional.loc
1153,,character_skills_localised_name_hv_skill_add_individuality_liu_biao_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1154,,character_skills_localised_name_hv_skill_add_talent_liu_biao_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1155,,character_skills_localised_name_hv_skill_add_mastership_liu_biao_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1156,,character_skills_localised_name_hv_skill_add_individuality_lady_mi_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1157,,character_skills_localised_name_hv_skill_add_talent_lady_mi_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1158,,character_skills_localised_name_hv_skill_add_mastership_lady_mi_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1159,,character_skills_localised_name_hv_skill_add_individuality_sun_quan_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1160,,character_skills_localised_name_hv_skill_add_talent_sun_quan_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1161,,character_skills_localised_name_hv_skill_add_mastership_sun_quan_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1162,,character_skills_localised_name_hv_skill_add_individuality_lady_du_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1163,,character_skills_localised_name_hv_skill_add_talent_lady_du_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1164,,character_skills_localised_name_hv_skill_add_mastership_lady_du_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1165,,character_skills_localised_name_hv_skill_add_individuality_dong_min_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1166,,character_skills_localised_name_hv_skill_add_talent_dong_min_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1167,,character_skills_localised_name_hv_skill_add_mastership_dong_min_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1168,,character_skills_localised_name_hv_skill_add_individuality_lady_wu_minyu_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1169,,character_skills_localised_name_hv_skill_add_talent_lady_wu_minyu_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1170,,character_skills_localised_name_hv_skill_add_mastership_lady_wu_minyu_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1171,,character_skills_localised_name_hv_skill_add_individuality_lady_dong_peishan_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1172,,character_skills_localised_name_hv_skill_add_talent_lady_dong_peishan_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1173,,character_skills_localised_name_hv_skill_add_mastership_lady_dong_peishan_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1174,,character_skills_localised_name_hv_skill_add_individuality_lady_feng_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1175,,character_skills_localised_name_hv_skill_add_talent_lady_feng_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1176,,character_skills_localised_name_hv_skill_add_mastership_lady_feng_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1177,,character_skills_localised_name_hv_skill_add_individuality_zhang_xun_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1178,,character_skills_localised_name_hv_skill_add_talent_zhang_xun_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1179,,character_skills_localised_name_hv_skill_add_mastership_zhang_xun_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1180,,character_skills_localised_name_hv_skill_add_individuality_lady_bian_huilan_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1181,,character_skills_localised_name_hv_skill_add_talent_lady_bian_huilan_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1182,,character_skills_localised_name_hv_skill_add_mastership_lady_bian_huilan_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1183,,character_skills_localised_name_hv_skill_add_individuality_yuan_shu_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1184,,character_skills_localised_name_hv_skill_add_talent_yuan_shu_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1185,,character_skills_localised_name_hv_skill_add_mastership_yuan_shu_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1186,,character_skills_localised_name_hv_skill_add_individuality_cao_cao_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1187,,character_skills_localised_name_hv_skill_add_talent_cao_cao_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1188,,character_skills_localised_name_hv_skill_add_mastership_cao_cao_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1189,,character_skills_localised_name_hv_skill_add_individuality_yuan_shao_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1190,,character_skills_localised_name_hv_skill_add_talent_yuan_shao_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1191,,character_skills_localised_name_hv_skill_add_mastership_yuan_shao_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1192,,character_skills_localised_name_hv_skill_add_individuality_liu_bei_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1193,,character_skills_localised_name_hv_skill_add_talent_liu_bei_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1194,,character_skills_localised_name_hv_skill_add_mastership_liu_bei_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1195,,character_skills_localised_name_hv_skill_add_individuality_prince_liu_chong_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1196,,character_skills_localised_name_hv_skill_add_talent_prince_liu_chong_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1197,,character_skills_localised_name_hv_skill_add_mastership_prince_liu_chong_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1198,,character_skills_localised_name_hv_skill_add_individuality_da_qiao_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1199,,character_skills_localised_name_hv_skill_add_talent_da_qiao_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1200,,character_skills_localised_name_hv_skill_add_mastership_da_qiao_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1201,,character_skills_localised_name_hv_skill_add_individuality_gao_shun_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1202,,character_skills_localised_name_hv_skill_add_talent_gao_shun_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1203,,character_skills_localised_name_hv_skill_add_mastership_gao_shun_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1204,,character_skills_localised_name_hv_skill_add_individuality_yan_liang_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1205,,character_skills_localised_name_hv_skill_add_talent_yan_liang_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1206,,character_skills_localised_name_hv_skill_add_mastership_yan_liang_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1207,,character_skills_localised_name_hv_skill_add_individuality_xiahou_yuan_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1208,,character_skills_localised_name_hv_skill_add_talent_xiahou_yuan_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1209,,character_skills_localised_name_hv_skill_add_mastership_xiahou_yuan_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1210,,character_skills_localised_name_hv_skill_add_individuality_gan_ning_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1211,,character_skills_localised_name_hv_skill_add_talent_gan_ning_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1212,,character_skills_localised_name_hv_skill_add_mastership_gan_ning_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1213,,character_skills_localised_name_hv_skill_add_individuality_ma_teng_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1214,,character_skills_localised_name_hv_skill_add_talent_ma_teng_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1215,,character_skills_localised_name_hv_skill_add_mastership_ma_teng_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1216,,character_skills_localised_name_hv_skill_add_individuality_sun_ce_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1217,,character_skills_localised_name_hv_skill_add_talent_sun_ce_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1218,,character_skills_localised_name_hv_skill_add_mastership_sun_ce_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1219,,character_skills_localised_name_hv_skill_add_individuality_dong_zhuo_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1220,,character_skills_localised_name_hv_skill_add_talent_dong_zhuo_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1221,,character_skills_localised_name_hv_skill_add_mastership_dong_zhuo_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1222,,character_skills_localised_name_hv_skill_add_individuality_huang_gai_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1223,,character_skills_localised_name_hv_skill_add_talent_huang_gai_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1224,,character_skills_localised_name_hv_skill_add_mastership_huang_gai_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1225,,character_skills_localised_name_hv_skill_add_individuality_lady_sun_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1226,,character_skills_localised_name_hv_skill_add_talent_lady_sun_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1227,,character_skills_localised_name_hv_skill_add_mastership_lady_sun_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1228,,character_skills_localised_name_hv_skill_add_individuality_ma_chao_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1229,,character_skills_localised_name_hv_skill_add_talent_ma_chao_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1230,,character_skills_localised_name_hv_skill_add_mastership_ma_chao_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1231,,character_skills_localised_name_hv_skill_add_individuality_zhou_tai_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1232,,character_skills_localised_name_hv_skill_add_talent_zhou_tai_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1233,,character_skills_localised_name_hv_skill_add_mastership_zhou_tai_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1234,,character_skills_localised_name_hv_skill_add_individuality_lu_bu_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1235,,character_skills_localised_name_hv_skill_add_talent_lu_bu_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1236,,character_skills_localised_name_hv_skill_add_mastership_lu_bu_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1237,,character_skills_localised_name_hv_skill_add_individuality_zhang_fei_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1238,,character_skills_localised_name_hv_skill_add_talent_zhang_fei_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1239,,character_skills_localised_name_hv_skill_add_mastership_zhang_fei_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1240,,character_skills_localised_name_hv_skill_add_individuality_li_jue_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1241,,character_skills_localised_name_hv_skill_add_talent_li_jue_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1242,,character_skills_localised_name_hv_skill_add_mastership_li_jue_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1243,,character_skills_localised_name_hv_skill_add_individuality_gongsun_zan_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1244,,character_skills_localised_name_hv_skill_add_talent_gongsun_zan_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1245,,character_skills_localised_name_hv_skill_add_mastership_gongsun_zan_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1246,,character_skills_localised_name_hv_skill_add_individuality_sun_jian_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1247,,character_skills_localised_name_hv_skill_add_talent_sun_jian_4B,Second Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1248,,character_skills_localised_name_hv_skill_add_mastership_sun_jian_4C,Third Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
1249,,character_skills_localised_name_hv_skill_add_individuality_yue_jin_4A,First Characteristic,True,text/_hvo/hv_TEXT_skills_additional.loc
