Key,Text,Tooltip,English,OverrideByKey,MappedByText,MappedByPattern,Vanilla,PikaMan,Source,File
character_skills_localised_description_hv_skill_add_mastership_ytr_scholar_01_4C,各行其道,True,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_ytr_veteran_01_4C,各行其道,True,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_yu_jin_4C,各行其道,False,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_yuan_generic_earth_4C,各行其道,False,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_yuan_shang_4C,各行其道,True,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_yuan_shao_4C,各行其道,True,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_yuan_shu_4C,各行其道,True,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_yue_jin_4C,各行其道,True,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_zhang_bao_4C,各行其道,False,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_zhang_fang_4C,各行其道,False,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_zhang_fei_4C,各行其道,True,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_zhang_he_4C,各行其道,False,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_zhang_hong_4C,各行其道,True,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_zhang_liao_4C,各行其道,True,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_zhang_lu_4C,各行其道,False,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_zhang_xun_4C,各行其道,True,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_zhang_yan_4C,各行其道,True,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_zhang_zhao_4C,各行其道,True,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_zhao_yun_4C,各行其道,True,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_zheng_jiang_4C,各行其道,True,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_zhou_tai_4C,各行其道,True,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_zhou_yu_4C,各行其道,True,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_mastership_zhuge_liang_4C,各行其道,True,Every person has their own path.,,,各行其道,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_cao_ang_4B,才华横溢,False,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_cao_bao_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_cao_cao_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_cao_pi_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_cao_ren_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_chen_deng_4B,才华横溢,False,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_chen_gong_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_cheng_pu_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_chunyu_qiong_4B,才华横溢,False,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_da_qiao_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_dian_wei_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_diao_chan_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_dong_min_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_dong_zhuo_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_earth_01_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_earth_02_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_earth_03_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_emperor_xian_4B,才华横溢,False,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_fire_01_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_fire_02_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_fire_03_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_gan_ning_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_gao_gan_4B,才华横溢,False,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_gao_shun_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_gongsun_zan_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_guan_xing_4B,才华横溢,False,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_guan_yinping_4B,才华横溢,False,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_guan_yu_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_guo_jia_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_guo_si_4B,才华横溢,False,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_han_sui_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_hua_xin_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_huang_gai_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_huang_zhong_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_huang_zu_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_huangfu_song_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_ji_ling_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_jia_xu_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_jian_yong_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_jiang_qin_4B,才华横溢,False,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_kong_rong_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_lady_bian_huilan_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_lady_cai_yan_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_lady_dong_bai_4B,才华横溢,False,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_lady_dong_peishan_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_lady_du_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_lady_feng_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_lady_gongsun_jinting_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_lady_lu_ji_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_lady_lu_zheng_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_lady_ma_lanli_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_lady_ma_yunlu_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_lady_mi_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_lady_sun_4B,才华横溢,True,A remarkable talent.,,,才华横溢,,,MappedByPattern,hv_TEXT_skills_additional.loc.tsv
