Key,English,MappedZhcn,SourceZhcn,VanillaZhcn,IascusZhcn,ProcrastinatorZhcn,DiffZhcn,DiffZhtw,MappedZhtw,SourceZhtw,VanillaZhtw,IascusZhtw,ProcrastinatorZhtw,Skill
unit_abilities_onscreen_name_hv_ability_fleet_footed,Fleet-footed,疾行,PikaMan,疾行,疾行,疾行,False,True,腳步迅捷,Vanilla,腳步迅捷,腳步迅捷,疾行,hv_historical_ability_healer_01
unit_abilities_onscreen_name_hv_historical_ability_healer_01,Fleet-footed,疾行,Vanilla,疾行,疾行,疾行,False,True,腳步迅捷,Vanilla,腳步迅捷,腳步迅捷,疾行,hv_historical_ability_healer_01
unit_abilities_onscreen_name_hv_historical_ability_metal_02,Fleet-footed,疾行,Vanilla,疾行,疾行,疾行,False,True,腳步迅捷,Vanilla,腳步迅捷,腳步迅捷,疾行,hv_historical_ability_healer_01
unit_ability_types_localised_description_hv_ability_fleet_footed,Fleet-footed,疾行,PikaMan,疾行,疾行,疾行,False,True,腳步迅捷,Vanilla,腳步迅捷,腳步迅捷,疾行,hv_historical_ability_healer_01
unit_ability_types_localised_description_hv_historical_ability_healer_01,Fleet-footed,疾行,Vanilla,疾行,疾行,疾行,False,True,腳步迅捷,Vanilla,腳步迅捷,腳步迅捷,疾行,hv_historical_ability_healer_01
unit_ability_types_localised_description_hv_historical_ability_metal_02,Fleet-footed,疾行,Vanilla,疾行,疾行,疾行,False,True,腳步迅捷,Vanilla,腳步迅捷,腳步迅捷,疾行,hv_historical_ability_healer_01
character_skills_localised_description_hv_historical_skill_ability_healer_01,This hero believes you can only kill that which you can catch.,此人行动迅如狡兔，万军擒拿亦若无物。,MappedByPattern,,此人相信，要将敌人除之而后快，就必须先追得上敌人。,此人相信，要将敌人除之而后快，就必须先追得上敌人。,True,True,此人行動迅如狡兔，萬軍擒拿亦若無物。,MappedByPattern,,此人相信，要將敵人除之而後快，就必須先追得上敵人。,此人相信，要將敵人除之而後快，就必須先追得上敵人。,hv_historical_ability_healer_01
character_skills_localised_description_hv_historical_skill_ability_metal_02,This hero believes you can only kill that which you can catch.,此人行动迅如狡兔，万军擒拿亦若无物。,MappedByPattern,,此人相信，要将敌人除之而后快，就必须先追得上敌人。,此人相信，要将敌人除之而后快，就必须先追得上敌人。,True,True,此人行動迅如狡兔，萬軍擒拿亦若無物。,MappedByPattern,,此人相信，要將敵人除之而後快，就必須先追得上敵人。,此人相信，要將敵人除之而後快，就必須先追得上敵人。,hv_historical_ability_healer_01
character_skills_localised_description_hv_skill_ability_fleet_footed_authority,This hero believes you can only kill that which you can catch.,此人行动迅如狡兔，万军擒拿亦若无物。,MappedByPattern,,此人相信，要将敌人除之而后快，就必须先追得上敌人。,此人相信，要将敌人除之而后快，就必须先追得上敌人。,True,True,此人行動迅如狡兔，萬軍擒拿亦若無物。,MappedByPattern,,此人相信，要將敵人除之而後快，就必須先追得上敵人。,此人相信，要將敵人除之而後快，就必須先追得上敵人。,hv_historical_ability_healer_01
character_skills_localised_description_hv_skill_ability_fleet_footed_expertise,This hero believes you can only kill that which you can catch.,此人行动迅如狡兔，万军擒拿亦若无物。,MappedByPattern,,此人相信，要将敌人除之而后快，就必须先追得上敌人。,此人相信，要将敌人除之而后快，就必须先追得上敌人。,True,True,此人行動迅如狡兔，萬軍擒拿亦若無物。,MappedByPattern,,此人相信，要將敵人除之而後快，就必須先追得上敵人。,此人相信，要將敵人除之而後快，就必須先追得上敵人。,hv_historical_ability_healer_01
unit_abilities_tooltip_text_3k_main_ability_fleet_footed,This hero believes you can only kill that which you can catch.,此人行动迅如狡兔，万军擒拿亦若无物。,MappedByPattern,,此人相信，要将敌人除之而后快，就必须先追得上敌人。,此人相信，要将敌人除之而后快，就必须先追得上敌人。,True,True,此人行動迅如狡兔，萬軍擒拿亦若無物。,MappedByPattern,,此人相信，要將敵人除之而後快，就必須先追得上敵人。,此人相信，要將敵人除之而後快，就必須先追得上敵人。,hv_historical_ability_healer_01
unit_abilities_tooltip_text_hv_ability_fleet_footed,This hero believes you can only kill that which you can catch.,此人行动迅如狡兔，万军擒拿亦若无物。,MappedByPattern,,此人相信，要将敌人除之而后快，就必须先追得上敌人。,此人相信，要将敌人除之而后快，就必须先追得上敌人。,True,True,此人行動迅如狡兔，萬軍擒拿亦若無物。,MappedByPattern,,此人相信，要將敵人除之而後快，就必須先追得上敵人。,此人相信，要將敵人除之而後快，就必須先追得上敵人。,hv_historical_ability_healer_01
unit_abilities_tooltip_text_hv_historical_ability_healer_01,This hero believes you can only kill that which you can catch.,此人行动迅如狡兔，万军擒拿亦若无物。,MappedByPattern,,此人相信，要将敌人除之而后快，就必须先追得上敌人。,此人相信，要将敌人除之而后快，就必须先追得上敌人。,True,True,此人行動迅如狡兔，萬軍擒拿亦若無物。,MappedByPattern,,此人相信，要將敵人除之而後快，就必須先追得上敵人。,此人相信，要將敵人除之而後快，就必須先追得上敵人。,hv_historical_ability_healer_01
unit_abilities_tooltip_text_hv_historical_ability_metal_02,This hero believes you can only kill that which you can catch.,此人行动迅如狡兔，万军擒拿亦若无物。,MappedByPattern,,此人相信，要将敌人除之而后快，就必须先追得上敌人。,此人相信，要将敌人除之而后快，就必须先追得上敌人。,True,True,此人行動迅如狡兔，萬軍擒拿亦若無物。,MappedByPattern,,此人相信，要將敵人除之而後快，就必須先追得上敵人。,此人相信，要將敵人除之而後快，就必須先追得上敵人。,hv_historical_ability_healer_01
character_skills_localised_description_hv_historical_skill_ability_healer_02,"A charge, fuelled by stern hearts and sterner blades, that will rip enemy lines apart.",坚定之心，锋利宝刃，足以撕破敌阵,MappedByPattern,,坚定之心，锋利宝刃，足以撕破敌阵,坚定之心，锐利宝刃，足矣！,True,True,以堅定的心智和強硬的刀刃發起衝鋒，便能一舉撕裂敵陣。,MappedByPattern,,以堅定的心智和強硬的刀刃發起衝鋒，便能一舉撕裂敵陣。,堅定之心，銳利寶刃，足矣！,hv_historical_ability_healer_02
unit_abilities_tooltip_text_hv_historical_ability_healer_02,"A charge, fuelled by stern hearts and sterner blades, that will rip enemy lines apart.",坚定之心，锋利宝刃，足以撕破敌阵,MappedByPattern,,坚定之心，锋利宝刃，足以撕破敌阵,坚定之心，锐利宝刃，足矣！,True,True,以堅定的心智和強硬的刀刃發起衝鋒，便能一舉撕裂敵陣。,MappedByPattern,,以堅定的心智和強硬的刀刃發起衝鋒，便能一舉撕裂敵陣。,堅定之心，銳利寶刃，足矣！,hv_historical_ability_healer_02
character_skills_localised_name_hv_historical_skill_ability_healer_03,One with the People,人遁,MappedByPattern,,人遁,人遁,False,True,與人合一,MappedByPattern,,與人合一,人遁,hv_historical_ability_healer_03
character_skills_localised_name_hv_skill_ability_one_with_the_people,One with the People,人遁,PikaMan,,人遁,人遁,False,True,與人合一,MappedByPattern,,與人合一,人遁,hv_historical_ability_healer_03
special_ability_phases_onscreen_name_hv_ability_one_with_the_people,One with the People,人遁,PikaMan,,人遁,人遁,False,True,與人合一,MappedByPattern,,與人合一,人遁,hv_historical_ability_healer_03
special_ability_phases_onscreen_name_hv_historical_ability_healer_03,One with the People,人遁,MappedByPattern,,人遁,人遁,False,True,與人合一,MappedByPattern,,與人合一,人遁,hv_historical_ability_healer_03
unit_abilities_onscreen_name_hv_ability_one_with_the_people,One with the People,人遁,PikaMan,,人遁,人遁,False,True,與人合一,MappedByPattern,,與人合一,人遁,hv_historical_ability_healer_03
unit_abilities_onscreen_name_hv_historical_ability_healer_03,One with the People,人遁,MappedByPattern,,人遁,人遁,False,True,與人合一,MappedByPattern,,與人合一,人遁,hv_historical_ability_healer_03
unit_ability_types_localised_description_hv_ability_one_with_the_people,One with the People,人遁,PikaMan,,人遁,人遁,False,True,與人合一,MappedByPattern,,與人合一,人遁,hv_historical_ability_healer_03
unit_ability_types_localised_description_hv_historical_ability_healer_03,One with the People,人遁,MappedByPattern,,人遁,人遁,False,True,與人合一,MappedByPattern,,與人合一,人遁,hv_historical_ability_healer_03
character_skills_localised_description_hv_historical_skill_ability_healer_03,Knowledge that your comrades will never abandon you brings tremendous comfort.,兄弟不弃，可谓安心,MappedByPattern,,兄弟不弃，可谓安心,兄弟不弃，可谓安心。,True,True,知道同胞絕不會捨自己而去，能讓人大感安心。,MappedByPattern,,知道同胞絕不會捨自己而去，能讓人大感安心。,兄弟不棄，可謂安心。,hv_historical_ability_healer_03
character_skills_localised_description_hv_skill_ability_one_with_the_people,Knowledge that your comrades will never abandon you brings tremendous comfort.,兄弟不弃，可谓安心,MappedByPattern,,兄弟不弃，可谓安心,兄弟不弃，可谓安心。,True,True,知道同胞絕不會捨自己而去，能讓人大感安心。,MappedByPattern,,知道同胞絕不會捨自己而去，能讓人大感安心。,兄弟不棄，可謂安心。,hv_historical_ability_healer_03
unit_abilities_tooltip_text_hv_ability_one_with_the_people,Knowledge that your comrades will never abandon you brings tremendous comfort.,兄弟不弃，可谓安心,MappedByPattern,,兄弟不弃，可谓安心,兄弟不弃，可谓安心。,True,True,知道同胞絕不會捨自己而去，能讓人大感安心。,MappedByPattern,,知道同胞絕不會捨自己而去，能讓人大感安心。,兄弟不棄，可謂安心。,hv_historical_ability_healer_03
unit_abilities_tooltip_text_hv_historical_ability_healer_03,Knowledge that your comrades will never abandon you brings tremendous comfort.,兄弟不弃，可谓安心,MappedByPattern,,兄弟不弃，可谓安心,兄弟不弃，可谓安心。,True,True,知道同胞絕不會捨自己而去，能讓人大感安心。,MappedByPattern,,知道同胞絕不會捨自己而去，能讓人大感安心。,兄弟不棄，可謂安心。,hv_historical_ability_healer_03
character_skills_localised_name_hv_historical_skill_ability_metal_01,Commanding Shout,训令,Vanilla,训令,训令,战嚎,True,True,號令吶喊,Vanilla,號令吶喊,號令吶喊,戰嚎,hv_historical_ability_metal_01
character_skills_localised_name_hv_skill_ability_commanding_shout,Commanding Shout,训令,Vanilla,训令,训令,战嚎,True,True,號令吶喊,Vanilla,號令吶喊,號令吶喊,戰嚎,hv_historical_ability_metal_01
special_ability_phases_onscreen_name_hv_ability_captain_active,Commanding Shout,训令,Vanilla,训令,训令,军令,True,True,號令吶喊,Vanilla,號令吶喊,號令吶喊,軍令,hv_historical_ability_metal_01
special_ability_phases_onscreen_name_hv_ability_commanding_shout,Commanding Shout,训令,Vanilla,训令,训令,战嚎,True,True,號令吶喊,Vanilla,號令吶喊,號令吶喊,戰嚎,hv_historical_ability_metal_01
special_ability_phases_onscreen_name_hv_historical_ability_metal_01,Commanding Shout,训令,Vanilla,训令,训令,战嚎,True,True,號令吶喊,Vanilla,號令吶喊,號令吶喊,戰嚎,hv_historical_ability_metal_01
unit_abilities_onscreen_name_hv_ability_captain_active,Commanding Shout,训令,Vanilla,训令,训令,军令,True,True,號令吶喊,Vanilla,號令吶喊,號令吶喊,軍令,hv_historical_ability_metal_01
unit_abilities_onscreen_name_hv_ability_commanding_shout,Commanding Shout,训令,Vanilla,训令,训令,战嚎,True,True,號令吶喊,Vanilla,號令吶喊,號令吶喊,戰嚎,hv_historical_ability_metal_01
unit_abilities_onscreen_name_hv_historical_ability_metal_01,Commanding Shout,训令,Vanilla,训令,训令,战嚎,True,True,號令吶喊,Vanilla,號令吶喊,號令吶喊,戰嚎,hv_historical_ability_metal_01
unit_ability_types_localised_description_hv_ability_captain_active,Commanding Shout,训令,Vanilla,训令,训令,军令,True,True,號令吶喊,Vanilla,號令吶喊,號令吶喊,軍令,hv_historical_ability_metal_01
unit_ability_types_localised_description_hv_ability_commanding_shout,Commanding Shout,训令,Vanilla,训令,训令,战嚎,True,True,號令吶喊,Vanilla,號令吶喊,號令吶喊,戰嚎,hv_historical_ability_metal_01
unit_ability_types_localised_description_hv_historical_ability_metal_01,Commanding Shout,训令,Vanilla,训令,训令,战嚎,True,True,號令吶喊,Vanilla,號令吶喊,號令吶喊,戰嚎,hv_historical_ability_metal_01
character_skills_localised_description_hv_historical_skill_ability_metal_01,A war cry from one warrior to another.,同袍兄弟，狂呼迎战,Vanilla,同袍兄弟，狂呼迎战,同袍兄弟，狂呼迎战,同袍兄弟，狂呼迎战,False,True,從一名戰士傳達到另一名戰士的戰鬥口號。,Vanilla,從一名戰士傳達到另一名戰士的戰鬥口號。,從一名戰士傳達到另一名戰士的戰鬥口號。,同袍兄弟，狂呼迎戰,hv_historical_ability_metal_01
character_skills_localised_description_hv_skill_ability_commanding_shout,A war cry from one warrior to another.,同袍兄弟，狂呼迎战,Vanilla,同袍兄弟，狂呼迎战,同袍兄弟，狂呼迎战,同袍兄弟，狂呼迎战。,True,True,從一名戰士傳達到另一名戰士的戰鬥口號。,Vanilla,從一名戰士傳達到另一名戰士的戰鬥口號。,從一名戰士傳達到另一名戰士的戰鬥口號。,同袍兄弟，狂呼迎戰。,hv_historical_ability_metal_01
unit_abilities_tooltip_text_hv_ability_commanding_shout,A war cry from one warrior to another.,同袍兄弟，狂呼迎战,Vanilla,同袍兄弟，狂呼迎战,同袍兄弟，狂呼迎战,同袍兄弟，狂呼迎战。,True,True,從一名戰士傳達到另一名戰士的戰鬥口號。,Vanilla,從一名戰士傳達到另一名戰士的戰鬥口號。,從一名戰士傳達到另一名戰士的戰鬥口號。,同袍兄弟，狂呼迎戰。,hv_historical_ability_metal_01
unit_abilities_tooltip_text_hv_historical_ability_metal_01,A war cry from one warrior to another.,同袍兄弟，狂呼迎战,Vanilla,同袍兄弟，狂呼迎战,同袍兄弟，狂呼迎战,同袍兄弟，狂呼迎战,False,True,從一名戰士傳達到另一名戰士的戰鬥口號。,Vanilla,從一名戰士傳達到另一名戰士的戰鬥口號。,從一名戰士傳達到另一名戰士的戰鬥口號。,同袍兄弟，狂呼迎戰,hv_historical_ability_metal_01
character_skills_localised_name_hv_historical_skill_ability_metal_03,Nature's Ally,天侣,Vanilla,天侣,天侣,天侣,False,True,自然之友,Vanilla,自然之友,自然之友,天侶,hv_historical_ability_metal_03
character_skills_localised_name_hv_historical_skill_ability_veteran_01,Nature's Ally,天侣,Vanilla,天侣,天侣,天侣,False,True,自然之友,Vanilla,自然之友,自然之友,天侶,hv_historical_ability_metal_03
