Key,Text,Tooltip,English,Source,OverrideByKey,MappedByPattern,MappedByText,Iascus,Vanilla,Leiwai,Procrastinator,PikaMan,Mtu,File
character_skills_localised_description_hv_skill_add_talent_li_ru_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_liu_bei_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_liu_biao_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_liu_feng_4B,才華橫溢,False,A remarkable talent.,MappedByPattern,,才華橫溢,,,,,,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_liu_yan_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,,,,,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_liu_yao_4B,才華橫溢,False,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_liu_zhang_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_lu_bu_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_lu_su_4B,才華橫溢,False,A remarkable talent.,MappedByPattern,,才華橫溢,,,,,,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_lu_zhi_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_luo_jun_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_ma_chao_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_ma_teng_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_metal_01_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_metal_02_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_metal_03_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_pang_de_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_pang_tong_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_prince_liu_chong_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_qu_gong_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_shen_pei_4B,才華橫溢,False,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_shi_xie_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_sima_yi_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_sun_ce_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_sun_jian_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_sun_quan_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_taishi_ci_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_tao_qian_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_wang_lang_4B,才華橫溢,False,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_water_01_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_water_02_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_water_03_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_wei_yan_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_wen_chou_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_wood_01_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_wood_02_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_wood_03_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_wu_anguo_4B,才華橫溢,False,A remarkable talent.,MappedByPattern,,才華橫溢,,,,,,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_xiahou_dun_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_xiahou_yuan_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_xiao_qiao_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_xu_chu_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_xu_huang_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_xu_shu_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_xun_you_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_xun_yu_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_yan_baihu_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_yan_liang_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_yan_xiang_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_yan_yu_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_ytr_healer_01_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_ytr_scholar_01_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_ytr_veteran_01_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_yu_jin_4B,才華橫溢,False,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_yuan_generic_earth_4B,才華橫溢,False,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_yuan_shang_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_yuan_shao_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_yuan_shu_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_yue_jin_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_zang_ba_4B,才華橫溢,False,A remarkable talent.,MappedByPattern,,才華橫溢,,,,,,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_zhang_bao_4B,才華橫溢,False,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_zhang_fang_4B,才華橫溢,False,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_zhang_fei_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_zhang_he_4B,才華橫溢,False,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_zhang_hong_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_zhang_liao_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_zhang_lu_4B,才華橫溢,False,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_zhang_xun_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_zhang_yan_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_zhang_zhao_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_zhao_yun_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_zheng_jiang_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_zhou_tai_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_zhou_yu_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_talent_zhuge_liang_4B,才華橫溢,True,A remarkable talent.,MappedByPattern,,才華橫溢,,才華橫溢,,,才華橫溢,,,hv_TEXT_skills_additional.loc.tsv
character_skills_localised_description_hv_skill_add_unlock_earth,超凡脫俗,True,Someone who stands out among the people.,MappedByPattern,,超凡脫俗,,超凡脫俗,,,超凡脫俗,,,hv_TEXT_skills_additional.loc.tsv
