Text,Count,MappedByText,MappedByPattern,File
Ignore them,1,,,hv_TEXT_events.loc.tsv
Immature but passionate.,1,,不经世故但斗志昂扬。,hv_TEXT_unit_abilities.loc.tsv
Impenetrable Redoubt,2,,毅重,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
Imperial Favour,10,,,hv_TEXT_effects_pooled_resource.loc.tsv
Imperial Favour: A Gift from the Emperor,1,,,ifo_text_TWEAK.loc.tsv
Imperial Favour: Ancestral Rite,1,天子宠信：祭祀仪式,,ifo_text_TWEAK.loc.tsv
Imperial Favour: Banquet,1,天子宠信：皇家宴会,,ifo_text_TWEAK.loc.tsv
Imperial General,2,,,[01]__MTU_generals__Fire_vanguard.loc.tsv
Imperial Sword Guards,1,禁军佩剑守卫,,hv_TEXT_unit_text_replacements.loc.tsv
Imperial ancestral rite ended,3,皇家祭祀仪式结束,,ifo_text_TWEAK.loc.tsv
Imperial banquet ended without incident,1,皇家宴会结束，并无意外发生,,ifo_text_TWEAK.loc.tsv
Imperious Presence,1,,跋扈,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
Impetuous Charge,3,,横冲,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
Importunity,3,,坚韧不屈,hv_TEXT_unit_abilities.loc.tsv
"In an [[b]]ambush[[/b]], the defending force is attacked from both sides while marching in column, leaving the attacker to choose the best time to strike.",1,,,hv_TEXT_frontend_features.loc.tsv
"In chaotic times, sometimes you must set personal feelings aside and treat them with kindness.",1,,,[04]__MTU_events__Common.loc.tsv
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n Every army has their elites: those of the Xiliang army are more so than most. Armed with the two-handed zhanmadao, these warriors can bring any cavalry charge to a brutal standstill and make short work of their foes afterwards.",1,一边是长城的阴影，另一边是草原各部落，西凉民族必须纪律严明，艰苦奋斗。而西凉士兵则必须加倍做到。\\n\\n每一支军队都有自己的精锐，西凉精锐则尤其出色。\\n\\n这些战士装备双手斩马刀，可以让任何骑兵的冲锋陷入死战，然后轻易地解决掉敌人。,,hv_TEXT_unit_long_desc.loc.tsv
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n Every army has their elites: those of the Xiliang army are more so than most. These crossbowmen are anti-cavalry specialists. Even the powerful nomadic cataphracts shun them.",1,一边是长城的阴影，另一边是草原各部落，西凉民族必须纪律严明，艰苦奋斗。而西凉士兵则必须加倍做到。\\n\\n每一支军队都有自己的精锐，西凉精锐则尤其出色。\\n\\n这些弩手是反骑兵专家。即使是强大的游牧铁骑也会避开他们。,,hv_TEXT_unit_long_desc.loc.tsv
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n Every army has their elites: those of the Xiliang army are more so than most. These spearmen, clad in iron armor and wielding great shields, will hold the frontline of any army and drive the enemy back. ",1,一边是长城的阴影，另一边是草原各部落，西凉民族必须纪律严明，艰苦奋斗。而西凉士兵则必须加倍做到。\\n\\n每一支军队都有自己的精锐，西凉精锐则尤其出色。\\n\\n这些矛兵身穿铁甲，手持巨盾，将守住任何军队的前线并击退敌兵。,,hv_TEXT_unit_long_desc.loc.tsv
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n Every army has their elites: those of the Xiliang army are more so than most. These warriors, clad in heavy armor and riding equally armoured steeds, are the best the Xiliang have to offer. Though slow in maneuvers, almost none can oppose them as they charge into enemy ranks, trampling and goring their enemies on their spears.",1,一边是长城的阴影，另一边是草原各部落，西凉民族必须纪律严明，艰苦奋斗。而西凉士兵则必须加倍做到。\\n\\n每一支军队都有自己的精锐，西凉精锐则尤其出色。\\n\\n这些士兵身着重甲，战马同样披着马甲，他们是西凉最强的战士。虽然行动缓慢，但当他们冲进敌人阵型，践踏和刺杀敌人时，几乎没有人能抵抗他们。,,hv_TEXT_unit_long_desc.loc.tsv
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n The courageous and experienced Xiliang army is the envy of most warlords and the pride of its leaders. After having thrown a spare hand-ji, these men will charge the enemy line, swinging their dagger-axes in one hand while the other holds a shield to parry retaliatory blows.",1,一边是长城的阴影，另一边是草原各部落，西凉民族必须纪律严明，艰苦奋斗。而西凉士兵则必须加倍做到。\\n\\n勇敢而老练的西凉军是大多数军阀羡慕的对象，也是西凉军将领的骄傲。\\n\\n这些士兵会先投掷一只备用的手戟，然后冲向敌人的防线，一只手挥舞着他们的匕首斧，另一只手拿着盾牌来招架敌人的回击。,,hv_TEXT_unit_long_desc.loc.tsv
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n The courageous and experienced Xiliang army is the envy of most warlords and the pride of its leaders. Skilled horsemen such as these will ride the enemy down in a devastating charge and retreat before the enemy can launch a counterattack, or pepper them with arrows.",1,一边是长城的阴影，另一边是草原各部落，西凉民族必须纪律严明，艰苦奋斗。而西凉士兵则必须加倍做到。\\n\\n勇敢而老练的西凉军是大多数军阀羡慕的对象，也是西凉军将领的骄傲。\\n\\n像这样的老练骑兵会以毁灭性的冲锋打散敌人，而在敌人发动反击或放箭射他们之前他们已经撤走。,,hv_TEXT_unit_long_desc.loc.tsv
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n The courageous and experienced Xiliang army is the envy of most warlords and the pride of its leaders. \\n\\n Armed with crossbows, these soldiers rain down a hail of armour-piercing missiles on their foes. A wise general will support them with spearmen, as they are a prime target for enemy horsemen.",1,一边是长城的阴影，另一边是草原各部落，西凉民族必须纪律严明，艰苦奋斗。而西凉士兵则必须加倍做到。\\n\\n勇敢而老练的西凉军是大多数军阀羡慕的对象，也是西凉军将领的骄傲。\\n\\n这些士兵手持弓弩，向敌人发射大量穿甲箭矢。聪明的将军会用矛兵支持他们，因为他们是敌人骑兵的主要目标。,,hv_TEXT_unit_long_desc.loc.tsv
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n The courageous and experienced Xiliang army is the envy of most warlords and the pride of its leaders. \\n\\n Imitating the tactics of the tribes they often face, these horse archers are proficient hit-and-run combatants. They will strike where the enemies are weakest, while remaining out of reach of all weapons, save arrows or crossbow bolts.",1,一边是长城的阴影，另一边是草原各部落，西凉民族必须纪律严明，艰苦奋斗。而西凉士兵则必须加倍做到。\\n\\n勇敢而老练的西凉军是大多数军阀羡慕的对象，也是西凉军将领的骄傲。\\n\\n这些马弓手会模仿他们经常面对的草原部落的战术，可以熟练地边射边跑。他们将攻击敌人最薄弱的地方，同时会保持距离，没有弓弩便无法伤害他们。,,hv_TEXT_unit_long_desc.loc.tsv
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n The courageous and experienced Xiliang army is the envy of most warlords and the pride of its leaders. \\n\\n Swift horsemen, they can easily catch any enemy left out in the open, while their swords and shields will allow them to stay in melee for a while before having to retreat.",1,一边是长城的阴影，另一边是草原各部落，西凉民族必须纪律严明，艰苦奋斗。而西凉士兵则必须加倍做到。\\n\\n勇敢而老练的西凉军是大多数军阀羡慕的对象，也是西凉军将领的骄傲。\\n\\n作为敏捷的骑兵，他们可以很容易地抓住任何走散的敌人。他们的剑和盾牌将允许他们进行短暂的近战，但之后就需要撤退。,,hv_TEXT_unit_long_desc.loc.tsv
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n The courageous and experienced Xiliang army is the envy of most warlords and the pride of its leaders. \\n\\n These soldiers, armed with the long Ji, will brace and hold against cavalry charges, letting the horse impale itself on their blades. Wearing iron armour, they will wade into the melee confidently and take on all comers.",1,一边是长城的阴影，另一边是草原各部落，西凉民族必须纪律严明，艰苦奋斗。而西凉士兵则必须加倍做到。\\n\\n勇敢而老练的西凉军是大多数军阀羡慕的对象，也是西凉军将领的骄傲。\\n\\n这些士兵，装备了长戟，将在骑兵冲锋时严阵以待，让马自己冲到他们的刀刃上。他们身穿铁甲，可以自如地加入混战，迎击所有来犯。,,hv_TEXT_unit_long_desc.loc.tsv
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n The courageous and experienced Xiliang army is the envy of most warlords and the pride of its leaders. \\n\\n These spearmen protect the flanks by pre-empting charges and bracing their qiang spears at an angle, so only the most foolish or brave cavalry dare charge them. This makes them a target for missile attacks, so they are outfitted in leather armour and carry large shields to protect themselves from the expected rain of arrows.",1,一边是长城的阴影，另一边是草原各部落，西凉民族必须纪律严明，艰苦奋斗。而西凉士兵则必须加倍做到。\\n\\n勇敢而老练的西凉军是大多数军阀羡慕的对象，也是西凉军将领的骄傲。\\n\\n这些矛兵通过先发制人的冲锋来保护侧翼，并以一定角度支起他们的羌族长矛，只有最愚蠢或最勇敢的骑兵才敢向其冲锋。但这使他们成为远程攻击的目标，因此他们装备了皮甲，并携带大型盾牌，以保护自己免受箭雨伤害。,,hv_TEXT_unit_long_desc.loc.tsv
"In the face of adversity, those left standing will close ranks and bolster their resolve.",1,,面对逆境，所剩兵士只能集结起来坚定决心。,hv_TEXT_unit_abilities.loc.tsv
"In the heat of battle, the sight of Militia Long Axemen advancing can be as daunting as it is unexpected. These militia units, though lacking in formal combat training, wield two-handed axes that bring a raw, devastating force to the fray. Their axes, characterized by long handles and heavy heads, offer both reach and a lethal impact capable of breaking through armor and ranks alike. While their technique may not be refined, the sheer weight and momentum of their weapons allow them to cleave through enemy lines, causing chaos and fear. This makes them particularly effective against tightly packed infantry, where their sweeping blows can inflict maximum damage. However, their lack of skill and defensive equipment makes them vulnerable in prolonged engagements, positioning them as a high-risk, high-reward element within any militia force.",1,战场上，民兵长斧手的出现常常令人既意外又畏惧。这些民兵部队虽然缺乏正规的战斗训练，但他们的双手长斧具有粗犷的毁灭力量。长柄重斧既有着较长的攻击距离，又有致命的威力，可以劈裂护甲，穿透敌阵。虽然他们的技巧不够精湛，但武器的重量和冲击力使得他们能够打破敌军阵线，造成混乱和恐惧。他们的横扫攻击对于密集的步兵特别有效，能够造成最大程度的伤害。然而，他们缺乏技巧和防御装备，在长时间的交战中容易受到伤害，因此在民兵部队中属于高风险、高回报的角色。,,hv_TEXT_unit_long_desc.loc.tsv
"In the hills and mountains of the Southlands, the desperate will lay down their lives to escape the Han.",1,,,hv_TEXT_unit_desc.loc.tsv
"In the midst of a bloodbath, it's nice to know that someone has your back.",1,,在腥风血雨中你仍有所依靠。,hv_TEXT_unit_abilities.loc.tsv
"In the name of honor and the people, the virtuous Luo Jun strikes hard and true.",2,,正气凛然，骆俊的重击充满着正义与民意。,[03]__MTU_skills___Splash_attack.loc.tsv
"In the thick of battle, soldiers call upon their deepest reserves of strength and skill, gaining an edge in combat at the expense of greater exhaustion, a testament to their determination and training",1,,鏖战之中，士卒使出最后的体力奋发争取优势，直到筋疲力竭。这是他们的坚定意志和深厚训练的体现。,hv_TEXT_unit_abilities.loc.tsv
Increase,7,提升,,hv_TEXT_pooled_resource.loc.tsv
"Increase your [[b]]fortitude[[/b]] through [[b]]winning battles[[/b]], and by inflicting greater [[b]]casualties[[/b]] upon [[b]]enemy forces[[/b]] than they inflict upon yours.",1,,,hv_TEXT_frontend_features.loc.tsv
"Indeed, the goods brought by the western merchants are diverse, with many rare and valuable items. Furthermore, the mercenaries escorting them look like natural warriors.",1,的确，西域商人带来的货物种类繁多，其中不乏珍惜名贵之物。而且，护送他们的佣兵看起来就像是天生的战士。,,hv_TEXT_events.loc.tsv
Indiscriminate Charge,4,,困兽,[03]__MTU_skills__Passive_buff.loc.tsv
Indomitable Warrior,5,,无畏,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
Infill Development ,1,,,hv_TEXT_building.loc.tsv
Inflicts less damage and has reduced accuracy but suppresses targets.,1,造成伤害较低，准确率也降低，但可压制目标。,,hv_TEXT_etc.loc.tsv
Ingenuity and craftsmanship can turn even a lowly militiaman into a daunting foe.,1,,,hv_TEXT_unit_desc.loc.tsv
"Inheriting his father’s spirit and ferocity, Zhang Bao revels in the rush of the battlefield, again and again proving himself to be worthy of his father’s legacy.",1,,,[01]__MTU_generals__Fire_vanguard.loc.tsv
Inner Fire,4,,炽心,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
Inner Vitality,9,,内力,hv_TEXT_skills_skill_ability__historical.loc.tsv
Inspection,1,,审查,z_dummy_hv_TEXT_non_deployable.loc.tsv
Inspirational deeds spur forces to swifter action!,2,,激流汹涌，鼓舞军心,hv_TEXT_skills_skill_ability__historical.loc.tsv
Inspiring Surge,4,,激浪,hv_TEXT_skills_skill_ability__historical.loc.tsv
Inspiring Words,1,,鼓舞,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
"Instead of sending Xun Yu the ""gift"", you chose to admit your wrong. With him, you swore to take the right path.",1,你听从荀彧的谏言，立志辅佐汉室。,,[dummy]__MTU_dummy.loc.tsv
"Instilled with the resolve of Jing's finest soldiers stand unyielding, their defense bolstered by a legacy of loyalty and skill, making them an immovable force against adversity.",1,,武术训练能使本就优秀的战士更加善战。,hv_TEXT_unit_abilities.loc.tsv
