Text,Count,Mapped by text,Mapped by pattern,File
Northern Veteran Lancer Cataphracts,1,,北軍老練長槍鐵甲騎兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Northern Veteran Sabre Infantry,1,,北軍老練持刀步兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Northern Veteran Spears,1,,北軍老練槍兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Northern Veteran Zhanmajian Infantry,1,,北軍老練斬馬劍兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Not all of us get a second chance.,1,不是所有人都有機會重來。,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Oath Fellows,1,結義弟兄,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Offensive Stance,3,進攻姿態,,text/_hvo/hv_TEXT_unit_abilities.loc
Oil Pot,4,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
"Once equipped, this follower can't be unequipped until it is destroyed in 10 turns!",3,裝備此隨從後，須等到10回合後才能解除。之後此隨從即會消失。,,text/_hvo/hv_TEXT_effects_ceo.loc
"Once equipped, this item can't be unequipped",1,此飾物一旦裝備便無法解除,,text/_hvo/hv_TEXT_effects_ceo.loc
"Once equipped, this item can't be unequipped until it is destroyed in 20 turns!",2,裝備此飾物後，須等到20回合後才能解除。之後此飾物即會消失。,,text/_hvo/hv_TEXT_effects_ceo.loc
One foot in front of the other in rapid succession – this is the key to swiftness.,2,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
One with Heaven,8,,,text/_hvo/hv_TEXT_skills_skill_ability__historical.loc
One with the Land,8,,,text/_hvo/hv_TEXT_skills_skill_ability__historical.loc
One with the People,8,,,text/_hvo/hv_TEXT_skills_skill_ability__historical.loc
Only through sober and considered analysis can fragility be turned to unerring strength.,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Onslaught,3,猛攻,,text/_hvo/hv_TEXT_unit_abilities.loc
Onyx Dragons,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Organise your troops into a solid wall to deter horses. It's a simple but effective tactic.,8,將士兵組成人墻來抵禦馬匹。此戰術簡單有效。,,text/_hvo/hv_TEXT_skills_skill_ability__historical.loc
Organised volleys prove more effective.,6,依序射擊更為有效。,,text/_hvo/hv_TEXT_skills_skill_ability__historical.loc
Other ethnic groups influence,1,,,text/_hvo/hv_TEXT_effects_building.loc
Outlaws of Black Mountain,1,黑山匪徒,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Overfight,3,,,text/_hvo/hv_TEXT_unit_abilities.loc
Overwhelmed,3,,,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
Overwhelmming,4,壓倒之勢,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Palace Guards,1,宮廷侍衛,,text/_hvo/hv_TEXT_unit_text_replacements.loc
"Pang Tong sacrifices himself, to aid his fellow brothers.",1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Parry,3,,,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
Passive Ability,11,被動技能,,text/_hvo/hv_TEXT_unit_abilities.loc
Passive Buff,68,,,text/_hvo/hv_TEXT_skills_skill_ability__historical.loc
Passive Debuff,7,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Pearl Dragons,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Peasant Archers,1,,農民弓兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Peasant Spearmen,1,,農民長槍兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Peasant Warriors,1,,農民戰士,text/_hvo/hv_TEXT_unit_text_replacements.loc
Pei Yuanshao,1,,,text/_hvo/hv_TEXT_cb_loadout.loc
People's Warband,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
"Perhaps out of admiration or to curry favour, a faction has put in a good word for you with the emperor. Talk of your exploits is is all that is on everyone's lips at the palace of late. ",1,也許是出於欽佩，也許是向您示好，有一勢力在皇帝面前爲你多加褒詞。最近在宮中人人都在談論您的功績。,,text/_ifo/ifo_text_TWEAK.loc
Perhaps you can bring them into your fold...,1,或許可以招攬……,,text/_hvo/hv_TEXT_events.loc
Pike Wall - Ji Guards of the Eight Talents,3,八才戟衛戟墻,,text/_hvo/hv_TEXT_unit_abilities.loc
Pike Wall - White Feathers,3,白毦兵戟墻,,text/_hvo/hv_TEXT_unit_abilities.loc
Poachers,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Poets will sing about today.,2,詩人會爲此日做歌。,,text/_hvo/hv_TEXT_skills_skill_ability_wu_brave.loc
Poison!,3,,,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
Poison! Poison!,1,,,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
Poison-wind,6,毒風,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Poisoned Blade,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Political Maneuvering,2,政治斡旋,,text/_ifo/ifo_text_TWEAK.loc
Poor range,1,,,text/_hvo/hv_TEXT_unit_ui_bullet.loc
Porcupine Crossbowmen,1,豪彘弩兵,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Powerful Charge,9,强力衝鋒,,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
Powerful toxins spread and paralyze the body.,1,,,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
Powerful white tigers are with us. ,1,强大的白虎與我們同在。,,text/_hvo/hv_TEXT_effects_events.loc
Preach,4,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Prevention,1,預防,,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
Prevention is better than cure.,1,防患於未然。,,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
Pride and confidence go hand in hand.,3,傲慢即信心所在。,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Prisoner Negotiation,1,贖回文姬,,text/_hvo/hv_TEXT_events.loc
Proof that the bearer has the authority to command Danyang troops.,1,,此令牌可指揮丹陽單位。,text/_hvo/hv_TEXT_effects_ceo.loc
Proof that the bearer has the authority to command Enforcer troops.,1,,此令牌可指揮捕掾隊單位。,text/_hvo/hv_TEXT_effects_ceo.loc
Proof that the bearer has the authority to command Hidden Snakes and Rapid Tigers.,1,,此令牌可指揮隱蛇兵與虎賁軍。,text/_hvo/hv_TEXT_effects_ceo.loc
Proof that the bearer has the authority to command Jingchu troops.,1,,此令牌可指揮荊楚單位。,text/_hvo/hv_TEXT_effects_ceo.loc
Protection of Black Mountain,3,黑山之佑,,text/_hvo/hv_TEXT_unit_abilities.loc
Protectors of Heaven,2,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Provides [[b]]Danyang Troop Captain[[/b]] recruitment charges,1,提供[[b]]丹陽部隊校尉[[/b]]招募次數,,text/_hvo/hv_TEXT_effects_building.loc
Pulverize,3,粉碎一擊,,text/_hvo/hv_TEXT_unit_abilities.loc
Purchase a horse,1,買馬,,text/_hvo/hv_TEXT_events.loc
Purchase a western sword,1,買劍,,text/_hvo/hv_TEXT_events.loc
Qiang Archers,1,,羌族弓兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Qiang Axemen,1,,羌族斧兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Qiang Javelineer,1,,羌族擲鋋兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Qiang Ji Infantry,1,,羌族戟兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Qiang Lancer Cavalry,1,,羌族槍騎,text/_hvo/hv_TEXT_unit_text_replacements.loc
Qiang Mounted Rangers,1,,羌族游騎兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Qiang Mounted Warriors,1,,羌族騎馬戰士,text/_hvo/hv_TEXT_unit_text_replacements.loc
Qiang Tribal Camp,1,,,text/_hvo/hv_TEXT_building.loc
Qiang Tribal Herd,1,,,text/_hvo/hv_TEXT_building.loc
Qiang Tribe,3,,,text/_hvo/hv_TEXT_building.loc
Qingzhou Hand-Ji Infantry,1,,青州手戟兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Qingzhou Long Axe Infantry,1,,青州長斧步兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Qingzhou Raider Cavalry,1,,青州突襲騎兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Qingzhou Troops,1,青州軍,,text/_hvo/hv_TEXT_events.loc
Qu Gong,1,瞿恭,,text/_hvo/hv_TEXT_cb_loadout.loc
Quickfire,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Rage of Black Mountain,3,黑山之怒,,text/_hvo/hv_TEXT_unit_abilities.loc
Rage of Lü Bu,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
"Raining death from afar, the archers of Jingchu have learned well the advantage that the bow brings in hilly terrain.",1,荊楚弓手早已領悟到了弓箭在丘陵地帶的優勢。 ,,text/_hvo/hv_TEXT_unit_desc.loc
Raise your reputation! ,1,您需要提高您的聲望！,,text/_hvo/hv_TEXT_events.loc
Rally the Troops,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Rampage,1,,,text/_hvo/hv_TEXT_unit_ui_bullet.loc
Rapid Fire,1,速射,,text/_hvo/hv_TEXT_etc.loc
Rapid Tiger Infantry,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Reach,1,,,text/_hvo/hv_TEXT_skills_basic.loc
Reassuring words prevent soldiers from wavering on a chaotic battlefield.,4,安慰之言以防士卒于乱战中摇摆不定。,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
"Recalling their training, these generals reload with startling quickness.",1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Reckless Strike,2,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Reclaimers,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Recruit,1,,,text/_hvo/hv_TEXT_pooled_resource.loc
"Recruited by Liu Bei during his time as ""General of the Left"", these soldiers now are loyal to their general and will fight to see his vision fulfilled. The Han shall be restored, and they will unleash a barrage of arrows upon any rebel who would see the Han extinguished. And And if their foes would close the distance, they shall find that they are equally skilled in melee combat, unless they fight cavalry.  ",1,,,text/_hvo/hv_TEXT_unit_long_desc.loc
Reduces the negative influence of the other ethnic groups,1,,,text/_hvo/hv_TEXT_effects_technology.loc
Refuse,3,,,text/_hvo/hv_TEXT_events.loc
Reign of Terror,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Remnants of Lu Bu's faction have joined us. ,1,呂布勢力的餘黨加入我方。,,text/_hvo/hv_TEXT_effects_events.loc
Remnants of Yuan Shu's faction have joined us. ,1,袁術勢力的餘黨加入我方。,,text/_hvo/hv_TEXT_effects_events.loc
Ren Xia,1,任俠,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Resolve,2,決心,,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
Resolve of the Righteous,2,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Restore,5,回復,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Retreat Cover,3,掩護撤退,,text/_hvo/hv_TEXT_unit_abilities.loc
"Ride, ride to ruin and the world's ending!",1,冲啊！ 冲啊！ 为了捍卫天下！勇往直前！,,text/_hvo/hv_TEXT_unit_abilities.loc
Righteous Vanguards,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Roar of the Beast,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Rosin Flaming Shot,3,,,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
Rosin arrows,1,,,text/_hvo/hv_TEXT_unit_ui_bullet.loc
Royal Blood,8,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Rumors about a monster,1,怪獸傳言,,text/_hvo/hv_TEXT_events.loc
Sacred Chants,3,神詠,,text/_hvo/hv_TEXT_unit_abilities.loc
Scattered Qiang Community,1,,,text/_hvo/hv_TEXT_building.loc
Scattered Shanyue Community,1,,,text/_hvo/hv_TEXT_building.loc
Scattered Wuhuan Community,1,,,text/_hvo/hv_TEXT_building.loc
Scattered Xiongnu Community,1,,,text/_hvo/hv_TEXT_building.loc
Scattering Blows,2,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Scholar Warriors,1,學霸勇士,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Scion,1,袁術之子,,text/_hvo/hv_TEXT_ceo_career.loc
Scribe,1,主簿,,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
Second Chance,3,餘燼復燃,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Second Characteristic,133,特性二,,text/_hvo/hv_TEXT_skills_additional.loc
Second Marquis,1,,,text/_hvo/hv_TEXT_etc.loc
Second Wind,3,重振旗鼓,,text/_hvo/hv_TEXT_unit_abilities.loc
"Selecting this will open the Imperial Intrigue panel, which governs all the mechanics which become active once Emperor Xian comes of age in 195 CE, introducing a struggle over the influence of the new imperial power.",1,選取之後將會打開朝廷權謀面板，統管獻帝於公元195年成年後開放使用的所有機制，代表著新任皇權所面臨的政治角力。,,text/_ifo/ifo_text_TWEAK.loc
Sell Horses,1,賣馬,,text/_hvo/hv_TEXT_pooled_resource.loc
Send civil officials,1,派文官前去 ,,text/_ifo/ifo_text_TWEAK.loc
Send military officers,1,派武官前去 ,,text/_ifo/ifo_text_TWEAK.loc
Send your warriors into the thick of battle and watch as they fight even more fiercely.,3,将你的勇士们送入战场，看着他们更加激烈的战斗。,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Set your heart ablaze!,1,將你的心點燃！,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Shanyue Javelineer,1,,山越擲鋋兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Shanyue Tribal Herd,1,,,text/_hvo/hv_TEXT_building.loc
Shanyue Tribal Town,1,,,text/_hvo/hv_TEXT_building.loc
Shanyue Tribe,3,,,text/_hvo/hv_TEXT_building.loc
Shanyue Warriors,1,,山越戰士,text/_hvo/hv_TEXT_unit_text_replacements.loc
Shen Pei,1,審配,,text/_hvo/hv_TEXT_cb_loadout.loc
Shield Breaker,3,,,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
Shield Wall (Spear) - Danyang,3,丹陽槍盾陣,,text/_hvo/hv_TEXT_unit_abilities.loc
Shield Wall - Danyang,3,丹陽盾陣,,text/_hvo/hv_TEXT_unit_abilities.loc
Shoot some crossbow-bombs for reducing morale of hostile units.,1,射出一些弩彈，用於降低敵軍士氣。,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
"Short Range, High Armour-Piercing Damage, Average Reload",12,近距，穿甲傷害高，射擊速率一般,,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
"Short Range, Low Armour-Piercing Damage, Fast Reload",6,近距，穿甲傷害低，射擊速率快,,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
"Short Range, Low Armour-Piercing Damage, Supress, Slow Reload",16,近距，穿甲傷害低，壓制，射擊速率慢,,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
"Short Range, Powerful Flame Damage, Average Reload",3,近距，火焰傷害強，射擊速率一般,,text/_hvo/hv_TEXT_unit_ui_group_t1_VM.loc
Shots from the White Horse Fellows give their enemies pause.,1,,,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
"Should this blow strike true, the battle is done. Should it not, then… it may still also be done.",2,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Show of Force,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Sight of the Dragon,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Sima Yi,1,,,text/_hvo/hv_TEXT_cb_loadout.loc
"Simple nut husks, once trodden upon, cause extreme pain and slow movement.",1,,,text/_hvo/hv_TEXT_unit_abilities.loc
Sinister Strike,5,險惡一擊,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
"Skilled militia armed with polearms and bows, a flexible and effective unit for combat both close and from afar.",1,,,text/_hvo/hv_TEXT_unit_desc.loc
"Skirmish, Chase",34,散兵，追擊,,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
"Slander! A rival warlord is spreading malicious rumours at the imperial court, causing Emperor Xian to doubt our loyalty to the Han.",1,誹謗！一個敵對的軍閥在朝廷散佈惡意的謠言，使獻帝懷疑我們對大漢的忠誠。,,text/_ifo/ifo_text_TWEAK.loc
Slayer of Heroes,3,,,text/_hvo/hv_TEXT_unit_abilities.loc
Slingers (Buqu),2,,投石兵（部曲）,text/_hvo/hv_TEXT_unit_ui_group_t2.loc
Slingers (Elite),2,,投石兵（精銳）,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
Slingers (Militia),2,,投石兵（義勇）,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
Smoke Screen,3,,,text/_hvo/hv_TEXT_unit_abilities.loc
Smouldering Fury,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Sniped,3,,,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
Sniper Position,3,狙擊位置,,text/_hvo/hv_TEXT_unit_abilities.loc
Social Turmoil,8,社會動盪,,text/_hvo/hv_TEXT_events.loc
Sogd Lancer Cataphracts,1,,粟特長槍鐵甲騎兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Sogd Warriors,1,,粟特戰士,text/_hvo/hv_TEXT_unit_text_replacements.loc
Sogdian Merchants,1,粟特商人,,text/_hvo/hv_TEXT_events.loc
Sogdian Officer,2,粟特士官,,text/_hvo/hv_TEXT_effects_ceo.loc
Sogdians from the west has been spotted entering our borders. We will be able to purchase fine goods or hire Sogd mercenaries soon.,1,自西域而來的粟特商人出現在我方境内。我們很快就能買到精美商品，或者雇傭粟特傭兵。,,text/_hvo/hv_TEXT_events.loc
Sogidan Merchants Approach,1,粟特商人來訪,,text/_hvo/hv_TEXT_events.loc
Soldiers gather under the banner of this hero.,8,军士聚于此英雄之旗下。,,text/_hvo/hv_TEXT_skills_skill_ability__historical.loc
Solidarity,3,,,text/_hvo/hv_TEXT_unit_abilities.loc
Some care not for their own personal safety and so work themselves into a whirlwind of destruction and mindless violence!,1,,,text/_hvo/hv_TEXT_unit_abilities.loc
Someone has to take the first step even if no one wants it.,2,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Someone who stands out among the people.,203,超凡脫俗,,text/_hvo/hv_TEXT_skills_additional.loc
"Sometimes it's not what you hit or how hard, but where.",2,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Southern Foreign Rangers,1,,南方外族游擊兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Southern Foreign Shield Bearers,1,,南方外族持盾者,text/_hvo/hv_TEXT_unit_text_replacements.loc
Southern Foreign Warriors,1,,南方外族戰士,text/_hvo/hv_TEXT_unit_text_replacements.loc
Spear Cavalry (Buqu),6,,持槍騎兵（部曲）,text/_hvo/hv_TEXT_unit_ui_group_t2.loc
Spear Cavalry (Elite),8,,持槍騎兵（精銳）,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
Spear Cavalry (Militia),6,,持槍騎兵（義勇）,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
Spear Cavalry (Royal Guard),1,,持槍騎兵（禁衛）,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
Spear Infantry (Buqu),6,,持槍步兵（部曲）,text/_hvo/hv_TEXT_unit_ui_group_t2.loc
Spear Infantry (Captain),1,,持槍步兵（校尉）,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
Spear Infantry (Elite),6,,持槍步兵（精銳）,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
Spear Infantry (Militia),6,,持槍步兵（義勇）,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
Specially made crossbow bolts from Chen.,1,,,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
Speed is the essence of war.,1,兵貴神速。,,text/_hvo/hv_TEXT_unit_abilities.loc
Spice Guard,1,香料護衛,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Stability,1,,,text/_hvo/hv_TEXT_skills_basic.loc
Staff Infantry (Buqu),3,,持杖步兵（部曲）,text/_hvo/hv_TEXT_unit_ui_group_t2.loc
Staff Infantry (Elite),3,,持杖步兵（精銳）,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
