Text,Mapped,Count,Override (manual),Override (pattern),C1,Unit type,Unit name,Unit key,Old,File,Duplicated,zhtw
"Many of the enemy troops would gladly join our forces; those who refuse will be put to the sword. This will replenish our troops, but may impact our relations with the enemy faction.",,0,,,,,,,,,FALSE,TRUE
Mark Target,,0,,,,,,,,,FALSE,TRUE
Marquis or Chancellor of State,勢力級別達到侯,0,勢力級別達到侯,,,,,,,,FALSE,TRUE
Martial Prowess,精通武藝,0,精通武藝,,,,,,,,FALSE,TRUE
Martial expertise from hard work. Practice. Preparation. Endless repetition.,,0,,,,,,,,,FALSE,TRUE
Mastery of Defensive Melee,,0,,,,,,,,,FALSE,TRUE
Mastery of Ranged Defence,,0,,,,,,,,,FALSE,TRUE
Medium Cavalry,,0,,,,,,,,,FALSE,TRUE
Medium Infantry,,0,,,,,,,,,FALSE,TRUE
"Medium Range, Low Armour-Piercing Damage, Fast Reload",中距，穿甲傷害低，射擊速率快,0,中距，穿甲傷害低，射擊速率快,,,,,,,,FALSE,TRUE
Melee Attack,,0,,,,,,,,,FALSE,TRUE
Melee Debuff,,0,,,,,,,,,FALSE,TRUE
Men of the Forest,,0,,,,,,,,,FALSE,TRUE
Mercenary Archers,僱傭弓兵,0,,,,,,,,,FALSE,TRUE
Mercenary Axemen,僱傭斧兵,0,,,,,,,,,FALSE,TRUE
Mercenary Captain,僱傭校尉,0,,,,,,,,,FALSE,TRUE
Mercenary Cavalry,僱傭騎兵,0,,,,,,,,,FALSE,TRUE
Messengers of Heaven,,0,,,,,,,,,FALSE,TRUE
Mettlesome Advance,突飛猛進,0,突飛猛進,,,,,,,,FALSE,TRUE
Mighty Thrust,,0,,,,,,,,,FALSE,TRUE
"Mighty, gnarled monoliths, the imposing peaks of China's south stand like sentinels against the unrelenting waters beyond. Amongst these hills and peaks, the Yue tribes eke out their continued existence; brought low from the once-proud past, they stand now against the threat of Han invasion from the north. Although they wield sword and shield, they are nothing like the professional warriors coming to face them. \\n\\n Yet, united behind one who purports to fight for their ideals, the Yue are able to summon themselves into something resembling their own strength – their legacy demands it!",,0,,,,,,,,,FALSE,TRUE
Military Control,,0,,,,,,,,,FALSE,TRUE
Military Support,軍事支援,0,軍事支援,,,,,,,,FALSE,TRUE
Military Talent,軍事才能,0,軍事才能,,,,,,,,FALSE,TRUE
Military supplies were consumed to stabilise the settlement.,,0,,,,,,,,,FALSE,TRUE
Militia Archers,義勇弓兵,0,,,,,,,,,FALSE,TRUE
Militia Ji Infantry,義勇戟兵,0,,,,,,,,,FALSE,TRUE
Militia Long Axemen,義勇長斧兵,0,,,,,,,,,FALSE,TRUE
Militia Sabre Infantry,義勇持刀步兵,0,,,,,,,,,FALSE,TRUE
Militia of Virtue,,0,,,,,,,,,FALSE,TRUE
Missile Attack,,0,,,,,,,,,FALSE,TRUE
Missile Debuff,,0,,,,,,,,,FALSE,TRUE
Mob (Buqu),暴民（部曲）,0,,,,,,,,,FALSE,TRUE
Mob (Elite),暴民（精銳）,0,,,,,,,,,FALSE,TRUE
Mob (Militia),暴民（義勇）,0,,,,,,,,,FALSE,TRUE
Mobile Cavalry Formation,,0,,,,,,,,,FALSE,TRUE
Mobile Formation,,0,,,,,,,,,FALSE,TRUE
Mobile Infantry Formation,,0,,,,,,,,,FALSE,TRUE
Mobilisation,,0,,,,,,,,,FALSE,TRUE
Mock,,0,,,,,,,,,FALSE,TRUE
Moment of Courage,一時之勇,0,一時之勇,,,,,,,,FALSE,TRUE
Morale Shock Projectile,箭矢打擊士氣,0,箭矢打擊士氣,,,,,,,,FALSE,TRUE
Mortal Strike,致命一擊,0,致命一擊,,,,,,,,FALSE,TRUE
Motivating men to fight is the essense of leadership.,激發鬥志乃是領軍的精髓。,0,激發鬥志乃是領軍的精髓。,,,,,,,,FALSE,TRUE
Mountains,,0,,,,,,,,,FALSE,TRUE
"Move swift as the Wind and closely-formed as the Wood. Attack like the Fire and be still as the Mountain. \\n\\n These elite soldiers hail from Danyang province and are rapidly gaining renown with commanders in the crumbling Han empire. Armed with a glaive and heavy armor, they have gathered a reputation assaulting enemy strongpoints succesfully and routing their defenders. \\n\\n Already, enemies have learned to fear their expertise, as well as the gunpowder bombs they carry with them. When the Blue Turbans have been spotted on the field, the foe knows their days are numbered.",,0,,,,,,,,,FALSE,TRUE
Multiple Bolt Crossbow,,0,,,,,,,,,FALSE,TRUE
NEXT REFORM IN [[b]]%n[[/b]],,0,,,,,,,,,FALSE,TRUE
Nanman Axe Defectors,南蠻叛逃斧兵,0,,,,,,,,,FALSE,TRUE
Nanman Cavalry Defectors,南蠻叛逃騎兵,0,,,,,,,,,FALSE,TRUE
Nanman Crossbow Defectors,南蠻叛逃弩兵,0,,,,,,,,,FALSE,TRUE
Nanman Infill Development ,南蠻填地開發,0,南蠻填地開發,,,,,,,,FALSE,TRUE
Nanman Long Spear Defectors,南蠻叛逃長槍兵,0,,,,,,,,,FALSE,TRUE
Nanman-Han Trading Post,南蠻交易所,0,南蠻交易所,,,,,,,,FALSE,TRUE
Nature itself provides a shield for its warriors.,,0,,,,,,,,,FALSE,TRUE
Nature must be preserved and the world saved. These warriors will see it done.,,0,,,,,,,,,FALSE,TRUE
Nature's Ally,,0,,,,,,,,,FALSE,TRUE
No horseman shall pass these spearmen from the famed Xiliang army.,沒有任何騎兵能衝破赫赫有名的西涼軍槍陣。,0,沒有任何騎兵能衝破赫赫有名的西涼軍槍陣。,,,,,,,,FALSE,TRUE
No one dares to challenge this warrior's skill with the blade.,,0,,,,,,,,,FALSE,TRUE
No one is faster than this one.,無人能快過飛燕的速度。,0,無人能快過飛燕的速度。,,,,,,,,FALSE,TRUE
No one wants troublemakers.,莫要惹是生非。,0,莫要惹是生非。,,,,,,,,FALSE,TRUE
"No one will follow a useless emperor. You know that, don't you?",沒人願意追隨一個無能皇帝，你可知否？,0,沒人願意追隨一個無能皇帝，你可知否？,,,,,,,,FALSE,TRUE
Nobility,,0,,,,,,,,,FALSE,TRUE
Nomad,,0,,,,,,,,,FALSE,TRUE
Nomad Gang,游牧馬賊,0,游牧馬賊,,,,,,,,FALSE,TRUE
None of the other warlords in China are as noble or accomplished as you are. Bring order to chaos and officers who were once loyal to the Han Dynasty will flock to your banner. Defeat your rivals and accumulate wealth to expand your power.,,0,,,,,,,,,FALSE,TRUE
Norther Army Captains,北軍校尉,0,北軍校尉,,,,,,,,FALSE,TRUE
Northern Ji Infantry,北軍戟兵,0,,,,,,,,,FALSE,TRUE
Northern Lancer Cavalry,北軍槍騎,0,,,,,,,,,FALSE,TRUE
Northern Mounted Archers,北軍弓騎兵,0,,,,,,,,,FALSE,TRUE
Northern Sabre Cavalry,北軍刀騎兵,0,,,,,,,,,FALSE,TRUE
Northern Sabre Infantry,北軍持刀步兵,0,,,,,,,,,FALSE,TRUE
Northern Spearmen,北軍長槍兵,0,,,,,,,,,FALSE,TRUE
Northern Veteran Cataphracts,北軍老練鐵甲騎兵,0,,,,,,,,,FALSE,TRUE
Northern Veteran Ji Infantry,北軍老練戟兵,0,,,,,,,,,FALSE,TRUE
Northern Veteran Lancer Cataphracts,北軍老練長槍鐵甲騎兵,0,,,,,,,,,FALSE,TRUE
Northern Veteran Sabre Infantry,北軍老練持刀步兵,0,,,,,,,,,FALSE,TRUE
Northern Veteran Spears,北軍老練槍兵,0,,,,,,,,,FALSE,TRUE
Northern Veteran Zhanmajian Infantry,北軍老練斬馬劍兵,0,,,,,,,,,FALSE,TRUE
Not all of us get a second chance.,不是所有人都有機會重來。,0,不是所有人都有機會重來。,,,,,,,,FALSE,TRUE
Oath Fellows,結義弟兄,0,結義弟兄,,,,,,,,FALSE,TRUE
Offensive Stance,進攻姿態,0,進攻姿態,,,,,,,,FALSE,TRUE
Oil Pot,,0,,,,,,,,,FALSE,TRUE
"Once equipped, this follower can't be unequipped until it is destroyed in 10 turns!",裝備此隨從後，須等到10回合後才能解除。之後此隨從即會消失。,0,裝備此隨從後，須等到10回合後才能解除。之後此隨從即會消失。,,,,,,,,FALSE,TRUE
"Once equipped, this item can't be unequipped",此飾物一旦裝備便無法解除,0,此飾物一旦裝備便無法解除,,,,,,,,FALSE,TRUE
"Once equipped, this item can't be unequipped until it is destroyed in 20 turns!",裝備此飾物後，須等到20回合後才能解除。之後此飾物即會消失。,0,裝備此飾物後，須等到20回合後才能解除。之後此飾物即會消失。,,,,,,,,FALSE,TRUE
One foot in front of the other in rapid succession – this is the key to swiftness.,,0,,,,,,,,,FALSE,TRUE
One with Heaven,,0,,,,,,,,,FALSE,TRUE
One with the Land,,0,,,,,,,,,FALSE,TRUE
One with the People,,0,,,,,,,,,FALSE,TRUE
Only through sober and considered analysis can fragility be turned to unerring strength.,,0,,,,,,,,,FALSE,TRUE
Onslaught,猛攻,0,猛攻,,,,,,,,FALSE,TRUE
Onyx Dragons,,0,,,,,,,,,FALSE,TRUE
Organise your troops into a solid wall to deter horses. It's a simple but effective tactic.,將士兵組成人墻來抵禦馬匹。此戰術簡單有效。,0,將士兵組成人墻來抵禦馬匹。此戰術簡單有效。,,,,,,,,FALSE,TRUE
Organised volleys prove more effective.,依序射擊更為有效。,0,依序射擊更為有效。,,,,,,,,FALSE,TRUE
Other ethnic groups influence,,0,,,,,,,,,FALSE,TRUE
Outlaws of Black Mountain,黑山匪徒,0,黑山匪徒,,,,,,,,FALSE,TRUE
Overfight,,0,,,,,,,,,FALSE,TRUE
Overwhelmed,,0,,,,,,,,,FALSE,TRUE
Overwhelmming,壓倒之勢,0,壓倒之勢,,,,,,,,FALSE,TRUE
Palace Guards,宮廷侍衛,0,宮廷侍衛,,,,,,,,FALSE,TRUE
"Pang Tong sacrifices himself, to aid his fellow brothers.",,0,,,,,,,,,FALSE,TRUE
Parry,,0,,,,,,,,,FALSE,TRUE
Passive Ability,被動技能,0,被動技能,,,,,,,,FALSE,TRUE
Passive Buff,,0,,,,,,,,,FALSE,TRUE
Passive Debuff,,0,,,,,,,,,FALSE,TRUE
Pearl Dragons,,0,,,,,,,,,FALSE,TRUE
Peasant Archers,農民弓兵,0,,,,,,,,,FALSE,TRUE
Peasant Spearmen,農民長槍兵,0,,,,,,,,,FALSE,TRUE
Peasant Warriors,農民戰士,0,,,,,,,,,FALSE,TRUE
Pei Yuanshao,,0,,,,,,,,,FALSE,TRUE
People's Warband,,0,,,,,,,,,FALSE,TRUE
"Perhaps out of admiration or to curry favour, a faction has put in a good word for you with the emperor. Talk of your exploits is is all that is on everyone's lips at the palace of late. ",也許是出於欽佩，也許是向您示好，有一勢力在皇帝面前爲你多加褒詞。最近在宮中人人都在談論您的功績。,0,也許是出於欽佩，也許是向您示好，有一勢力在皇帝面前爲你多加褒詞。最近在宮中人人都在談論您的功績。,,,,,,,,FALSE,TRUE
Perhaps you can bring them into your fold...,或許可以招攬……,0,或許可以招攬……,,,,,,,,FALSE,TRUE
Pike Wall - Ji Guards of the Eight Talents,八才戟衛戟墻,0,八才戟衛戟墻,,,,,,,,FALSE,TRUE
Pike Wall - White Feathers,白毦兵戟墻,0,白毦兵戟墻,,,,,,,,FALSE,TRUE
Poachers,,0,,,,,,,,,FALSE,TRUE
Poets will sing about today.,詩人會爲此日做歌。,0,詩人會爲此日做歌。,,,,,,,,FALSE,TRUE
Poison!,,0,,,,,,,,,FALSE,TRUE
Poison! Poison!,,0,,,,,,,,,FALSE,TRUE
Poison-wind,毒風,0,毒風,,,,,,,,FALSE,TRUE
Poisoned Blade,,0,,,,,,,,,FALSE,TRUE
Political Maneuvering,政治斡旋,0,政治斡旋,,,,,,,,FALSE,TRUE
Poor range,,0,,,,,,,,,FALSE,TRUE
Porcupine Crossbowmen,豪彘弩兵,0,豪彘弩兵,,,,,,,,FALSE,TRUE
Powerful Charge,强力衝鋒,0,强力衝鋒,,,,,,,,FALSE,TRUE
Powerful toxins spread and paralyze the body.,,0,,,,,,,,,FALSE,TRUE
Powerful white tigers are with us. ,强大的白虎與我們同在。,0,强大的白虎與我們同在。,,,,,,,,FALSE,TRUE
Preach,,0,,,,,,,,,FALSE,TRUE
Prevention,預防,0,預防,,,,,,,,FALSE,TRUE
Prevention is better than cure.,防患於未然。,0,防患於未然。,,,,,,,,FALSE,TRUE
Pride and confidence go hand in hand.,傲慢即信心所在。,0,傲慢即信心所在。,,,,,,,,FALSE,TRUE
Prisoner Negotiation,贖回文姬,0,贖回文姬,,,,,,,,FALSE,TRUE
Proof that the bearer has the authority to command Danyang troops.,此令牌可指揮丹陽單位。,0,,,,,,,,,FALSE,TRUE
Proof that the bearer has the authority to command Enforcer troops.,此令牌可指揮捕掾隊單位。,0,,,,,,,,,FALSE,TRUE
Proof that the bearer has the authority to command Hidden Snakes and Rapid Tigers.,此令牌可指揮隱蛇兵與虎賁軍。,0,,,,,,,,,FALSE,TRUE
Proof that the bearer has the authority to command Jingchu troops.,此令牌可指揮荊楚單位。,0,,,,,,,,,FALSE,TRUE
Protection of Black Mountain,黑山之佑,0,黑山之佑,,,,,,,,FALSE,TRUE
Protectors of Heaven,,0,,,,,,,,,FALSE,TRUE
Provides [[b]]Danyang Troop Captain[[/b]] recruitment charges,提供[[b]]丹陽部隊校尉[[/b]]招募次數,0,提供[[b]]丹陽部隊校尉[[/b]]招募次數,,,,,,,,FALSE,TRUE
Pulverize,粉碎一擊,0,粉碎一擊,,,,,,,,FALSE,TRUE
Purchase a horse,買馬,0,買馬,,,,,,,,FALSE,TRUE
Purchase a western sword,買劍,0,買劍,,,,,,,,FALSE,TRUE
Qiang Archers,羌族弓兵,0,,,,,,,,,FALSE,TRUE
Qiang Axemen,羌族斧兵,0,,,,,,,,,FALSE,TRUE
Qiang Javelineer,羌族擲鋋兵,0,,,,,,,,,FALSE,TRUE
Qiang Ji Infantry,羌族戟兵,0,,,,,,,,,FALSE,TRUE
Qiang Lancer Cavalry,羌族槍騎,0,,,,,,,,,FALSE,TRUE
Qiang Mounted Rangers,羌族游騎兵,0,,,,,,,,,FALSE,TRUE
Qiang Mounted Warriors,羌族騎馬戰士,0,,,,,,,,,FALSE,TRUE
Qiang Tribal Camp,,0,,,,,,,,,FALSE,TRUE
Qiang Tribal Herd,,0,,,,,,,,,FALSE,TRUE
Qiang Tribe,,0,,,,,,,,,FALSE,TRUE
Qingzhou Hand-Ji Infantry,青州手戟兵,0,,,,,,,,,FALSE,TRUE
Qingzhou Long Axe Infantry,青州長斧步兵,0,,,,,,,,,FALSE,TRUE
Qingzhou Raider Cavalry,青州突襲騎兵,0,,,,,,,,,FALSE,TRUE
Qingzhou Troops,青州軍,0,青州軍,,,,,,,,FALSE,TRUE
Qu Gong,瞿恭,0,瞿恭,,,,,,,,FALSE,TRUE
Quickfire,,0,,,,,,,,,FALSE,TRUE
Rage of Black Mountain,黑山之怒,0,黑山之怒,,,,,,,,FALSE,TRUE
Rage of Lü Bu,,0,,,,,,,,,FALSE,TRUE
"Raining death from afar, the archers of Jingchu have learned well the advantage that the bow brings in hilly terrain.",荊楚弓手早已領悟到了弓箭在丘陵地帶的優勢。 ,0,荊楚弓手早已領悟到了弓箭在丘陵地帶的優勢。 ,,,,,,,,FALSE,TRUE
Raise your reputation! ,您需要提高您的聲望！,0,您需要提高您的聲望！,,,,,,,,FALSE,TRUE
Rally the Troops,,0,,,,,,,,,FALSE,TRUE
Rampage,,0,,,,,,,,,FALSE,TRUE
Rapid Fire,速射,0,速射,,,,,,,,FALSE,TRUE
Rapid Tiger Infantry,,0,,,,,,,,,FALSE,TRUE
Reach,,0,,,,,,,,,FALSE,TRUE
Reassuring words prevent soldiers from wavering on a chaotic battlefield.,安慰之言以防士卒于乱战中摇摆不定。,0,安慰之言以防士卒于乱战中摇摆不定。,,,,,,,,FALSE,TRUE
"Recalling their training, these generals reload with startling quickness.",,0,,,,,,,,,FALSE,TRUE
Reckless Strike,,0,,,,,,,,,FALSE,TRUE
Reclaimers,,0,,,,,,,,,FALSE,TRUE
Recruit,,0,,,,,,,,,FALSE,TRUE
"Recruited by Liu Bei during his time as ""General of the Left"", these soldiers now are loyal to their general and will fight to see his vision fulfilled. The Han shall be restored, and they will unleash a barrage of arrows upon any rebel who would see the Han extinguished. And And if their foes would close the distance, they shall find that they are equally skilled in melee combat, unless they fight cavalry.  ",,0,,,,,,,,,FALSE,TRUE
Reduces the negative influence of the other ethnic groups,,0,,,,,,,,,FALSE,TRUE
Refuse,,0,,,,,,,,,FALSE,TRUE
Reign of Terror,,0,,,,,,,,,FALSE,TRUE
Remnants of Lu Bu's faction have joined us. ,呂布勢力的餘黨加入我方。,0,呂布勢力的餘黨加入我方。,,,,,,,,FALSE,TRUE
Remnants of Yuan Shu's faction have joined us. ,袁術勢力的餘黨加入我方。,0,袁術勢力的餘黨加入我方。,,,,,,,,FALSE,TRUE
Ren Xia,任俠,0,任俠,,,,,,,,FALSE,TRUE
Resolve,決心,0,決心,,,,,,,,FALSE,TRUE
Resolve of the Righteous,,0,,,,,,,,,FALSE,TRUE
Restore,回復,0,回復,,,,,,,,FALSE,TRUE
Retreat Cover,掩護撤退,0,掩護撤退,,,,,,,,FALSE,TRUE
"Ride, ride to ruin and the world's ending!",冲啊！ 冲啊！ 为了捍卫天下！勇往直前！,0,冲啊！ 冲啊！ 为了捍卫天下！勇往直前！,,,,,,,,FALSE,TRUE
Righteous Vanguards,,0,,,,,,,,,FALSE,TRUE
Roar of the Beast,,0,,,,,,,,,FALSE,TRUE
Rosin Flaming Shot,,0,,,,,,,,,FALSE,TRUE
Rosin arrows,,0,,,,,,,,,FALSE,TRUE
Royal Blood,,0,,,,,,,,,FALSE,TRUE
Rumors about a monster,怪獸傳言,0,怪獸傳言,,,,,,,,FALSE,TRUE
Sacred Chants,神詠,0,神詠,,,,,,,,FALSE,TRUE
Scattered Qiang Community,,0,,,,,,,,,FALSE,TRUE
Scattered Shanyue Community,,0,,,,,,,,,FALSE,TRUE
Scattered Wuhuan Community,,0,,,,,,,,,FALSE,TRUE
Scattered Xiongnu Community,,0,,,,,,,,,FALSE,TRUE
Scattering Blows,,0,,,,,,,,,FALSE,TRUE
Scholar Warriors,學霸勇士,0,學霸勇士,,,,,,,,FALSE,TRUE
Scion,袁術之子,0,袁術之子,,,,,,,,FALSE,TRUE
Scribe,主簿,0,主簿,,,,,,,,FALSE,TRUE
Second Chance,餘燼復燃,0,餘燼復燃,,,,,,,,FALSE,TRUE
Second Characteristic,特性二,0,特性二,,,,,,,,FALSE,TRUE
Second Marquis,,0,,,,,,,,,FALSE,TRUE
Second Wind,重振旗鼓,0,重振旗鼓,,,,,,,,FALSE,TRUE
"Selecting this will open the Imperial Intrigue panel, which governs all the mechanics which become active once Emperor Xian comes of age in 195 CE, introducing a struggle over the influence of the new imperial power.",選取之後將會打開朝廷權謀面板，統管獻帝於公元195年成年後開放使用的所有機制，代表著新任皇權所面臨的政治角力。,0,選取之後將會打開朝廷權謀面板，統管獻帝於公元195年成年後開放使用的所有機制，代表著新任皇權所面臨的政治角力。,,,,,,,,FALSE,TRUE
Sell Horses,賣馬,0,賣馬,,,,,,,,FALSE,TRUE
Send civil officials,派文官前去 ,0,派文官前去 ,,,,,,,,FALSE,TRUE
Send military officers,派武官前去 ,0,派武官前去 ,,,,,,,,FALSE,TRUE
Send your warriors into the thick of battle and watch as they fight even more fiercely.,将你的勇士们送入战场，看着他们更加激烈的战斗。,0,将你的勇士们送入战场，看着他们更加激烈的战斗。,,,,,,,,FALSE,TRUE
Set your heart ablaze!,將你的心點燃！,0,將你的心點燃！,,,,,,,,FALSE,TRUE
Shanyue Javelineer,山越擲鋋兵,0,,,,,,,,,FALSE,TRUE
Shanyue Tribal Herd,,0,,,,,,,,,FALSE,TRUE
Shanyue Tribal Town,,0,,,,,,,,,FALSE,TRUE
Shanyue Tribe,,0,,,,,,,,,FALSE,TRUE
Shanyue Warriors,山越戰士,0,,,,,,,,,FALSE,TRUE
Shen Pei,審配,0,審配,,,,,,,,FALSE,TRUE
Shield Breaker,,0,,,,,,,,,FALSE,TRUE
Shield Wall (Spear) - Danyang,丹陽槍盾陣,0,丹陽槍盾陣,,,,,,,,FALSE,TRUE
Shield Wall - Danyang,丹陽盾陣,0,丹陽盾陣,,,,,,,,FALSE,TRUE
Shoot some crossbow-bombs for reducing morale of hostile units.,射出一些弩彈，用於降低敵軍士氣。,0,射出一些弩彈，用於降低敵軍士氣。,,,,,,,,FALSE,TRUE
"Short Range, High Armour-Piercing Damage, Average Reload",近距，穿甲傷害高，射擊速率一般,0,近距，穿甲傷害高，射擊速率一般,,,,,,,,FALSE,TRUE
"Short Range, Low Armour-Piercing Damage, Fast Reload",近距，穿甲傷害低，射擊速率快,0,近距，穿甲傷害低，射擊速率快,,,,,,,,FALSE,TRUE
"Short Range, Low Armour-Piercing Damage, Supress, Slow Reload",近距，穿甲傷害低，壓制，射擊速率慢,0,近距，穿甲傷害低，壓制，射擊速率慢,,,,,,,,FALSE,TRUE
"Short Range, Powerful Flame Damage, Average Reload",近距，火焰傷害強，射擊速率一般,0,近距，火焰傷害強，射擊速率一般,,,,,,,,FALSE,TRUE
