Key,Text,Tooltip,English,OverrideByKey,MappedByText,MappedByPattern,Vanilla,PikaMan,Source,File
ceo_nodes_description_hv_ceo_node_career_non_deployable_liu_limin,「袁尚母劉氏之妒，其酷烈也甚矣。乃城破之後，不能死節，而獻甄氏於曹丕，以圖苟全，又何其無烈性至此乎！可見婦之貞者必不妒，婦之妒者必不貞。」,True,Lady Liu always cares about her family.,,「袁尚母劉氏之妒，其酷烈也甚矣。乃城破之後，不能死節，而獻甄氏於曹丕，以圖苟全，又何其無烈性至此乎！可見婦之貞者必不妒，婦之妒者必不貞。」,,,,MappedByText,z_dummy_hv_TEXT_non_deployable.loc.tsv
ceo_nodes_description_hv_ceo_node_career_non_deployable_type_1,安靜但熱情的支持者。,True,A quiet but enthusiastic supporter.,,安靜但熱情的支持者。,,,,MappedByText,z_dummy_hv_TEXT_non_deployable.loc.tsv
ceo_nodes_description_hv_ceo_node_career_non_deployable_type_2,好辯又煩人的學者。,True,Argumentative and annoying scholars.,,好辯又煩人的學者。,,,,MappedByText,z_dummy_hv_TEXT_non_deployable.loc.tsv
ceo_nodes_description_hv_ceo_node_career_non_deployable_type_3,對佃戶來説，他們的地位比皇帝還高。,True,"For farmers, they are higher than the emperor.",,對佃戶來説，他們的地位比皇帝還高。,,,,MappedByText,z_dummy_hv_TEXT_non_deployable.loc.tsv
ceo_nodes_description_hv_ceo_node_career_non_deployable_type_4,這些人代替主公處理事務。,True,Those who intervene instead of the lord.,,這些人代替主公處理事務。,,,,MappedByText,z_dummy_hv_TEXT_non_deployable.loc.tsv
ceo_nodes_description_hv_ceo_node_career_non_deployable_type_5,周圍總是很多人。,True,Always surrounded by people.,,周圍總是很多人。,,,,MappedByText,z_dummy_hv_TEXT_non_deployable.loc.tsv
ceo_nodes_description_hv_ceo_node_career_non_deployable_type_6,他們會記錄一切事務。,True,They get everything down to a note.,,他們會記錄一切事務。,,,,MappedByText,z_dummy_hv_TEXT_non_deployable.loc.tsv
ceo_nodes_title_3k_dlc04_ceo_node_career_historical_lady_cai_yan_wenji_01,悲憤才女,False,Tragic Writer,,,,,,Mtu,[01]__MTU_generals__Water_strategist.loc.tsv
ceo_nodes_title_3k_main_ancillary_lady_diao_chans_armour_unique,貂蟬的丝服,True,Diao Chan's Silk Raiment,,,貂蟬的丝服,,,MappedByPattern,[dummy]__MTU_dummy.loc.tsv
ceo_nodes_title_3k_main_ceo_node_career_historical_lady_diao_chan_01,傾國美人,False,Femme Fatale,,傾國美人,,,,MappedByText,[dummy]__MTU_dummy.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_accessory_eight_principles_of_yong,《述行賦》,True,Flying White,,,,,,Mtu,[02]__MTU_items__Accessory.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_accessory_poem_of_sorrow_and_anger,《悲憤詩》,True,Poem of Sorrow and Anger,,,,,,Mtu,[02]__MTU_items__Accessory.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_armour_jian_yongs_armour_unique,簡雍的護甲,True,Jian Yong's Armour,,,簡雍的護甲,,,MappedByPattern,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_armour_lady_cai_yans_armour_unique,蔡琰的護甲,True,Cai Yan's Embroidered Garments,,,,,,Mtu,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_armour_zhao_yuns_armour_unique,虎威將軍的護甲,True,Zhao Yun’s Mighty Tiger Armour,,,,,,Mtu,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_chen_jius_armour_unique,龐德的護甲,True,Pang De's Armour,,,龐德的護甲,,,MappedByPattern,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_chunyu_qiongs_armour_unique,淳于瓊的護甲,True,Chunyu Qiong's Armour,,,淳于瓊的護甲,,,MappedByPattern,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_dong_mins_armour_unique,董旻的護甲,True,Dong Min's Armour,,,董旻的護甲,,,MappedByPattern,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_eminent_calligrapher_armour_water_unique,靛藍官衣,True,Eminent Calligrapher,,,,,,Mtu,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_empty_lunchpail,紫檀食盒,True,Empty Lunchpail,,,,,,Mtu,[02]__MTU_items__Accessory.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_gao_shuns_armour_unique,張勳的護甲,True,Zhang Xun's Armour,,,張勳的護甲,,,MappedByPattern,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_hidden_flow,伏波劍,True,Hidden Flow,,,,,,Mtu,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_hua_xins_armour_unique,華歆的護甲,True,Hua Xin’s Embroidered Suit,,,,,,Mtu,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_huang_zus_armour_unique,黃祖的護甲,True,Huang Zu's Armour,,,,,,Mtu,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_lady_bian_huilans_armour_unique,劉氏的護甲,True,Lady Du’s Embroidered Garment,,,,,,Procrastinator,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_lady_da_qiaos_armour_unique,馮氏的金色绣服,True,Lady Feng's Gold Embroidered Garments,,,馮氏的金色绣服,,,MappedByPattern,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_lady_dong_bais_armour_unique,董白的黑色绣服,True,Dong Bai's Onyx Emroidered Garment,,,董白的黑色绣服,,,MappedByPattern,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_lady_dong_peishans_armour_unique,董氏的護甲,True,Dong Peishan’s Onyx Emroidered Garment,,,,,,Mtu,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_lady_gongsun_jintings_armour_unique,侯氏的绣服,True,Hou Jinting's Embroidered Garment,,,侯氏的绣服,,,MappedByPattern,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_lady_guan_yinpings_armour_unique,關嫣的護甲,True,Guan Yinping's Armour,,,,,,Mtu,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_lady_lu_jis_armour_unique,呂姬的護甲,True,Lü Ji’s Armour,,,,,,Mtu,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_lady_lu_zhengs_armour_unique,陸政的皮甲,True,Lu Zheng's Leather Armour,,,陸政的皮甲,,,MappedByPattern,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_lady_ma_lanlis_armour_unique,華氏的皮甲,True,Hua Lanli's Leather Armour,,,華氏的皮甲,,,MappedByPattern,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_lady_ma_yunlus_armour_unique,馬雲騄的皮甲,True,Ma Yunlu's Leather Armour,,,馬雲騄的皮甲,,,MappedByPattern,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_lady_trieus_armour_unique,趙嫗的護甲,True,Lady Trieu's Armour,,,趙嫗的護甲,,,MappedByPattern,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_lady_wang_litings_armour_unique,伊健麗婷的護甲,True,Yijan Liting's Armour,,,,,,Mtu,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_lady_wu_minyus_armour_unique,吳氏的護甲,True,Lady Wu's Armour,,,吳氏的護甲,,,MappedByPattern,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_lady_xiao_qiaos_armour_unique,袁氏的银色绣服,True,Yuan Anyang's Silver Embroidered Garments,,,袁氏的银色绣服,,,MappedByPattern,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_lady_zhang_jinglans_armour_unique,鄭蘭的護甲,True,Zheng Lan's Armour,,,鄭蘭的護甲,,,MappedByPattern,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_lady_zhang_xingcais_armour_unique,張氏的護甲,True,Zhang Xueer's Armour,,,張氏的護甲,,,MappedByPattern,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_lady_zou_yuans_armour_unique,鄒氏的護甲,True,Zou Yuan's Embroidered Garments,,,,,,Mtu,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_line_breaker,破陣戟,True,Line Breaker,,,,,,Mtu,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_luo_juns_armour_unique,駱俊的護甲,True,Luo Jun's Armour,,,駱俊的護甲,,,MappedByPattern,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_mount_lady_trieus_elephant_unique,九真白象,True,White Tempest,,,,,,Mtu,[02]__MTU_items__Accessory.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_phoenix_beak,鳳喙刀,True,Phoenix's Beak,,,,,,Mtu,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_qu_gongs_armour_unique,瞿恭的護甲,True,Qu Gong's Armour,,,瞿恭的護甲,,,MappedByPattern,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_shen_peis_armour_unique,審配的護甲,True,Shen Pei's Armour,,,審配的護甲,,,MappedByPattern,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_comet_spear,長星槍,True,Comet Spear,,,,,,Mtu,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_dachui,巨錘,True,Big Mace,,巨錘,,,,MappedByText,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_diplomat,使節劍,True,Diplomat,,,,,,Mtu,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_goshawk,蒼鷹弓,True,Goshawk,,,,,,Mtu,[02]__MTU_items__Bow.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_hawk,飛隼弓,True,Falcon,,,,,,Mtu,[02]__MTU_items__Bow.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_hometowns_bow,桑梓弓,True,Hometown Bow,,,,,,Mtu,[02]__MTU_items__Bow.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_invincible,亮銀槍,True,Invincible,,,,,,Mtu,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_juque,闕翦劍,True,Juque,,,,,,Mtu,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_mothers_bow,家慈弓,True,Mother's Bow,,,,,,Mtu,[02]__MTU_items__Bow.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_point_piercer,蝰牙矛,False,Fanged Viper,,,,,,Mtu,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_sharp_light,銳光戟,False,Starseeker,,,,,,Mtu,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_shengxie,辟邪劍,True,Sheng Xie,,,,,,Mtu,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_wind_of_north,風馳弓,True,North Wind,,,,,,Mtu,[02]__MTU_items__Bow.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_wind_of_taiyuan,太原之風,True,Wind of Taiyuan,,,,,,Mtu,[02]__MTU_items__Bow.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_weapon_young_dragon,雛龍刀,True,Young Dragon Blade,,,,,,Mtu,[02]__MTU_items__Weapons.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_wu_anguos_armour_unique,武安囯的護甲,True,Wu Anguo's Armour,,,武安囯的護甲,,,MappedByPattern,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_yan_xiangs_armour_unique,閻象的绣服,True,Yan Xiang's Embroidered Garment,,,閻象的绣服,,,MappedByPattern,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ancillary_zhang_baos_armour_unique,張苞的護甲,True,Zhang Bao's Armour,,,,,,Mtu,[02]__MTU_items__Armour.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_chen_jiu_01,白馬將軍,True,White Horse General,,,,白馬將軍,,Vanilla,[01]__MTU_generals__Wood_champion.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_chunyu_qiong_reborn,西園校尉,True,Imperial General,,,,,,Mtu,[01]__MTU_generals__Fire_vanguard.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_dong_min_01,無魘暴君,True,Greedy Tyrant,,,,,,Mtu,[01]__MTU_generals__Earth_commander.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_gao_shun_01,開國將軍,True,General-in-Chief of Zhong,,,,,,Mtu,[01]__MTU_generals__Earth_commander.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_hua_xin_01,名士高風,True,Ignoble Opportunist,,,,,,Mtu,[01]__MTU_generals__Water_strategist.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_huang_zu_01,遠射伏虎,True,River Viper,,,,,,Mtu,[01]__MTU_generals__Wood_champion.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_jian_yong_01,優遊風議,True,Comic Storyteller,,,,,,Mtu,[01]__MTU_generals__Metal_sentienl.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_bian_huilan_01,忌害美婦,True,Queen Mother of Prince Pei,,,,,,Procrastinator,[01]__MTU_generals__Earth_commander.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_cai_yan_01,悲憤才女,True,Tragic Writer,,,,,,Mtu,[01]__MTU_generals__Water_strategist.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_da_qiao_01,涕泣美人,True,Weeping Woman,,,,,,Mtu,[01]__MTU_generals__Earth_commander.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_dong_bai_01,董氏明珠,True,Successful Girl,,,,,,Mtu,[01]__MTU_generals__Water_strategist.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_dong_peishan_01,郿侯夫人,True,Empress Dong,,,,,,Mtu,[01]__MTU_generals__Earth_commander.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_gongsun_jinting_01,賢明母主,True,Sacrificial Matriarch,,,,,,Mtu,[01]__MTU_generals__Water_strategist.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_guan_yinping_01,虎女,True,Daughter of the War-God,,,,,,Mtu,[01]__MTU_generals__Wood_champion.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_lu_ji_01,飛將之女,True,Daughter of the Dragon,,,,,,Mtu,[01]__MTU_generals__Wood_champion.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_lu_zheng_01,晉陽女賊,True,Scout of Taiyuan,,,,,,Mtu,[01]__MTU_generals__Water_strategist.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_ma_lanli_01,西羌女傑,True,Archer of the West,,,,,,Mtu,[01]__MTU_generals__Metal_sentienl.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_ma_yunlu_01,敦煌公主,True,Princess Dun Huang,,,,,,Mtu,[01]__MTU_generals__Metal_sentienl.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_trieu_01,駱越之光,True,Free-spirited Heroine,,,,,,Mtu,[01]__MTU_generals__Wood_champion.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_wang_liting_01,求知若渴,True,Persistent Seeker,,,,,,Mtu,[01]__MTU_generals__Metal_sentienl.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_wu_minyu_01,武烈皇后,True,Empress Wulie,,,,,,Mtu,[01]__MTU_generals__Earth_commander.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_xiao_qiao_01,仲氏公主,True,Princess Zhong,,,,,,Mtu,[01]__MTU_generals__Water_strategist.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_zhang_jinglan_01,黑山母主,True,Queen of Black Mountain,,,,,,Mtu,[01]__MTU_generals__Metal_sentienl.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_zhang_xingcai_01,敬哀皇后,True,Empress Zhang,,,,,,Mtu,[01]__MTU_generals__Fire_vanguard.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_lady_zou_yuan_01,妖嬈禍水,False,Eternal Beauty,,,,,,Mtu,[01]__MTU_generals__Water_strategist.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_luo_jun_01,百姓衛士,True,Guardian of the People,,,,,,Mtu,[01]__MTU_generals__Wood_champion.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_qu_gong_01,獨眼山賊,True,One-Eyed Bandit,,,,,,Mtu,[01]__MTU_generals__Wood_champion.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_wu_anguo_01,,True,One Armed Bear,,,,,,Missing,[01]__MTU_generals__Wood_champion.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_yan_xiang_01,賢達哲士,True,Sagacious Seer,,,,,,Mtu,[01]__MTU_generals__Water_strategist.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_zhang_bao_01,虎將之子,True,Son of the Brawling Tiger,,,,,,Mtu,[01]__MTU_generals__Fire_vanguard.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_zhao_yun_01,五虎將,True,Tiger General,,,,五虎將,,Vanilla,[01]__MTU_generals__Metal_sentienl.loc.tsv
ceo_nodes_title_3k_mtu_ceo_node_career_historical_zhu_beng_01,亂臣賊子,True,Disloyal Bandits,,,,,,Mtu,[01]__MTU_generals__Wood_champion.loc.tsv
ceo_nodes_title_ep_ancillary_sima_ai_armour_unique,曹昂的護甲,True,Cao Ang's Armour,,,曹昂的護甲,,,MappedByPattern,hv_TEXT_ceo_career.loc.tsv
ceo_nodes_title_ep_ancillary_sima_jiong_armour_unique,張方的護甲,True,Zhang Bang's Armour,,,張方的護甲,,,MappedByPattern,hv_TEXT_ceo_career.loc.tsv
