Key,Text,Tooltip,Short key,All,Override by key,Mapped by text,Old,Vanilla,Exact,Eng-short,File
campaign_post_battle_captive_options_onscreen_name_enslavehv_campaign_group_captive_option_recruit_zhang_yan,Recruit,FALSE,campaign_post_battle_captive_options_onscreen_name_enslavehv_campaign_group_captive_option_recruit_zhang,招募,,,招募,招募,,,hv_TEXT_pooled_resource.loc
,,FALSE,#VALUE!,,,,,,,,hv_TEXT_pooled_resource.loc
pooled_resource_factors_display_name_positive_hv_pooled_factor_ma_teng,Increase,FALSE,pooled_resource_factors_display_name_positive_hv_pooled_factor_ma,增加,,,增加,增加,,,hv_TEXT_pooled_resource.loc
pooled_resource_factors_display_name_positive_hv_pooled_factor_ma_teng_assignments,Assignments,FALSE,pooled_resource_factors_display_name_positive_hv_pooled_factor_ma_teng,差事,,,差事,差事,,,hv_TEXT_pooled_resource.loc
pooled_resource_factors_display_name_positive_hv_pooled_factor_ma_teng_buildings,Buildings,FALSE,pooled_resource_factors_display_name_positive_hv_pooled_factor_ma_teng,建筑,,,建筑,建筑,,,hv_TEXT_pooled_resource.loc
pooled_resource_factors_display_name_positive_hv_pooled_factor_ma_teng_decay,Decay,FALSE,pooled_resource_factors_display_name_positive_hv_pooled_factor_ma_teng,衰减,,,衰减,衰减,,,hv_TEXT_pooled_resource.loc
,,FALSE,#VALUE!,,,,,,,,hv_TEXT_pooled_resource.loc
pooled_resource_factors_display_name_positive_hv_pooled_factor_zhang_yan,Increase,FALSE,pooled_resource_factors_display_name_positive_hv_pooled_factor_zhang,增加,,,增加,增加,,,hv_TEXT_pooled_resource.loc
pooled_resource_factors_display_name_positive_hv_pooled_factor_zhang_yan_buildings,Buildings,FALSE,pooled_resource_factors_display_name_positive_hv_pooled_factor_zhang_yan,建筑,,,建筑,建筑,,,hv_TEXT_pooled_resource.loc
pooled_resource_factors_display_name_positive_hv_pooled_factor_zhang_yan_decay,Decay,FALSE,pooled_resource_factors_display_name_positive_hv_pooled_factor_zhang_yan,衰减,,,衰减,衰减,,,hv_TEXT_pooled_resource.loc
,,FALSE,#VALUE!,,,,,,,,hv_TEXT_pooled_resource.loc
pooled_resource_factors_display_name_negative_hv_pooled_factor_ma_teng,Decrease,FALSE,pooled_resource_factors_display_name_negative_hv_pooled_factor_ma,减少,,,减少,减少,,,hv_TEXT_pooled_resource.loc
pooled_resource_factors_display_name_negative_hv_pooled_factor_ma_teng_assignments,Assignments,FALSE,pooled_resource_factors_display_name_negative_hv_pooled_factor_ma_teng,差事,,,差事,差事,,,hv_TEXT_pooled_resource.loc
pooled_resource_factors_display_name_negative_hv_pooled_factor_ma_teng_buildings,Buildings,FALSE,pooled_resource_factors_display_name_negative_hv_pooled_factor_ma_teng,建筑,,,建筑,建筑,,,hv_TEXT_pooled_resource.loc
pooled_resource_factors_display_name_negative_hv_pooled_factor_ma_teng_decay,Decay,FALSE,pooled_resource_factors_display_name_negative_hv_pooled_factor_ma_teng,衰减,,,衰减,衰减,,,hv_TEXT_pooled_resource.loc
,,FALSE,#VALUE!,,,,,,,,hv_TEXT_pooled_resource.loc
pooled_resource_factors_display_name_negative_hv_pooled_factor_zhang_yan,Decrease,FALSE,pooled_resource_factors_display_name_negative_hv_pooled_factor_zhang,减少,,,减少,减少,,,hv_TEXT_pooled_resource.loc
pooled_resource_factors_display_name_negative_hv_pooled_factor_zhang_yan_buildings,Buildings,FALSE,pooled_resource_factors_display_name_negative_hv_pooled_factor_zhang_yan,建筑,,,建筑,建筑,,,hv_TEXT_pooled_resource.loc
pooled_resource_factors_display_name_negative_hv_pooled_factor_zhang_yan_decay,Decay,FALSE,pooled_resource_factors_display_name_negative_hv_pooled_factor_zhang_yan,衰减,,,衰减,衰减,,,hv_TEXT_pooled_resource.loc
,,FALSE,#VALUE!,,,,,,,,hv_TEXT_pooled_resource.loc
pooled_resources_positive_factors_display_name_hv_pooled_resource_ma_teng,Increase,FALSE,pooled_resources_positive_factors_display_name_hv_pooled_resource_ma,增加,,,增加,增加,,,hv_TEXT_pooled_resource.loc
pooled_resources_negative_factors_display_name_hv_pooled_resource_ma_teng,Decrease,FALSE,pooled_resources_negative_factors_display_name_hv_pooled_resource_ma,减少,,,减少,减少,,,hv_TEXT_pooled_resource.loc
pooled_resources_description_hv_pooled_resource_ma_teng,Ferghana horses are bred to equip cavalry forces.,FALSE,pooled_resources_description_hv_pooled_resource_ma,养育大宛马来装备骑兵部队。,,养育大宛马来装备骑兵部队。,,,,,hv_TEXT_region_army.loc
pooled_resources_display_name_hv_pooled_resource_ma_teng,Horse Breeding,FALSE,pooled_resources_display_name_hv_pooled_resource_ma,养马,,养马,,,,,hv_TEXT_region_army.loc
pooled_resources_foreign_diplomacy_view_tooltip_hv_pooled_resource_ma_teng,Ferghana horses are bred to equip cavalry forces.,FALSE,pooled_resources_foreign_diplomacy_view_tooltip_hv_pooled_resource_ma,养育大宛马来装备骑兵部队。,,养育大宛马来装备骑兵部队。,,,,,hv_TEXT_region_army.loc
,,FALSE,#VALUE!,,,,,,,,hv_TEXT_region_army.loc
pooled_resources_positive_factors_display_name_hv_pooled_resource_zhang_yan,Increase,FALSE,pooled_resources_positive_factors_display_name_hv_pooled_resource_zhang,增加,,,增加,增加,,,hv_TEXT_region_army.loc
pooled_resources_negative_factors_display_name_hv_pooled_resource_zhang_yan,Decrease,FALSE,pooled_resources_negative_factors_display_name_hv_pooled_resource_zhang,减少,,,减少,减少,,,hv_TEXT_region_army.loc
pooled_resources_description_hv_pooled_resource_zhang_yan,Black Mountain bandits exploit the chaos to bolster their numbers.,FALSE,pooled_resources_description_hv_pooled_resource_zhang,黑山贼乘乱以增其之数。,,黑山贼乘乱以增其之数。,,,,,hv_TEXT_region_army.loc
pooled_resources_display_name_hv_pooled_resource_zhang_yan,Black Mountain,FALSE,pooled_resources_display_name_hv_pooled_resource_zhang,黑山,,黑山,,,,,hv_TEXT_region_army.loc
pooled_resources_foreign_diplomacy_view_tooltip_hv_pooled_resource_zhang_yan,Black Mountain bandits exploit the chaos to bolster their numbers.,FALSE,pooled_resources_foreign_diplomacy_view_tooltip_hv_pooled_resource_zhang,黑山贼乘乱以增其之数。,,黑山贼乘乱以增其之数。,,,,,hv_TEXT_region_army.loc
,,FALSE,#VALUE!,,,,,,,,hv_TEXT_region_army.loc
ui_character_assignments_localised_title_hv_ui_info_assignment_ma_teng_sell_horses,Sell Horses,TRUE,ui_character_assignments_localised_title_hv_ui_info_assignment_ma_teng_sell,卖马,,卖马,,,,,hv_TEXT_region_army.loc
ui_character_assignments_localised_description_hv_ui_info_assignment_ma_teng_sell_horses,"Your attendant will sell the horses you've bred, for a fine sum.",TRUE,ui_character_assignments_localised_description_hv_ui_info_assignment_ma_teng_sell,您的随从会将您所养的马匹以高价卖出。,,您的随从会将您所养的马匹以高价卖出。,,,,,hv_TEXT_region_army.loc
,,FALSE,#VALUE!,,,,,,,,hv_TEXT_region_army.loc
pooled_resource_factors_display_name_positive_hv_pooled_factor_gongsun_zan,Increase,FALSE,pooled_resource_factors_display_name_positive_hv_pooled_factor_gongsun,增加,,,增加,增加,,,hv_TEXT_skills_additional.loc
pooled_resource_factors_display_name_negative_hv_pooled_factor_gongsun_zan,Decrease,FALSE,pooled_resource_factors_display_name_negative_hv_pooled_factor_gongsun,减少,,,减少,减少,,,hv_TEXT_skills_additional.loc
pooled_resource_factors_display_name_positive_hv_pooled_factor_gongsun_zan_buildings,Buildings,FALSE,pooled_resource_factors_display_name_positive_hv_pooled_factor_gongsun_zan,建筑,,,建筑,建筑,,,hv_TEXT_skills_additional.loc
pooled_resource_factors_display_name_negative_hv_pooled_factor_gongsun_zan_buildings,Buildings,FALSE,pooled_resource_factors_display_name_negative_hv_pooled_factor_gongsun_zan,建筑,,,建筑,建筑,,,hv_TEXT_skills_additional.loc
pooled_resource_factors_display_name_positive_hv_pooled_factor_gongsun_zan_decay,Decay,FALSE,pooled_resource_factors_display_name_positive_hv_pooled_factor_gongsun_zan,衰减,,,衰减,衰减,,,hv_TEXT_skills_additional.loc
pooled_resource_factors_display_name_negative_hv_pooled_factor_gongsun_zan_decay,Decay,FALSE,pooled_resource_factors_display_name_negative_hv_pooled_factor_gongsun_zan,衰减,,,衰减,衰减,,,hv_TEXT_skills_additional.loc
pooled_resource_factors_display_name_positive_hv_pooled_factor_gongsun_zan_garrison,Army,FALSE,pooled_resource_factors_display_name_positive_hv_pooled_factor_gongsun_zan,军队,,,军队,军队,,,hv_TEXT_skills_additional.loc
pooled_resource_factors_display_name_negative_hv_pooled_factor_gongsun_zan_garrison,Army,FALSE,pooled_resource_factors_display_name_negative_hv_pooled_factor_gongsun_zan,军队,,,军队,军队,,,hv_TEXT_skills_additional.loc
,,FALSE,#VALUE!,,,,,,,,hv_TEXT_skills_additional.loc
pooled_resources_description_hv_pooled_resource_gongsun_zan,An inevitable rule to stabilize the turmoil.,FALSE,pooled_resources_description_hv_pooled_resource_gongsun,严政方能定乱。,,严政方能定乱。,,,,,hv_TEXT_skills_additional.loc
pooled_resources_display_name_hv_pooled_resource_gongsun_zan,Stratocracy,FALSE,pooled_resources_display_name_hv_pooled_resource_gongsun,军政,,军政,,,,,hv_TEXT_skills_additional.loc
pooled_resources_foreign_diplomacy_view_tooltip_hv_pooled_resource_gongsun_zan,An inevitable rule to stabilize the turmoil.,FALSE,pooled_resources_foreign_diplomacy_view_tooltip_hv_pooled_resource_gongsun,严政方能定乱。,,严政方能定乱。,,,,,hv_TEXT_skills_additional.loc
pooled_resource_factors_display_name_positive_hv_pooled_factor_gongsun_zan_defeat,Defeat,FALSE,pooled_resource_factors_display_name_positive_hv_pooled_factor_gongsun_zan,失败,,,失败,失败,,,hv_TEXT_skills_additional.loc
pooled_resource_factors_display_name_negative_hv_pooled_factor_gongsun_zan_defeat,Defeat,FALSE,pooled_resource_factors_display_name_negative_hv_pooled_factor_gongsun_zan,失败,,,失败,失败,,,hv_TEXT_skills_additional.loc
effect_bundles_localised_title_hv_effect_bundle_xiliang_army_region,Home region of the Xiliang army,TRUE,effect_bundles_localised_title_hv_effect_bundle_xiliang_army,西凉军起源地,,西凉军起源地,,,,,hv_TEXT_skills_additional.loc
effect_bundles_localised_title_hv_effect_bundle_jingchou_army_region,Home region of the Jingchu army,TRUE,effect_bundles_localised_title_hv_effect_bundle_jingchou_army,荆楚军起源地,,荆楚军起源地,,,,,hv_TEXT_skills_additional.loc
effect_bundles_localised_title_hv_effect_bundle_danyang_army_region,Home region of the Danyang army,TRUE,effect_bundles_localised_title_hv_effect_bundle_danyang_army,丹阳军起源地,,丹阳军起源地,,,,,hv_TEXT_skills_additional.loc
effect_bundles_localised_title_hv_effect_bundle_ironfist_army_region,Home region of the Ironfist cavalry,TRUE,effect_bundles_localised_title_hv_effect_bundle_ironfist_army,铁拳骑兵起源地,,铁拳骑兵起源地,,,,,hv_TEXT_skills_additional.loc
effects_description_hv_effect_dummy_xiliang_army_region,Colonel of the Xiliang Army can be earned when occupied,TRUE,effects_description_hv_effect_dummy_xiliang_army,占据时可获得西凉军校尉,,占据时可获得西凉军校尉,,,,,hv_TEXT_skills_additional.loc
effects_description_hv_effect_replenishment_xiliang_army,[[b]]%+n%[[/b]] replenishment for Xiliang units,TRUE,effects_description_hv_effect_replenishment_xiliang,西凉部队补员速率 [[b]]%+n%[[/b]],,西凉部队补员速率 [[b]]%+n%[[/b]],,,,,hv_TEXT_skills_additional.loc
effects_description_hv_effect_dummy_jingchou_army_region,Jingchu troop tally can be earned when occupied,TRUE,effects_description_hv_effect_dummy_jingchou_army,占据时可获得荆楚虎符,,占据时可获得荆楚虎符,,,,,hv_TEXT_skills_additional.loc
effects_description_hv_effect_replenishment_jingchou_army,[[b]]%+n%[[/b]] replenishment for Jingchu units,TRUE,effects_description_hv_effect_replenishment_jingchou,荆楚部队补员速率 [[b]]%+n%[[/b]],,荆楚部队补员速率 [[b]]%+n%[[/b]],,,,,hv_TEXT_skills_additional.loc
effects_description_hv_effect_dummy_danyang_army_region,Danyang troop tally can be earned when occupied,TRUE,effects_description_hv_effect_dummy_danyang_army,占据时可获得丹阳虎符,,占据时可获得丹阳虎符,,,,,hv_TEXT_skills_additional.loc
effects_description_hv_effect_replenishment_danyang_army,[[b]]%+n%[[/b]] replenishment for Danyang units,TRUE,effects_description_hv_effect_replenishment_danyang,丹阳部队补员速率 [[b]]%+n%[[/b]],,丹阳部队补员速率 [[b]]%+n%[[/b]],,,,,hv_TEXT_skills_additional.loc
effects_description_hv_effect_dummy_ironfist_army_region,Ironfist Cavalry can be recruited when occupied,TRUE,effects_description_hv_effect_dummy_ironfist_army,占据时可获得铁拳骑兵,,占据时可获得铁拳骑兵,,,,,hv_TEXT_skills_additional.loc
effects_description_hv_effect_replenishment_ironfist_army,[[b]]%+n%[[/b]] replenishment for Ironfist Cavalry,TRUE,effects_description_hv_effect_replenishment_ironfist,铁拳骑兵部队补员速率 [[b]]%+n%[[/b]],,铁拳骑兵部队补员速率 [[b]]%+n%[[/b]],,,,,hv_TEXT_skills_additional.loc
effect_bundles_localised_title_hv_dlc07_zheng_jiang_bundle,Survival Instinct ,TRUE,effect_bundles_localised_title_hv_dlc07_zheng_jiang,生存本能,,生存本能,,,,,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_unlock_metal,First Characteristic,TRUE,character_skills_localised_name_hv_skill_add_unlock,特性一,,特性一,,,,,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_unlock_earth,First Characteristic,TRUE,character_skills_localised_name_hv_skill_add_unlock,特性一,,特性一,,,,,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_unlock_wood,First Characteristic,TRUE,character_skills_localised_name_hv_skill_add_unlock,特性一,,特性一,,,,,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_unlock_fire,First Characteristic,TRUE,character_skills_localised_name_hv_skill_add_unlock,特性一,,特性一,,,,,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_unlock_water,First Characteristic,TRUE,character_skills_localised_name_hv_skill_add_unlock,特性一,,特性一,,,,,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_unlock_metal,Someone who stands out among the people.,TRUE,character_skills_localised_description_hv_skill_add_unlock,超凡脱俗,,超凡脱俗,,,,,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_unlock_earth,Someone who stands out among the people.,TRUE,character_skills_localised_description_hv_skill_add_unlock,超凡脱俗,,超凡脱俗,,,,,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_unlock_wood,Someone who stands out among the people.,TRUE,character_skills_localised_description_hv_skill_add_unlock,超凡脱俗,,超凡脱俗,,,,,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_unlock_fire,Someone who stands out among the people.,TRUE,character_skills_localised_description_hv_skill_add_unlock,超凡脱俗,,超凡脱俗,,,,,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_unlock_water,Someone who stands out among the people.,TRUE,character_skills_localised_description_hv_skill_add_unlock,超凡脱俗,,超凡脱俗,,,,,hv_TEXT_skills_additional.loc
effects_description_hv_effects_skill_add_unlock_metal,Unlocks unit: {{tr:hv_tr_metal}} units,TRUE,effects_description_hv_effects_skill_add_unlock,解锁部队：{{tr:hv_tr_metal}}部队,,解锁部队：{{tr:hv_tr_metal}}部队,,,,,hv_TEXT_skills_additional.loc
effects_description_hv_effects_skill_add_unlock_earth,Unlocks unit: {{tr:hv_tr_earth}} units,TRUE,effects_description_hv_effects_skill_add_unlock,解锁部队：{{tr:hv_tr_earth}}部队,,解锁部队：{{tr:hv_tr_earth}}部队,,,,,hv_TEXT_skills_additional.loc
effects_description_hv_effects_skill_add_unlock_wood,Unlocks unit: {{tr:hv_tr_wood}} units,TRUE,effects_description_hv_effects_skill_add_unlock,解锁部队：{{tr:hv_tr_wood}}部队,,解锁部队：{{tr:hv_tr_wood}}部队,,,,,hv_TEXT_skills_additional.loc
effects_description_hv_effects_skill_add_unlock_fire,Unlocks unit: {{tr:hv_tr_fire}} units,TRUE,effects_description_hv_effects_skill_add_unlock,解锁部队：{{tr:hv_tr_fire}}部队,,解锁部队：{{tr:hv_tr_fire}}部队,,,,,hv_TEXT_skills_additional.loc
effects_description_hv_effects_skill_add_unlock_water,Unlocks unit: {{tr:hv_tr_water}} units,TRUE,effects_description_hv_effects_skill_add_unlock,解锁部队：{{tr:hv_tr_water}}部队,,解锁部队：{{tr:hv_tr_water}}部队,,,,,hv_TEXT_skills_additional.loc
,,FALSE,#VALUE!,,,,,,,,hv_TEXT_skills_additional.loc
effects_description_hv_effect_dummy_unlock_unit_militia_2h_axemen,Unlocks unit: {{tr:hv_unit_militia_2h_axemen}},TRUE,effects_description_hv_effect_dummy_unlock_unit_militia_2h,解锁部队：{{tr:hv_unit_militia_2h_axemen}},,解锁部队：{{tr:hv_unit_militia_2h_axemen}},,,,,hv_TEXT_skills_additional.loc
effects_description_hv_effect_dummy_unlock_unit_hidden_2h_spearmen,Unlocks unit: {{tr:hv_unit_hidden_2h_spearmen}},TRUE,effects_description_hv_effect_dummy_unlock_unit_hidden_2h,解锁部队：{{tr:hv_unit_hidden_2h_spearmen}},,解锁部队：{{tr:hv_unit_hidden_2h_spearmen}},,,,,hv_TEXT_skills_additional.loc
