Key,Short Key,Text,Tooltip,,,
character_skills_localised_description_hv_skill_ability_into_the_breach_authority,,以堅定的心智和強硬的刀刃發起衝鋒，便能一舉撕裂敵陣。,FALSE,,,
character_skills_localised_name_hv_skill_ability_into_the_breach_authority,,乘隙而入,FALSE,,,
character_skills_localised_description_hv_skill_ability_mending_cunning,,大多時候，易壞的東西可以修補到跟新品一樣，而人就不行了。,FALSE,,,
character_skills_localised_name_hv_skill_ability_mending_cunning,,修補,FALSE,,,
character_skills_localised_description_hv_skill_ability_bleed_instinct,,當受害者有所意識，情勢早已難以挽回。,TRUE,,,
character_skills_localised_name_hv_skill_ability_bleed_instinct,,剔骨,TRUE,,,
character_skills_localised_description_hv_skill_ability_binding_fury_scholar,,集結全森林之力對付一個敵人。,TRUE,,,
character_skills_localised_name_hv_skill_ability_binding_fury_scholar,,怒不可抑,TRUE,,,
character_skills_localised_description_hv_skill_ability_crash_veteran,,飽含怒火的一擊，令周遭敵人無不搖晃欲倒。,TRUE,,,
character_skills_localised_name_hv_skill_ability_crash_veteran,,天崩地裂,TRUE,,,
character_skills_localised_description_hv_skill_ability_hamstring_veteran,,精心策劃的襲擊，讓不幸的敵人措手不及。,TRUE,,,
character_skills_localised_name_hv_skill_ability_hamstring_veteran,,削斷腿筋,TRUE,,,
character_skills_localised_description_hv_skill_ability_lightbomb_veteran,,製造大噪音分散敵人的注意力。,TRUE,,,
character_skills_localised_name_hv_skill_ability_lightbomb_veteran,,閃光彈,TRUE,,,
character_skills_localised_description_hv_skill_ability_sandback_veteran,,此人如木造障礙。,TRUE,,,
character_skills_localised_name_hv_skill_ability_sandback_veteran,,硬皮,TRUE,,,
character_skills_localised_description_hv_skill_ability_tiger_expertise,,此人精神如猛虎，在沒有偉大的勇氣支持下無人膽敢面對此人。,FALSE,,,
character_skills_localised_name_hv_skill_ability_tiger_expertise,,白虎,FALSE,,,
character_skills_localised_description_hv_skill_ability_commanding_shout,,從一名戰士傳達到另一名戰士的戰鬥口號。,TRUE,,,
character_skills_localised_name_hv_skill_ability_commanding_shout,,號令吶喊,TRUE,,,
effects_description_hv_effect_unlock_commanding_shout,,技能：號令吶喊,TRUE,,,
special_ability_phases_onscreen_name_hv_ability_commanding_shout,,號令吶喊,TRUE,,,
unit_abilities_onscreen_name_hv_ability_commanding_shout,,號令吶喊,TRUE,,,
unit_abilities_tooltip_text_hv_ability_commanding_shout,,從一名戰士傳達到另一名戰士的戰鬥口號。,TRUE,,,
unit_ability_types_localised_description_hv_ability_commanding_shout,,號令吶喊,TRUE,,,
unit_ability_types_onscreen_name_hv_ability_commanding_shout,,主動增強效果,TRUE,,,
character_skills_localised_description_hv_skill_ability_condemn,,這樣的話語會帶來羞愧與恥辱。,TRUE,,,
character_skills_localised_name_hv_skill_ability_condemn,,譴責,TRUE,,,
effects_description_hv_effect_unlock_condemn,,技能：譴責,TRUE,,,
special_ability_phases_onscreen_name_hv_ability_condemn,,譴責,TRUE,,,
unit_abilities_onscreen_name_hv_ability_condemn,,譴責,TRUE,,,
unit_abilities_tooltip_text_hv_ability_condemn,,這樣的話語會帶來羞愧與恥辱。,TRUE,,,
unit_ability_types_localised_description_hv_ability_condemn,,譴責,TRUE,,,
unit_ability_types_onscreen_name_hv_ability_condemn,,近戰攻擊,TRUE,,,
character_skills_localised_description_hv_skill_ability_desperate_cry,,能激勵人的不見得是命令的內容，也可能是發號施令的方法。,TRUE,,,
character_skills_localised_name_hv_skill_ability_desperate_cry,,慘烈呼喊,TRUE,,,
effects_description_hv_effect_unlock_desperate_cry,,技能：慘烈呼喊,TRUE,,,
special_ability_phases_onscreen_name_hv_ability_desperate_cry,,慘烈呼喊,TRUE,,,
unit_abilities_onscreen_name_hv_ability_desperate_cry,,慘烈呼喊,TRUE,,,
unit_abilities_tooltip_text_hv_ability_desperate_cry,,能激勵人的不見得是命令的內容，也可能是發號施令的方法。,TRUE,,,
unit_ability_types_localised_description_hv_ability_desperate_cry,,慘烈呼喊,TRUE,,,
unit_ability_types_onscreen_name_hv_ability_desperate_cry,,主動增強效果,TRUE,,,
character_skills_localised_description_hv_skill_ability_disorientate,,熟知戰場的人即使面對最有把握的士兵，也能動搖他們的自信。,TRUE,,,
character_skills_localised_name_hv_skill_ability_disorientate,,打亂方向,TRUE,,,
effects_description_hv_effect_unlock_disorientate,,技能：打亂方向,TRUE,,,
special_ability_phases_onscreen_name_hv_ability_disorientate,,打亂方向,TRUE,,,
unit_abilities_onscreen_name_hv_ability_disorientate,,打亂方向,TRUE,,,
unit_abilities_tooltip_text_hv_ability_disorientate,,熟知戰場的人即使面對最有把握的士兵，也能動搖他們的自信。,TRUE,,,
unit_ability_types_localised_description_hv_ability_disorientate,,打亂方向,TRUE,,,
unit_ability_types_onscreen_name_hv_ability_disorientate,,主動削弱效果,TRUE,,,
character_skills_localised_description_hv_skill_ability_favourable_skies,,瞭解最佳的放箭時機，在輪到自己挨箭時便能收到奇效。,TRUE,,,
character_skills_localised_name_hv_skill_ability_favourable_skies,,有利天候,TRUE,,,
effects_description_hv_effect_unlock_favourable_skies,,技能：有利天候,TRUE,,,
special_ability_phases_onscreen_name_hv_ability_favourable_skies,,有利天候,TRUE,,,
unit_abilities_onscreen_name_hv_ability_favourable_skies,,有利天候,TRUE,,,
unit_abilities_tooltip_text_hv_ability_favourable_skies,,瞭解最佳的放箭時機，在輪到自己挨箭時便能收到奇效。,TRUE,,,
unit_ability_types_localised_description_hv_ability_favourable_skies,,有利天候,TRUE,,,
unit_ability_types_onscreen_name_hv_ability_favourable_skies,,被動增強效果,TRUE,,,
character_skills_localised_description_hv_skill_ability_inner_fire,,畢生學習天道，便能將想法化為信念。,TRUE,,,
character_skills_localised_name_hv_skill_ability_inner_fire,,心中真火,TRUE,,,
effects_description_hv_effect_unlock_inner_fire,,技能：心中真火,TRUE,,,
special_ability_phases_onscreen_name_hv_ability_inner_fire,,心中真火,TRUE,,,
unit_abilities_onscreen_name_hv_ability_inner_fire,,心中真火,TRUE,,,
unit_abilities_tooltip_text_hv_ability_inner_fire,,畢生學習天道，便能將想法化為信念。,TRUE,,,
unit_ability_types_localised_description_hv_ability_inner_fire,,心中真火,TRUE,,,
unit_ability_types_onscreen_name_hv_ability_inner_fire,,主動增強效果,TRUE,,,
character_skills_localised_description_hv_skill_ability_judgement,,對自己有信心，戰士才能完全發揮實力。,TRUE,,,
character_skills_localised_name_hv_skill_ability_judgement,,判斷精準,TRUE,,,
effects_description_hv_effect_unlock_judgement,,技能：判斷精準,TRUE,,,
special_ability_phases_onscreen_name_hv_ability_judgement,,判斷精準,TRUE,,,
unit_abilities_onscreen_name_hv_ability_judgement,,判斷精準,TRUE,,,
unit_abilities_tooltip_text_hv_ability_judgement,,對自己有信心，戰士才能完全發揮實力。,TRUE,,,
unit_ability_types_localised_description_hv_ability_judgement,,判斷精準,TRUE,,,
unit_ability_types_onscreen_name_hv_ability_judgement,,近戰攻擊,TRUE,,,
character_skills_localised_description_hv_skill_ability_knowledge_of_the_body,,有時重點不在打中了什麼、打得多用力，而是打在哪裡。,TRUE,,,
character_skills_localised_name_hv_skill_ability_knowledge_of_the_body,,身之識見,TRUE,,,
effects_description_hv_effect_unlock_knowledge_of_the_body,,技能：身之識見,TRUE,,,
special_ability_phases_onscreen_name_hv_ability_knowledge_of_the_body,,身之識見,TRUE,,,
unit_abilities_onscreen_name_hv_ability_knowledge_of_the_body,,身之識見,TRUE,,,
unit_abilities_tooltip_text_hv_ability_knowledge_of_the_body,,有時重點不在打中了什麼、打得多用力，而是打在哪裡。,TRUE,,,
unit_ability_types_localised_description_hv_ability_knowledge_of_the_body,,身之識見,TRUE,,,
unit_ability_types_onscreen_name_hv_ability_knowledge_of_the_body,,主動增強效果,TRUE,,,
character_skills_localised_description_hv_skill_ability_knowledge_of_the_mind,,若能征服敵軍的軍心，戰鬥便贏了一半。,TRUE,,,
character_skills_localised_name_hv_skill_ability_knowledge_of_the_mind,,心之識見,TRUE,,,
effects_description_hv_effect_unlock_knowledge_of_the_mind,,技能：心之識見,TRUE,,,
special_ability_phases_onscreen_name_hv_ability_knowledge_of_the_mind,,心之識見,TRUE,,,
unit_abilities_onscreen_name_hv_ability_knowledge_of_the_mind,,心之識見,TRUE,,,
unit_abilities_tooltip_text_hv_ability_knowledge_of_the_mind,,若能征服敵軍的軍心，戰鬥便贏了一半。,TRUE,,,
unit_ability_types_localised_description_hv_ability_knowledge_of_the_mind,,心之識見,TRUE,,,
unit_ability_types_onscreen_name_hv_ability_knowledge_of_the_mind,,主動增強效果,TRUE,,,
character_skills_localised_description_hv_skill_ability_knowledge_of_the_spirit,,真正的力量不在身體也不在心思，而是在靈魂中。,TRUE,,,
character_skills_localised_name_hv_skill_ability_knowledge_of_the_spirit,,靈之識見,TRUE,,,
effects_description_hv_effect_unlock_knowledge_of_the_spirit,,技能：靈之識見,TRUE,,,
special_ability_phases_onscreen_name_hv_ability_knowledge_of_the_spirit,,靈之識見,TRUE,,,
unit_abilities_onscreen_name_hv_ability_knowledge_of_the_spirit,,靈之識見,TRUE,,,
unit_abilities_tooltip_text_hv_ability_knowledge_of_the_spirit,,真正的力量不在身體也不在心思，而是在靈魂中。,TRUE,,,
unit_ability_types_localised_description_hv_ability_knowledge_of_the_spirit,,靈之識見,TRUE,,,
unit_ability_types_onscreen_name_hv_ability_knowledge_of_the_spirit,,主動增強效果,TRUE,,,
character_skills_localised_description_hv_skill_ability_one_with_heaven,,往頭上看，看到的是天空，往心裡看，看到的便是黃天。,TRUE,,,
character_skills_localised_name_hv_skill_ability_one_with_heaven,,與天合一,TRUE,,,
effects_description_hv_effect_unlock_one_with_heaven,,技能：與天合一,TRUE,,,
special_ability_phases_onscreen_name_hv_ability_one_with_heaven,,與天合一,TRUE,,,
unit_abilities_onscreen_name_hv_ability_one_with_heaven,,與天合一,TRUE,,,
unit_abilities_tooltip_text_hv_ability_one_with_heaven,,往頭上看，看到的是天空，往心裡看，看到的便是黃天。,TRUE,,,
unit_ability_types_localised_description_hv_ability_one_with_heaven,,與天合一,TRUE,,,
unit_ability_types_onscreen_name_hv_ability_one_with_heaven,,主動增強效果,TRUE,,,
character_skills_localised_description_hv_skill_ability_one_with_the_land,,世世代代在土地上生息能使人培養出與土地的密切情誼。,TRUE,,,
character_skills_localised_name_hv_skill_ability_one_with_the_land,,與地合一,TRUE,,,
effects_description_hv_effect_unlock_one_with_the_land,,技能：與地合一,TRUE,,,
special_ability_phases_onscreen_name_hv_ability_one_with_the_land,,與地合一,TRUE,,,
unit_abilities_onscreen_name_hv_ability_one_with_the_land,,與地合一,TRUE,,,
unit_abilities_tooltip_text_hv_ability_one_with_the_land,,世世代代在土地上生息能使人培養出與土地的密切情誼。,TRUE,,,
unit_ability_types_localised_description_hv_ability_one_with_the_land,,與地合一,TRUE,,,
unit_ability_types_onscreen_name_hv_ability_one_with_the_land,,主動增強效果,TRUE,,,
character_skills_localised_description_hv_skill_ability_one_with_the_people,,知道同胞絕不會捨自己而去，能讓人大感安心。,TRUE,,,
character_skills_localised_name_hv_skill_ability_one_with_the_people,,與人合一,TRUE,,,
effects_description_hv_effect_unlock_one_with_the_people,,技能：與人合一,TRUE,,,
special_ability_phases_onscreen_name_hv_ability_one_with_the_people,,與人合一,TRUE,,,
unit_abilities_onscreen_name_hv_ability_one_with_the_people,,與人合一,TRUE,,,
unit_abilities_tooltip_text_hv_ability_one_with_the_people,,知道同胞絕不會捨自己而去，能讓人大感安心。,TRUE,,,
unit_ability_types_localised_description_hv_ability_one_with_the_people,,與人合一,TRUE,,,
unit_ability_types_onscreen_name_hv_ability_one_with_the_people,,主動增強效果,TRUE,,,
character_skills_localised_description_hv_skill_ability_preach,,這樣的話語能強化心靈。,TRUE,,,
character_skills_localised_name_hv_skill_ability_preach,,講道,TRUE,,,
effects_description_hv_effect_unlock_preach,,技能：講道,TRUE,,,
special_ability_phases_onscreen_name_hv_ability_preach,,講道,TRUE,,,
unit_abilities_onscreen_name_hv_ability_preach,,講道,TRUE,,,
unit_abilities_tooltip_text_hv_ability_preach,,這樣的話語能強化心靈。,TRUE,,,
unit_ability_types_localised_description_hv_ability_preach,,講道,TRUE,,,
unit_ability_types_onscreen_name_hv_ability_preach,,被動增強效果,TRUE,,,
character_skills_localised_description_hv_skill_ability_strength_of_the_land,,土地不只是土，亦有森林和山脈，與隱蔽的，上古之地。,TRUE,,,
character_skills_localised_name_hv_skill_ability_strength_of_the_land,,深化地方,TRUE,,,
effects_description_hv_effect_unlock_strength_of_the_land,,技能：深化地方,TRUE,,,
special_ability_phases_onscreen_name_hv_ability_strength_of_the_land,,深化地方,TRUE,,,
unit_abilities_onscreen_name_hv_ability_strength_of_the_land,,深化地方,TRUE,,,
unit_abilities_tooltip_text_hv_ability_strength_of_the_land,,土地不只是土，亦有森林和山脈，與隱蔽的，上古之地。,TRUE,,,
unit_ability_types_localised_description_hv_ability_strength_of_the_land,,深化地方,TRUE,,,
unit_ability_types_onscreen_name_hv_ability_strength_of_the_land,,被動增強效果,TRUE,,,
character_skills_localised_description_hv_skill_wood_mobilization,,集結百姓亦是策略之一,TRUE,,,
character_skills_localised_name_hv_skill_wood_mobilization,,動員,TRUE,,,
effects_description_hv_effect_skill_infantry_speed,,戰場步兵奔跑速度 [[b]]%+n%[[/b]],TRUE,,,
effects_description_hv_effect_skill_melee_attack,,近戰命中率 [[b]]%+n[[/b]] ,TRUE,,,
technologies_onscreen_name_3k_main_tech_wood_tier0_provincial_iron_tool_forges,,{{tr:3k_main_text_replacement_tech_fire_tier1_military_markets_name_key}},TRUE,,,
technologies_onscreen_name_3k_main_tech_wood_tier0_resettlement_incentives,,{{tr:3k_main_text_replacement_tech_wood_tier0_resettlement_incentives_name_key}},TRUE,,,
technologies_onscreen_name_3k_main_tech_wood_tier1_agricultural_tax_relief,,{{tr:3k_main_text_replacement_tech_wood_tier1_agricultural_tax_relief_name_key}},TRUE,,,
technologies_onscreen_name_3k_main_tech_wood_tier1_government_tool_distribution,,{{tr:3k_main_text_replacement_tech_fire_tier1_garrison_conscripts_name_key}},TRUE,,,
technologies_onscreen_name_3k_main_tech_wood_tier1_transverse_bulkheads,,{{tr:3k_main_text_replacement_tech_fire_tier0_regional_commissioners_name_key}},TRUE,,,
technologies_onscreen_name_3k_main_tech_wood_tier1_winnowing_machines,,{{tr:3k_main_text_replacement_tech_water_tier0_foreign_envoys_name_key}},TRUE,,,
technologies_onscreen_name_3k_main_tech_wood_tier2_disaster_relief_systems,,{{tr:3k_main_text_replacement_tech_wood_tier2_government_controlled_granaries_name_key}},TRUE,,,
technologies_onscreen_name_3k_main_tech_wood_tier2_government_controlled_granaries,,{{tr:3k_main_text_replacement_tech_wood_tier2_permission_to_forage_name_key}},TRUE,,,
technologies_onscreen_name_3k_main_tech_wood_tier2_irrigation_systems,,{{tr:3k_main_text_replacement_tech_metal_tier1_pottery_bricks_name_key}},TRUE,,,
technologies_onscreen_name_3k_main_tech_wood_tier2_junks,,{{tr:3k_main_text_replacement_tech_wood_tier2_sharecropping_name_key}},TRUE,,,
technologies_onscreen_name_3k_main_tech_wood_tier2_manual_of_farming_techniques,,{{tr:3k_main_text_replacement_tech_wood_tier1_winnowing_machines_name_key}},TRUE,,,
technologies_onscreen_name_3k_main_tech_wood_tier2_permission_to_forage,,{{tr:3k_main_text_replacement_tech_water_tier0_private_tutors_name_key}},TRUE,,,
technologies_onscreen_name_3k_main_tech_wood_tier2_sharecropping,,正規軍 1,TRUE,,,
technologies_onscreen_name_3k_main_tech_wood_tier3_agricultural_garrisons,,正規軍 2,TRUE,,,
technologies_onscreen_name_3k_main_tech_wood_tier3_facilitation_of_landlord_exploitation,,{{tr:3k_main_text_replacement_tech_fire_tier2_convict_drafts_name_key}},TRUE,,,
technologies_onscreen_name_3k_main_tech_wood_tier3_intensive_cultivation_techniques,,{{tr:3k_main_text_replacement_tech_earth_tier1_civil_service_recommendations_name_key}},TRUE,,,
technologies_short_description_3k_main_tech_wood_tier0_provincial_iron_tool_forges,,{{tr:3k_main_text_replacement_tech_fire_tier1_military_markets_short_description_key}},TRUE,,,
technologies_short_description_3k_main_tech_wood_tier0_resettlement_incentives,,{{tr:3k_main_text_replacement_tech_wood_tier0_resettlement_incentives_short_description_key}},TRUE,,,
